host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3
103,1000_to_1099,1049.5,5,5,1,1,0.25359539999999997,0.25359539999999997,0.460604,0.63469,0.3533202,0.3533202,0.25359539999999997,0.25359539999999997,0.460604,0.63469,0.3533202,0.3533202,1,0,0
117,1000_to_1099,1049.5,5,5,1,4,0.7798758000000001,0.7798758000000001,1.096098,1.600531,1.1674962,1.1674962,0.7798758000000001,0.7798758000000001,1.096098,1.600531,1.1674962,1.1674962,1,0,0
122,1000_to_1099,1049.5,5,5,1,4,0.41168379999999993,0.41168379999999993,0.4074,0.855285,0.6512718,0.6512718,0.41168379999999993,0.41168379999999993,0.4074,0.855285,0.6512718,0.6512718,1,0,0
147,1000_to_1099,1049.5,5,5,2,2,4.2492730000000005,3.3497683333333335,4.12129,8.951159,6.9325434,5.1498159999999995,4.2492730000000005,3.3497683333333335,4.12129,8.951159,6.9325434,5.1498159999999995,0.6,0.4,0
153,1000_to_1099,1049.5,5,5,3,3,11.8770938,3.2288983333333334,12.810119,23.517162,16.8027306,5.908941333333334,11.8770938,3.2288983333333334,12.810119,23.517162,16.8027306,5.908941333333334,0.6,0.2,0.2
170,1000_to_1099,1049.5,5,5,1,1,0.13615939999999999,0.13615939999999999,0.222768,0.35895199999999994,0.25085799999999997,0.25085799999999997,0.13615939999999999,0.13615939999999999,0.222768,0.35895199999999994,0.25085799999999997,0.25085799999999997,1,0,0
171,1000_to_1099,1049.5,5,5,1,1,0.06512219999999999,0.06512219999999999,0.06606000000000001,0.092118,0.04913580000000001,0.04913580000000001,0.06512219999999999,0.06512219999999999,0.06606000000000001,0.092118,0.04913580000000001,0.04913580000000001,1,0,0
194,1000_to_1099,1049.5,5,5,1,3,1.7944641999999997,1.7944641999999997,1.776535,4.048375,3.0697444,3.0697444,1.7944641999999997,1.7944641999999997,1.776535,4.048375,3.0697444,3.0697444,1,0,0
206,1000_to_1099,1049.5,5,5,1,2,3.9376346000000004,3.9376346000000004,5.140842,8.287365000000001,5.402320400000001,5.402320400000001,3.9376346000000004,3.9376346000000004,5.140842,8.287365000000001,5.402320400000001,5.402320400000001,1,0,0
217,1000_to_1099,1049.5,5,5,1,3,3.879947800000001,3.879947800000001,3.270117,8.454905,6.793822,6.793822,3.879947800000001,3.879947800000001,3.270117,8.454905,6.793822,6.793822,1,0,0
