host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4,prop.gp.5,prop.gp.6,prop.gp.7,prop.gp.8,prop.gp.9,prop.gp.10,prop.gp.11,prop.gp.12
BA3,2400_to_2499,2449.5,52,52,6,15,0.05904776923076923,0.021760315789473683,0.07493799999999999,0.262676,0.08966327149321268,0.01861123186344239,0.05904776923076923,0.021760315789473683,0.07493799999999999,0.262676,0.08966327149321268,0.01861123186344239,0.7307692307692307,0.17307692307692307,0.038461538461538464,0.019230769230769232,0.019230769230769232,0.019230769230769232,0,0,0,0,0,0
BA4,2400_to_2499,2449.5,23,23,1,3,0.028679913043478264,0.028679913043478264,0.018154,0.06329300000000002,0.023355043478260874,0.023355043478260874,0.028679913043478264,0.028679913043478264,0.018154,0.06329300000000002,0.023355043478260874,0.023355043478260874,1,0,0,0,0,0,0,0,0,0,0,0
BA8,2400_to_2499,2449.5,33,33,3,3,0.017931939393939392,0.006468833333333335,0.026317,0.06057800000000001,0.024988958333333335,0.01236373202614379,0.017931939393939392,0.006468833333333335,0.026317,0.06057800000000001,0.024988958333333335,0.01236373202614379,0.5454545454545454,0.3939393939393939,0.06060606060606061,0,0,0,0,0,0,0,0,0
BA1,2500_to_2599,2549.5,8,8,1,1,0.004230625,0.004230625,0.012823,0.021238,0.008458821428571428,0.008458821428571428,0.004230625,0.004230625,0.012823,0.021238,0.008458821428571428,0.008458821428571428,1,0,0,0,0,0,0,0,0,0,0,0
BA16,2500_to_2599,2549.5,15,15,1,5,0.025236733333333334,0.025236733333333334,0.039033,0.088213,0.0340263619047619,0.0340263619047619,0.025236733333333334,0.025236733333333334,0.039033,0.088213,0.0340263619047619,0.0340263619047619,1,0,0,0,0,0,0,0,0,0,0,0
BA2,2500_to_2599,2549.5,10,10,1,2,0.010180800000000002,0.010180800000000002,0.008647999999999998,0.025588999999999997,0.009804266666666665,0.009804266666666665,0.010180800000000002,0.010180800000000002,0.008647999999999998,0.025588999999999997,0.009804266666666665,0.009804266666666665,1,0,0,0,0,0,0,0,0,0,0,0
BA3,2500_to_2599,2549.5,52,52,4,11,0.051753692307692264,0.010570151515151519,0.102059,0.269646,0.08446757466063348,0.01942458712121212,0.051753692307692264,0.010570151515151519,0.102059,0.269646,0.08446757466063348,0.01942458712121212,0.6346153846153846,0.17307692307692307,0.09615384615384616,0.09615384615384616,0,0,0,0,0,0,0,0
BA4,2500_to_2599,2549.5,23,23,1,3,0.014031304347826092,0.014031304347826092,0.017096,0.0436,0.01625509881422925,0.01625509881422925,0.014031304347826092,0.014031304347826092,0.017096,0.0436,0.01625509881422925,0.01625509881422925,1,0,0,0,0,0,0,0,0,0,0,0
BA8,2500_to_2599,2549.5,33,33,2,2,0.04394039393939395,0.015094099999999996,0.057036,0.11035500000000001,0.04873140151515152,0.012517663157894736,0.04394039393939395,0.015094099999999996,0.057036,0.11035500000000001,0.04873140151515152,0.012517663157894736,0.6060606060606061,0.3939393939393939,0,0,0,0,0,0,0,0,0,0
BA1,2600_to_2699,2649.5,8,8,1,1,0.0032438750000000007,0.0032438750000000007,0.015623999999999999,0.020790999999999997,0.006485107142857142,0.006485107142857142,0.0032438750000000007,0.0032438750000000007,0.015623999999999999,0.020790999999999997,0.006485107142857142,0.006485107142857142,1,0,0,0,0,0,0,0,0,0,0,0
BA16,2600_to_2699,2649.5,15,15,2,7,0.02575593333333333,0.024662428571428568,0.04106000000000001,0.107252,0.041398552380952386,0.037656637362637364,0.02575593333333333,0.024662428571428568,0.04106000000000001,0.107252,0.041398552380952386,0.037656637362637364,0.9333333333333333,0.06666666666666667,0,0,0,0,0,0,0,0,0,0
BA2,2600_to_2699,2649.5,10,10,1,2,0.007686199999999999,0.007686199999999999,0.015462,0.025745,0.009010133333333333,0.009010133333333333,0.007686199999999999,0.007686199999999999,0.015462,0.025745,0.009010133333333333,0.009010133333333333,1,0,0,0,0,0,0,0,0,0,0,0
BA3,2600_to_2699,2649.5,52,52,3,13,0.07602261538461538,0.008814500000000001,0.12848900000000002,0.22187199999999999,0.0850197088989442,0.016194903271692745,0.07602261538461538,0.008814500000000001,0.12848900000000002,0.22187199999999999,0.0850197088989442,0.016194903271692745,0.7307692307692307,0.17307692307692307,0.09615384615384616,0,0,0,0,0,0,0,0,0
BA4,2600_to_2699,2649.5,23,23,1,3,0.019986347826086957,0.019986347826086957,0.02672,0.071498,0.021444324110671938,0.021444324110671938,0.019986347826086957,0.019986347826086957,0.02672,0.071498,0.021444324110671938,0.021444324110671938,1,0,0,0,0,0,0,0,0,0,0,0
BA8,2600_to_2699,2649.5,33,33,2,6,0.009957727272727271,0.010111937499999998,0.020606,0.046090000000000006,0.016024871212121213,0.01608228629032258,0.009957727272727271,0.010111937499999998,0.020606,0.046090000000000006,0.016024871212121213,0.01608228629032258,0.9696969696969697,0.030303030303030304,0,0,0,0,0,0,0,0,0,0
BA1,2700_to_2799,2749.5,8,8,1,1,0.003127375,0.003127375,0.008387,0.012549000000000001,0.006251607142857143,0.006251607142857143,0.003127375,0.003127375,0.008387,0.012549000000000001,0.006251607142857143,0.006251607142857143,1,0,0,0,0,0,0,0,0,0,0,0
BA16,2700_to_2799,2749.5,15,15,2,2,0.030149533333333332,0.028293571428571425,0.05612000000000001,0.11874800000000002,0.04755270476190476,0.041881802197802194,0.030149533333333332,0.028293571428571425,0.05612000000000001,0.11874800000000002,0.04755270476190476,0.041881802197802194,0.9333333333333333,0.06666666666666667,0,0,0,0,0,0,0,0,0,0
BA2,2700_to_2799,2749.5,10,10,1,3,0.015306,0.015306,0.022287,0.034973000000000004,0.010313555555555555,0.010313555555555555,0.015306,0.015306,0.022287,0.034973000000000004,0.010313555555555555,0.010313555555555555,1,0,0,0,0,0,0,0,0,0,0,0
BA3,2700_to_2799,2749.5,52,52,3,12,0.10327478846153851,0.01867378947368421,0.118253,0.3505269999999997,0.12488191779788832,0.013350850640113798,0.10327478846153851,0.01867378947368421,0.118253,0.3505269999999997,0.12488191779788832,0.013350850640113798,0.7307692307692307,0.17307692307692307,0.09615384615384616,0,0,0,0,0,0,0,0,0
BA4,2700_to_2799,2749.5,23,23,1,1,0.008048652173913045,0.008048652173913045,0.017137,0.046337,0.015554648221343875,0.015554648221343875,0.008048652173913045,0.008048652173913045,0.017137,0.046337,0.015554648221343875,0.015554648221343875,1,0,0,0,0,0,0,0,0,0,0,0
BA8,2700_to_2799,2749.5,33,33,1,3,0.02324966666666666,0.02324966666666666,0.020172,0.05706400000000001,0.02023101893939394,0.02023101893939394,0.02324966666666666,0.02324966666666666,0.020172,0.05706400000000001,0.02023101893939394,0.02023101893939394,1,0,0,0,0,0,0,0,0,0,0,0
BA1,2800_to_2899,2849.5,8,8,2,2,0.008541499999999999,0.0027872857142857144,0.019642999999999997,0.024533,0.009787357142857143,0.005573047619047619,0.008541499999999999,0.0027872857142857144,0.019642999999999997,0.024533,0.009787357142857143,0.005573047619047619,0.875,0.125,0,0,0,0,0,0,0,0,0,0
BA16,2800_to_2899,2849.5,15,15,2,7,0.03185553333333333,0.03137321428571429,0.03860700000000001,0.09684700000000002,0.041931161904761906,0.03761579120879121,0.03185553333333333,0.03137321428571429,0.03860700000000001,0.09684700000000002,0.041931161904761906,0.03761579120879121,0.9333333333333333,0.06666666666666667,0,0,0,0,0,0,0,0,0,0
BA2,2800_to_2899,2849.5,10,10,1,3,0.013790700000000003,0.013790700000000003,0.016115,0.025891000000000004,0.01196828888888889,0.01196828888888889,0.013790700000000003,0.013790700000000003,0.016115,0.025891000000000004,0.01196828888888889,0.01196828888888889,1,0,0,0,0,0,0,0,0,0,0,0
BA3,2800_to_2899,2849.5,52,52,4,15,0.04994113461538464,0.012372368421052632,0.078296,0.20844600000000002,0.07915999622926094,0.015690079658605974,0.04994113461538464,0.012372368421052632,0.078296,0.20844600000000002,0.07915999622926094,0.015690079658605974,0.7307692307692307,0.17307692307692307,0.057692307692307696,0.038461538461538464,0,0,0,0,0,0,0,0
BA4,2800_to_2899,2849.5,23,23,1,5,0.02870804347826087,0.02870804347826087,0.01953,0.04396000000000001,0.015056094861660079,0.015056094861660079,0.02870804347826087,0.02870804347826087,0.01953,0.04396000000000001,0.015056094861660079,0.015056094861660079,1,0,0,0,0,0,0,0,0,0,0,0
BA8,2800_to_2899,2849.5,33,33,2,2,0.024064515151515153,0.010016800000000003,0.028309,0.06141600000000001,0.028561185606060607,0.014419536842105262,0.024064515151515153,0.010016800000000003,0.028309,0.06141600000000001,0.028561185606060607,0.014419536842105262,0.6060606060606061,0.3939393939393939,0,0,0,0,0,0,0,0,0,0
BA1,2900_to_2999,2949.5,8,8,3,3,0.0036532500000000002,0.0032436666666666673,0.004873000000000001,0.009749,0.007300714285714286,0.006485333333333333,0.0036532500000000002,0.0032436666666666673,0.004873000000000001,0.009749,0.007300714285714286,0.006485333333333333,0.75,0.125,0.125,0,0,0,0,0,0,0,0,0
BA16,2900_to_2999,2949.5,15,15,2,3,0.030227266666666672,0.028489357142857143,0.066701,0.130818,0.05096571428571429,0.046137197802197806,0.030227266666666672,0.028489357142857143,0.066701,0.130818,0.05096571428571429,0.046137197802197806,0.9333333333333333,0.06666666666666667,0,0,0,0,0,0,0,0,0,0
BA2,2900_to_2999,2949.5,10,10,1,1,0.0112342,0.0112342,0.009986,0.024595000000000002,0.010307022222222222,0.010307022222222222,0.0112342,0.0112342,0.009986,0.024595000000000002,0.010307022222222222,0.010307022222222222,1,0,0,0,0,0,0,0,0,0,0,0
BA3,2900_to_2999,2949.5,52,52,3,17,0.10292125,0.018446657894736842,0.11801400000000001,0.37763100000000005,0.13991808069381598,0.01840636842105263,0.10292125,0.018446657894736842,0.11801400000000001,0.37763100000000005,0.13991808069381598,0.01840636842105263,0.7307692307692307,0.17307692307692307,0.09615384615384616,0,0,0,0,0,0,0,0,0
BA4,2900_to_2999,2949.5,23,23,1,2,0.008922782608695652,0.008922782608695652,0.025101000000000002,0.044781,0.012472426877470355,0.012472426877470355,0.008922782608695652,0.008922782608695652,0.025101000000000002,0.044781,0.012472426877470355,0.012472426877470355,1,0,0,0,0,0,0,0,0,0,0,0
BA8,2900_to_2999,2949.5,33,33,2,6,0.01436209090909091,0.017231120000000003,0.025222,0.05890100000000001,0.020354242424242427,0.019765246666666667,0.01436209090909091,0.017231120000000003,0.025222,0.05890100000000001,0.020354242424242427,0.019765246666666667,0.7575757575757576,0.24242424242424243,0,0,0,0,0,0,0,0,0,0
BA1,3000_to_3099,3049.5,8,8,1,1,0.0043047499999999995,0.0043047499999999995,0.004927,0.009858,0.008606642857142858,0.008606642857142858,0.0043047499999999995,0.0043047499999999995,0.004927,0.009858,0.008606642857142858,0.008606642857142858,1,0,0,0,0,0,0,0,0,0,0,0
BA16,3000_to_3099,3049.5,15,15,1,3,0.03149953333333333,0.03149953333333333,0.039001,0.08671200000000001,0.04881918095238095,0.04881918095238095,0.03149953333333333,0.03149953333333333,0.039001,0.08671200000000001,0.04881918095238095,0.04881918095238095,1,0,0,0,0,0,0,0,0,0,0,0
BA2,3000_to_3099,3049.5,10,10,1,3,0.0080352,0.0080352,0.004922,0.013569999999999999,0.009439111111111112,0.009439111111111112,0.0080352,0.0080352,0.004922,0.013569999999999999,0.009439111111111112,0.009439111111111112,1,0,0,0,0,0,0,0,0,0,0,0
BA3,3000_to_3099,3049.5,52,52,3,6,0.09919107692307692,0.013429710526315787,0.133545,0.3481569999999997,0.12891342383107082,0.01743235704125178,0.09919107692307692,0.013429710526315787,0.133545,0.3481569999999997,0.12891342383107082,0.01743235704125178,0.7307692307692307,0.17307692307692307,0.09615384615384616,0,0,0,0,0,0,0,0,0
BA4,3000_to_3099,3049.5,23,23,1,2,0.015413347826086957,0.015413347826086957,0.020071000000000002,0.040075,0.018206664031620554,0.018206664031620554,0.015413347826086957,0.015413347826086957,0.020071000000000002,0.040075,0.018206664031620554,0.018206664031620554,1,0,0,0,0,0,0,0,0,0,0,0
BA8,3000_to_3099,3049.5,33,33,2,8,0.013860454545454546,0.017174434782608695,0.014509,0.044541000000000004,0.019607799242424243,0.017495225296442686,0.013860454545454546,0.017174434782608695,0.014509,0.044541000000000004,0.019607799242424243,0.017495225296442686,0.696969696969697,0.30303030303030304,0,0,0,0,0,0,0,0,0,0
