host.1,host.2,adjacent,contiguous,paths12,paths21,nodes1,nodes2,ancestry,min.distance.between.subgraphs
104,106,FALSE,FALSE,0,0,1,1,none,10.258674
104,108,FALSE,FALSE,0,0,1,1,none,8.651050999999999
106,108,FALSE,FALSE,0,0,1,1,none,8.588261
104,121,FALSE,FALSE,0,0,1,1,none,15.617465
106,121,FALSE,FALSE,0,0,1,1,none,12.503753000000001
108,121,FALSE,FALSE,0,0,1,1,none,13.947051999999998
104,126,FALSE,FALSE,0,0,1,1,none,13.345120000000001
106,126,FALSE,FALSE,1,0,1,1,anc,1.9092909999999998
108,126,FALSE,FALSE,0,0,1,1,none,11.674707
121,126,FALSE,FALSE,0,0,1,1,none,15.590198999999998
104,153,FALSE,FALSE,0,0,1,1,none,9.33493
106,153,FALSE,FALSE,0,0,1,1,none,9.27214
108,153,FALSE,FALSE,0,0,1,1,none,4.781599
121,153,FALSE,FALSE,0,0,1,1,none,14.630931
126,153,FALSE,FALSE,0,0,1,1,none,12.358586000000003
104,18,TRUE,TRUE,0,0,1,1,none,0.705198
106,18,FALSE,FALSE,0,0,1,1,none,10.001249999999999
108,18,FALSE,FALSE,0,0,1,1,none,8.393627
121,18,FALSE,FALSE,0,0,1,1,none,15.360040999999999
126,18,FALSE,FALSE,0,0,1,1,none,13.087696000000001
153,18,FALSE,FALSE,0,0,1,1,none,9.077506
104,187,FALSE,FALSE,0,0,1,1,none,9.685694999999999
106,187,FALSE,FALSE,0,0,1,1,none,5.876371000000001
108,187,FALSE,FALSE,0,0,1,1,none,8.015282
121,187,FALSE,FALSE,0,0,1,1,none,11.930774
126,187,FALSE,FALSE,0,0,1,1,none,8.962817
153,187,FALSE,FALSE,0,0,1,1,none,8.699161
18,187,FALSE,FALSE,0,0,1,1,none,9.428270999999999
104,188,FALSE,FALSE,0,0,1,1,none,13.380787999999999
106,188,FALSE,FALSE,0,0,1,1,none,10.267076
108,188,FALSE,FALSE,0,0,1,1,none,11.710374999999997
121,188,FALSE,FALSE,0,0,1,1,none,6.675917000000001
126,188,FALSE,FALSE,0,0,1,1,none,13.353521999999996
153,188,FALSE,FALSE,0,0,1,1,none,12.394254
18,188,FALSE,FALSE,0,0,1,1,none,13.123363999999999
187,188,FALSE,FALSE,0,0,1,1,none,9.694097
104,190,FALSE,FALSE,0,0,1,1,none,13.699811
106,190,FALSE,FALSE,0,0,1,1,none,10.586099
108,190,FALSE,FALSE,0,0,1,1,none,12.029397999999999
121,190,FALSE,FALSE,0,0,1,1,none,6.994940000000001
126,190,FALSE,FALSE,0,0,1,1,none,13.672544999999998
153,190,FALSE,FALSE,0,0,1,1,none,12.713277000000001
18,190,FALSE,FALSE,0,0,1,1,none,13.442387
187,190,FALSE,FALSE,0,0,1,1,none,10.01312
188,190,FALSE,FALSE,0,0,1,1,none,2.616903
104,195,FALSE,FALSE,0,0,1,1,none,11.065665
