host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4,prop.gp.5,prop.gp.6
100,1000_to_1099,1049.5,10,10,1,1,0.2962145,0.2962145,0.222023,0.64922,0.37899624444444446,0.37899624444444446,0.2962145,0.2962145,0.222023,0.64922,0.37899624444444446,0.37899624444444446,1,0,0,0,0,0
107,1000_to_1099,1049.5,10,10,1,2,0.5240544,0.5240544,0.388356,1.3930150000000001,0.8680396444444445,0.8680396444444445,0.5240544,0.5240544,0.388356,1.3930150000000001,0.8680396444444445,0.8680396444444445,1,0,0,0,0,0
129,1000_to_1099,1049.5,10,10,1,1,1.3747865000000001,1.3747865000000001,1.581866,3.986205,2.244658022222222,2.244658022222222,1.3747865000000001,1.3747865000000001,1.581866,3.986205,2.244658022222222,2.244658022222222,1,0,0,0,0,0
139,1000_to_1099,1049.5,10,10,1,4,1.0237988000000002,1.0237988000000002,0.653275,2.6393340000000003,1.5290548888888889,1.5290548888888889,1.0237988000000002,1.0237988000000002,0.653275,2.6393340000000003,1.5290548888888889,1.5290548888888889,1,0,0,0,0,0
155,1000_to_1099,1049.5,10,10,2,7,1.2869357000000001,1.2736945555555557,1.039421,3.139843,2.1904466888888887,2.1735961666666666,1.2869357000000001,1.2736945555555557,1.039421,3.139843,2.1904466888888887,2.1735961666666666,0.9,0.1,0,0,0,0
161,1000_to_1099,1049.5,10,10,1,3,3.9745974000000004,3.9745974000000004,4.12639,9.718300000000001,6.071501022222223,6.071501022222223,3.9745974000000004,3.9745974000000004,4.12639,9.718300000000001,6.071501022222223,6.071501022222223,1,0,0,0,0,0
162,1000_to_1099,1049.5,10,10,3,9,0.081537,0.051121400000000004,0.141922,0.24545999999999998,0.1330808,0.069377,0.081537,0.051121400000000004,0.141922,0.24545999999999998,0.1330808,0.069377,0.5,0.4,0.1,0,0,0
217,1000_to_1099,1049.5,10,10,1,7,0.6724269,0.6724269,0.702566,1.6506409999999998,1.1398731333333334,1.1398731333333334,0.6724269,0.6724269,0.702566,1.6506409999999998,1.1398731333333334,1.1398731333333334,1,0,0,0,0,0
225,1000_to_1099,1049.5,10,10,1,1,0.8820522000000001,0.8820522000000001,0.811278,1.703137,1.1264652444444445,1.1264652444444445,0.8820522000000001,0.8820522000000001,0.811278,1.703137,1.1264652444444445,1.1264652444444445,1,0,0,0,0,0
227,1000_to_1099,1049.5,10,10,1,1,0.6948122,0.6948122,0.767611,1.942735,1.2233596444444446,1.2233596444444446,0.6948122,0.6948122,0.767611,1.942735,1.2233596444444446,1.2233596444444446,1,0,0,0,0,0
241,1000_to_1099,1049.5,10,10,2,5,1.6424900999999998,1.5755014444444442,1.24115,4.3768139999999995,2.5418822888888886,2.3443438333333333,1.6424900999999998,1.5755014444444442,1.24115,4.3768139999999995,2.5418822888888886,2.3443438333333333,0.9,0.1,0,0,0,0
277,1000_to_1099,1049.5,10,10,1,1,1.6957382000000003,1.6957382000000003,1.20351,3.9316750000000003,2.434160933333333,2.434160933333333,1.6957382000000003,1.6957382000000003,1.20351,3.9316750000000003,2.434160933333333,2.434160933333333,1,0,0,0,0,0
301,1000_to_1099,1049.5,10,10,1,1,1.8698409999999999,1.8698409999999999,2.898109,5.351763,3.4580628888888887,3.4580628888888887,1.8698409999999999,1.8698409999999999,2.898109,5.351763,3.4580628888888887,3.4580628888888887,1,0,0,0,0,0
323,1000_to_1099,1049.5,10,10,1,1,1.2993804,1.2993804,1.249036,3.15971,2.009701288888889,2.009701288888889,1.2993804,1.2993804,1.249036,3.15971,2.009701288888889,2.009701288888889,1,0,0,0,0,0
333,1000_to_1099,1049.5,10,10,1,1,1.1457119999999998,1.1457119999999998,1.166543,2.566351,1.9793418222222223,1.9793418222222223,1.1457119999999998,1.1457119999999998,1.166543,2.566351,1.9793418222222223,1.9793418222222223,1,0,0,0,0,0
35,1000_to_1099,1049.5,10,10,1,3,0.8499977999999999,0.8499977999999999,0.811684,2.0131609999999998,1.4679861777777776,1.4679861777777776,0.8499977999999999,0.8499977999999999,0.811684,2.0131609999999998,1.4679861777777776,1.4679861777777776,1,0,0,0,0,0
352,1000_to_1099,1049.5,10,10,2,5,2.0076052,2.0254697777777775,2.07519,5.28199,3.469053111111111,3.4777989444444444,2.0076052,2.0254697777777775,2.07519,5.28199,3.469053111111111,3.4777989444444444,0.9,0.1,0,0,0,0
