host.1,host.2,adjacent,contiguous,paths12,paths21,nodes1,nodes2,ancestry,min.distance.between.subgraphs
109,343,FALSE,FALSE,0,0,1,1,none,3.0434229999999998
109,42,FALSE,FALSE,0,0,1,1,none,0.6265689999999999
343,42,FALSE,FALSE,0,0,1,1,none,3.1309359999999997
109,431,FALSE,FALSE,0,0,1,1,none,0.6933339999999999
343,431,FALSE,FALSE,0,0,1,1,none,3.197701
42,431,TRUE,TRUE,0,0,1,1,none,0.09188500000000001
109,470,FALSE,FALSE,0,0,1,1,none,3.713109
343,470,FALSE,FALSE,0,0,1,1,none,3.3033259999999998
42,470,FALSE,FALSE,0,0,1,1,none,3.800622
431,470,FALSE,FALSE,0,0,1,1,none,3.867387
109,565,FALSE,FALSE,0,0,1,1,none,3.3249839999999997
343,565,FALSE,FALSE,0,0,1,1,none,2.9152009999999997
42,565,FALSE,FALSE,0,0,1,1,none,3.4124969999999997
431,565,FALSE,FALSE,0,0,1,1,none,3.4792619999999994
470,565,FALSE,FALSE,0,0,1,1,none,2.086387
109,59,TRUE,TRUE,0,0,1,1,none,0.411668
343,59,FALSE,FALSE,0,0,1,1,none,2.916035
42,59,TRUE,TRUE,0,1,1,1,desc,0.040037
431,59,TRUE,TRUE,0,1,1,1,desc,0.10680200000000001
470,59,FALSE,FALSE,0,0,1,1,none,3.585721
565,59,FALSE,FALSE,0,0,1,1,none,3.1975959999999994
109,6,FALSE,FALSE,0,0,1,1,none,2.475853
343,6,FALSE,FALSE,0,0,1,1,none,2.0660700000000003
42,6,FALSE,FALSE,0,0,1,1,none,2.5633660000000003
431,6,FALSE,FALSE,0,0,1,1,none,2.630131
470,6,TRUE,TRUE,0,1,1,1,desc,0.650651
565,6,TRUE,TRUE,0,1,1,1,desc,0.34143
59,6,FALSE,FALSE,0,0,1,1,none,2.348465
109,692,FALSE,FALSE,0,0,1,1,none,3.8652700000000006
343,692,FALSE,FALSE,0,0,1,1,none,3.4554869999999998
42,692,FALSE,FALSE,0,0,1,1,none,3.9527830000000006
431,692,FALSE,FALSE,0,0,1,1,none,4.019548
470,692,FALSE,FALSE,0,0,1,1,none,2.247829
565,692,FALSE,FALSE,0,0,1,1,none,2.2385479999999998
59,692,FALSE,FALSE,0,0,1,1,none,3.7378820000000004
6,692,TRUE,TRUE,1,0,1,1,anc,1.199995
109,743,TRUE,TRUE,0,1,1,2,desc,1.43493
343,743,TRUE,TRUE,0,1,1,2,desc,0.798803
42,743,FALSE,FALSE,0,1,1,2,desc,1.522443
431,743,FALSE,FALSE,0,1,1,2,desc,1.5892080000000002
470,743,FALSE,FALSE,0,0,1,2,none,1.9883559999999998
565,743,FALSE,FALSE,0,0,1,2,none,1.6002309999999997
59,743,TRUE,TRUE,0,1,1,2,desc,1.307542
6,743,TRUE,TRUE,0,0,1,2,none,0.7511
692,743,FALSE,FALSE,0,0,1,2,none,2.140517
