host.1,host.2,adjacent,contiguous,paths12,paths21,nodes1,nodes2,ancestry,min.distance.between.subgraphs
189,20,FALSE,FALSE,0,0,1,1,none,17.913985
189,301,FALSE,FALSE,0,0,1,1,none,4.459395
20,301,FALSE,FALSE,0,0,1,1,none,14.342054
189,334,FALSE,FALSE,0,0,1,1,none,7.609646000000001
20,334,FALSE,FALSE,0,0,1,1,none,21.428711000000003
301,334,FALSE,FALSE,0,0,1,1,none,7.974120999999999
189,34,FALSE,FALSE,0,0,1,1,none,10.018847000000001
20,34,FALSE,FALSE,0,0,1,1,none,23.837912
301,34,FALSE,FALSE,0,0,1,1,none,10.383322
334,34,FALSE,FALSE,0,0,1,1,none,3.643873
189,36,FALSE,FALSE,0,0,1,1,none,6.053449
20,36,FALSE,FALSE,0,0,1,1,none,15.108526000000001
301,36,TRUE,TRUE,0,0,1,1,none,2.4815180000000003
334,36,FALSE,FALSE,0,0,1,1,none,9.568174999999998
34,36,FALSE,FALSE,0,0,1,1,none,11.977376
189,38,FALSE,FALSE,0,0,1,1,none,7.0155829999999995
20,38,FALSE,FALSE,0,0,1,1,none,21.874248
301,38,FALSE,FALSE,0,0,1,1,none,8.419658
334,38,FALSE,FALSE,0,0,1,1,none,11.569908999999999
34,38,FALSE,FALSE,0,0,1,1,none,13.97911
36,38,FALSE,FALSE,0,0,1,1,none,10.013712
189,416,FALSE,FALSE,0,0,1,1,none,10.785257000000001
20,416,FALSE,FALSE,0,0,1,1,none,19.840334
301,416,FALSE,FALSE,0,0,1,1,none,7.213326
334,416,FALSE,FALSE,0,0,1,1,none,14.299983
34,416,FALSE,FALSE,0,0,1,1,none,16.709184
36,416,TRUE,TRUE,1,0,1,1,anc,4.724933
38,416,FALSE,FALSE,0,0,1,1,none,14.74552
189,79,TRUE,TRUE,0,1,1,1,desc,1.52766
20,79,FALSE,FALSE,0,0,1,1,none,15.866525
301,79,TRUE,TRUE,0,0,1,1,none,2.4119349999999997
334,79,TRUE,TRUE,0,1,1,1,desc,0.617336
34,79,TRUE,TRUE,0,1,1,1,desc,1.285645
36,79,TRUE,TRUE,0,0,1,1,none,4.005989
38,79,TRUE,TRUE,0,1,1,1,desc,1.586891
416,79,FALSE,FALSE,0,0,1,1,none,8.737797
189,908,FALSE,FALSE,0,0,1,1,none,6.901537
20,908,FALSE,FALSE,0,0,1,1,none,15.361657999999998
301,908,FALSE,FALSE,0,0,1,1,none,3.329606
334,908,FALSE,FALSE,0,0,1,1,none,10.416262999999999
34,908,FALSE,FALSE,0,0,1,1,none,12.825464
36,908,FALSE,FALSE,0,0,1,1,none,4.096078
