host.1,host.2,adjacent,contiguous,paths12,paths21,nodes1,nodes2,ancestry,min.distance.between.subgraphs
152,225,FALSE,FALSE,0,0,1,1,none,4.971633000000001
152,299,FALSE,FALSE,0,0,1,1,none,2.681544
225,299,FALSE,FALSE,0,0,1,1,none,4.986595
152,378,FALSE,FALSE,0,0,1,1,none,4.012451
225,378,FALSE,FALSE,0,0,1,1,none,2.392728
299,378,FALSE,FALSE,0,0,1,1,none,4.027413
152,500,FALSE,FALSE,0,0,1,1,none,5.5852200000000005
225,500,FALSE,FALSE,0,0,1,1,none,1.000169
299,500,FALSE,FALSE,0,0,1,1,none,5.600182
378,500,FALSE,FALSE,0,0,1,1,none,3.006315
152,545,FALSE,FALSE,0,0,1,1,none,4.104944
225,545,FALSE,FALSE,0,0,1,1,none,3.9452050000000005
299,545,FALSE,FALSE,0,0,1,1,none,4.119906
378,545,FALSE,FALSE,0,0,1,1,none,2.9860230000000003
500,545,FALSE,FALSE,0,0,1,1,none,4.558792
152,601,FALSE,FALSE,0,0,1,1,none,6.056578000000001
225,601,FALSE,FALSE,0,0,1,1,none,4.436855
299,601,FALSE,FALSE,0,0,1,1,none,6.071540000000001
378,601,TRUE,TRUE,0,0,1,1,none,3.477671
500,601,FALSE,FALSE,0,0,1,1,none,5.050442
545,601,FALSE,FALSE,0,0,1,1,none,5.030150000000001
152,781,FALSE,FALSE,0,0,1,1,none,5.297143999999999
225,781,FALSE,FALSE,0,0,1,1,none,0.956527
299,781,FALSE,FALSE,0,0,1,1,none,5.312106
378,781,FALSE,FALSE,0,0,1,1,none,2.718239
500,781,FALSE,FALSE,0,0,1,1,none,1.570114
545,781,FALSE,FALSE,0,0,1,1,none,4.270716
601,781,FALSE,FALSE,0,0,1,1,none,4.762366
152,651,TRUE,TRUE,0,1,1,2,desc,1.333291
225,651,TRUE,TRUE,0,1,1,2,desc,0.193291
299,651,TRUE,TRUE,0,1,1,2,desc,0.675567
378,651,TRUE,TRUE,0,0,1,2,none,1.446765
500,651,TRUE,TRUE,0,1,1,2,desc,0.414075
545,651,TRUE,TRUE,0,1,1,2,desc,1.156172
601,651,TRUE,TRUE,0,0,1,2,none,3.4908920000000006
781,651,TRUE,TRUE,0,1,1,2,desc,0.431128
152,874,FALSE,FALSE,0,0,1,2,none,5.6223339999999995
225,874,FALSE,FALSE,0,0,1,2,none,4.002611
299,874,FALSE,FALSE,0,0,1,2,none,5.637295999999999
378,874,TRUE,TRUE,1,0,1,2,complex,1.8973710000000001
500,874,FALSE,FALSE,0,0,1,2,none,4.616198
545,874,FALSE,FALSE,0,0,1,2,none,4.595906
601,874,TRUE,FALSE,0,0,1,2,none,5.087554
781,874,FALSE,FALSE,0,0,1,2,none,4.3281220000000005
651,874,TRUE,FALSE,0,0,2,2,none,3.056648
