host.1,host.2,adjacent,contiguous,paths12,paths21,nodes1,nodes2,ancestry,min.distance.between.subgraphs
102,11,FALSE,FALSE,0,0,1,1,none,3.256595
102,15,FALSE,FALSE,0,0,1,1,none,5.461767000000001
11,15,FALSE,FALSE,0,0,1,1,none,5.713579999999999
102,175,TRUE,TRUE,0,0,1,1,none,2.504525
11,175,FALSE,FALSE,0,0,1,1,none,4.12646
15,175,FALSE,FALSE,0,0,1,1,none,6.331632000000001
102,19,TRUE,TRUE,0,0,1,1,none,1.110873
11,19,FALSE,FALSE,0,0,1,1,none,2.765898
15,19,FALSE,FALSE,0,0,1,1,none,4.971070000000001
175,19,TRUE,TRUE,0,0,1,1,none,2.0138279999999997
102,199,FALSE,FALSE,0,0,1,1,none,5.145379999999999
11,199,FALSE,FALSE,0,0,1,1,none,2.485619
15,199,FALSE,FALSE,0,0,1,1,none,7.602365
175,199,FALSE,FALSE,0,0,1,1,none,6.015245
19,199,FALSE,FALSE,0,0,1,1,none,4.6546829999999995
102,20,FALSE,FALSE,0,0,1,1,none,2.819806
11,20,FALSE,FALSE,0,0,1,1,none,1.422485
15,20,FALSE,FALSE,0,0,1,1,none,5.276791000000001
175,20,FALSE,FALSE,0,0,1,1,none,3.6896709999999997
19,20,FALSE,FALSE,0,0,1,1,none,2.329109
199,20,FALSE,FALSE,0,0,1,1,none,3.3112700000000004
102,251,FALSE,FALSE,0,0,1,1,none,7.276133
11,251,FALSE,FALSE,0,0,1,1,none,5.167724
15,251,FALSE,FALSE,0,0,1,1,none,9.733118000000001
175,251,FALSE,FALSE,0,0,1,1,none,8.145998
19,251,FALSE,FALSE,0,0,1,1,none,6.785436
199,251,FALSE,FALSE,0,0,1,1,none,7.056509
20,251,FALSE,FALSE,0,0,1,1,none,5.442023
102,255,FALSE,FALSE,0,0,1,1,none,5.876607
11,255,FALSE,FALSE,0,0,1,1,none,7.498542
15,255,FALSE,FALSE,0,0,1,1,none,9.703714
175,255,TRUE,TRUE,1,0,1,1,anc,1.279478
19,255,FALSE,FALSE,0,0,1,1,none,5.38591
199,255,FALSE,FALSE,0,0,1,1,none,9.387327
20,255,FALSE,FALSE,0,0,1,1,none,7.0617529999999995
251,255,FALSE,FALSE,0,0,1,1,none,11.518080000000001
102,310,TRUE,TRUE,0,0,1,1,none,3.8298520000000003
11,310,FALSE,FALSE,0,0,1,1,none,5.4517869999999995
15,310,FALSE,FALSE,0,0,1,1,none,7.6569590000000005
175,310,TRUE,TRUE,0,0,1,1,none,2.0294849999999998
19,310,TRUE,TRUE,0,0,1,1,none,3.339155
199,310,FALSE,FALSE,0,0,1,1,none,7.340572
20,310,FALSE,FALSE,0,0,1,1,none,5.014998
251,310,FALSE,FALSE,0,0,1,1,none,9.471325
255,310,FALSE,FALSE,0,0,1,1,none,5.401567
102,348,FALSE,FALSE,0,0,1,1,none,8.157995
11,348,FALSE,FALSE,0,0,1,1,none,5.498234
15,348,FALSE,FALSE,0,0,1,1,none,10.61498
175,348,FALSE,FALSE,0,0,1,1,none,9.02786
19,348,FALSE,FALSE,0,0,1,1,none,Inf
199,348,TRUE,TRUE,1,0,1,1,anc,1.987531
20,348,FALSE,FALSE,0,0,1,1,none,6.323885
251,348,FALSE,FALSE,0,0,1,1,none,10.069124000000002
255,348,FALSE,FALSE,0,0,1,1,none,12.399942000000001
310,348,FALSE,FALSE,0,0,1,1,none,10.353187
102,533,TRUE,TRUE,0,0,1,1,none,1.534499
11,533,FALSE,FALSE,0,0,1,1,none,3.1564340000000004
15,533,FALSE,FALSE,0,0,1,1,none,5.361606000000001
175,533,TRUE,TRUE,0,0,1,1,none,1.745834
19,533,TRUE,TRUE,0,0,1,1,none,1.043802
199,533,FALSE,FALSE,0,0,1,1,none,5.045219
20,533,FALSE,FALSE,0,0,1,1,none,2.719645
251,533,FALSE,FALSE,0,0,1,1,none,7.175972000000001
255,533,FALSE,FALSE,0,0,1,1,none,5.117916
310,533,TRUE,TRUE,0,0,1,1,none,3.071161
348,533,FALSE,FALSE,0,0,1,1,none,8.057834
102,55,FALSE,FALSE,0,0,1,1,none,5.4823260000000005
11,55,FALSE,FALSE,0,0,1,1,none,5.734138999999999
15,55,TRUE,TRUE,0,0,1,1,none,0.620821
175,55,FALSE,FALSE,0,0,1,1,none,6.352191
19,55,FALSE,FALSE,0,0,1,1,none,4.9916290000000005
199,55,FALSE,FALSE,0,0,1,1,none,7.622923999999999
20,55,FALSE,FALSE,0,0,1,1,none,5.297350000000001
251,55,FALSE,FALSE,0,0,1,1,none,9.753677
255,55,FALSE,FALSE,0,0,1,1,none,9.724273
310,55,FALSE,FALSE,0,0,1,1,none,7.677518000000001
348,55,FALSE,FALSE,0,0,1,1,none,10.635539
533,55,FALSE,FALSE,0,0,1,1,none,5.3821650000000005
102,579,FALSE,FALSE,0,0,1,1,none,4.832385
11,579,FALSE,FALSE,0,0,1,1,none,2.723976
15,579,FALSE,FALSE,0,0,1,1,none,7.28937
175,579,FALSE,FALSE,0,0,1,1,none,5.70225
19,579,FALSE,FALSE,0,0,1,1,none,4.3416879999999995
