host.1,host.2,adjacent,contiguous,paths12,paths21,nodes1,nodes2,ancestry,min.distance.between.subgraphs
0,125,FALSE,FALSE,0,0,1,1,none,2.66461173
0,165,FALSE,FALSE,0,0,1,1,none,5.808134829999998
125,165,FALSE,FALSE,1,0,1,1,anc,2.1257431
0,212,FALSE,FALSE,0,0,1,1,none,2.273624
125,212,FALSE,FALSE,0,0,1,1,none,2.6282777299999998
165,212,FALSE,FALSE,0,0,1,1,none,5.77180083
0,247,FALSE,FALSE,0,1,1,1,desc,1.414432
125,247,TRUE,TRUE,0,0,1,1,none,0.7584569999999999
165,247,FALSE,FALSE,0,0,1,1,none,3.9019801
212,247,FALSE,FALSE,0,1,1,1,desc,1.3780979999999998
0,254,FALSE,FALSE,0,0,1,1,none,4.91305173
125,254,TRUE,TRUE,1,0,1,1,anc,1.23066
165,254,FALSE,FALSE,0,1,1,1,desc,0.42078150000000003
212,254,FALSE,FALSE,0,0,1,1,none,4.876717730000001
247,254,FALSE,FALSE,0,0,1,1,none,3.0068970000000004
0,357,FALSE,FALSE,0,0,1,1,none,5.860040529999999
125,357,FALSE,FALSE,1,0,1,1,anc,2.1776488
165,357,FALSE,FALSE,0,0,1,1,none,0.33652269999999995
212,357,FALSE,FALSE,0,0,1,1,none,5.823706530000001
247,357,FALSE,FALSE,0,0,1,1,none,3.9538858
254,357,FALSE,FALSE,1,0,1,1,anc,0.4726872
0,36,FALSE,FALSE,0,0,1,1,none,3.0476439
125,36,FALSE,FALSE,0,0,1,1,none,3.40229763
165,36,FALSE,FALSE,0,0,1,1,none,6.545820729999999
212,36,FALSE,FALSE,0,0,1,1,none,1.8983778999999998
247,36,FALSE,FALSE,1,0,1,1,anc,2.1521179000000004
254,36,FALSE,FALSE,0,0,1,1,none,5.65073763
357,36,FALSE,FALSE,0,0,1,1,none,6.59772643
0,361,FALSE,FALSE,0,0,1,1,none,2.142355
125,361,FALSE,FALSE,0,0,1,1,none,1.00613073
165,361,FALSE,FALSE,0,0,1,1,none,4.14965383
212,361,FALSE,FALSE,0,0,1,1,none,2.106021
247,361,TRUE,TRUE,1,0,1,1,anc,0.241937
