host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
100,606,complex,3,10,3/10,10
100,606,none,2,10,2/10,10
106,149,complex,3,10,3/10,10
106,25,complex,1,10,1/10,7
106,25,none,6,10,6/10,7
120,141,none,10,10,10/10,10
120,168,none,10,10,10/10,10
120,687,none,10,10,10/10,10
124,398,none,10,10,10/10,10
124,636,none,10,10,10/10,10
132,941,none,10,10,10/10,10
134,214,trans,10,10,10/10,10
134,317,trans,10,10,10/10,10
141,168,none,10,10,10/10,10
141,687,none,10,10,10/10,10
149,106,trans,7,10,7/10,10
149,25,complex,1,10,1/10,10
149,25,trans,9,10,9/10,10
149,388,trans,10,10,10/10,10
149,496,none,1,10,1/10,10
149,510,trans,10,10,10/10,10
149,661,trans,10,10,10/10,10
149,70,trans,10,10,10/10,10
155,496,complex,1,10,1/10,10
155,496,trans,9,10,9/10,10
155,547,trans,10,10,10/10,10
155,681,none,9,10,9/10,10
155,732,complex,1,10,1/10,8
155,732,trans,7,10,7/10,8
155,808,complex,1,10,1/10,10
155,808,trans,9,10,9/10,10
168,687,none,10,10,10/10,10
199,161,trans,10,10,10/10,10
199,209,trans,10,10,10/10,10
199,291,complex,4,10,4/10,10
199,530,trans,10,10,10/10,10
199,537,trans,10,10,10/10,10
199,57,trans,10,10,10/10,10
209,537,none,10,10,10/10,10
214,107,trans,10,10,10/10,10
214,73,complex,3,10,3/10,10
214,73,trans,7,10,7/10,10
291,199,trans,6,10,6/10,10
291,314,complex,2,10,2/10,10
291,314,trans,8,10,8/10,10
314,328,trans,10,10,10/10,10
314,393,trans,10,10,10/10,10
314,589,trans,10,10,10/10,10
314,77,complex,2,10,2/10,10
314,77,trans,8,10,8/10,10
398,636,none,10,10,10/10,10
447,445,trans,10,10,10/10,10
447,496,complex,5,10,5/10,10
447,877,trans,10,10,10/10,10
496,149,trans,9,10,9/10,10
496,447,trans,5,10,5/10,10
510,661,none,9,10,9/10,9
530,57,none,10,10,10/10,10
537,99,trans,10,10,10/10,10
57,120,trans,10,10,10/10,10
57,124,trans,10,10,10/10,10
57,132,trans,10,10,10/10,10
57,141,trans,10,10,10/10,10
57,168,trans,10,10,10/10,10
57,398,trans,10,10,10/10,10
57,400,trans,10,10,10/10,10
57,449,trans,10,10,10/10,10
57,636,trans,10,10,10/10,10
57,675,trans,10,10,10/10,10
57,687,trans,10,10,10/10,10
57,941,trans,10,10,10/10,10
57,984,trans,10,10,10/10,10
606,100,trans,5,10,5/10,10
606,77,complex,2,10,2/10,10
681,155,trans,1,10,1/10,10
681,291,trans,10,10,10/10,10
720,355,trans,10,10,10/10,10
732,720,trans,10,10,10/10,10
732,82,trans,10,10,10/10,10
732,853,trans,10,10,10/10,10
77,606,trans,8,10,8/10,10
877,134,trans,10,10,10/10,10
