None	168	0.000000
168	23	1.479703
23	145	1.527324
23	125	1.915854
23	40	2.246453
23	276	2.331736
40	799	2.477993
276	360	2.636028
799	799	2.702252
168	168	2.821673
23	308	3.191018
40	523	4.479182
145	768	4.547112
40	112	5.701904
40	150	5.929010
40	4	5.980237
150	643	6.230592
276	212	6.263166
112	980	6.556456
23	267	7.087267
212	429	7.168575
150	315	7.236932
4	41	7.260667
308	308	7.578396
23	331	7.584685
4	75	7.818873
41	30	7.918589
150	150	7.932425
145	481	8.210478
267	267	8.228926
523	523	8.300526
4	337	9.060478
40	40	9.185306
30	294	9.413595
4	736	9.732490
23	426	9.950579
112	37	9.961151
37	772	9.983762
