None	661	0.000000
661	86	0.249314
661	327	0.255625
86	86	0.859368
327	140	2.438817
327	471	2.964595
140	519	3.206436
519	519	3.653517
140	176	3.689598
471	952	3.887820
327	327	4.174548
140	288	4.461458
140	449	4.552795
661	161	4.855335
288	856	4.877620
140	640	4.919752
449	703	4.955962
703	281	5.070904
281	890	5.173656
661	661	5.519516
176	81	5.852925
640	100	5.879911
288	198	5.959120
449	449	6.047277
640	83	6.094112
100	42	6.125296
703	729	6.263274
161	161	6.265740
176	572	6.401910
176	125	6.428231
176	616	6.435436
281	340	6.675990
100	36	6.689918
176	309	6.757682
125	762	6.830069
100	266	6.962252
100	660	7.037585
309	295	7.107083
295	295	7.145892
288	193	7.419227
762	806	7.588194
660	660	7.596129
140	140	7.691990
42	793	7.760481
471	471	7.771206
856	856	7.936679
288	185	8.134791
81	345	8.235726
309	61	8.260260
61	104	8.445992
42	90	8.480784
42	351	8.575783
309	309	8.615882
100	948	8.669679
61	94	8.912702
94	487	8.938004
81	554	8.971860
952	43	9.100861
762	762	9.130056
345	76	9.148915
890	890	9.162914
90	90	9.182910
193	183	9.256995
185	621	9.294656
183	224	9.295835
281	360	9.305165
42	388	9.455682
360	914	9.463789
100	126	9.540428
125	77	9.570056
83	968	9.603472
104	179	9.656530
266	412	9.769124
104	581	9.854346
61	71	9.863284
42	813	9.893502
104	691	9.940742
176	470	9.945004
126	419	9.948128
