host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4
102,1000_to_1099,1049.5,10,10,4,4,5.908182500000001,1.61973625,5.199866000000002,13.451115,9.608074422222222,2.395145166666667,5.908182500000001,1.61973625,5.199866000000002,13.451115,9.608074422222222,2.395145166666667,0.4,0.3,0.2,0.1
103,1000_to_1099,1049.5,10,10,1,1,0.7834057,0.7834057,0.530717,1.6995300000000002,1.271515888888889,1.271515888888889,0.7834057,0.7834057,0.530717,1.6995300000000002,1.271515888888889,1.271515888888889,1,0,0,0
104,1000_to_1099,1049.5,10,10,1,1,6.217129399999999,6.217129399999999,5.844208999999999,11.639463000000001,6.686054577777778,6.686054577777778,6.217129399999999,6.217129399999999,5.844208999999999,11.639463000000001,6.686054577777778,6.686054577777778,1,0,0,0
105,1000_to_1099,1049.5,10,10,3,3,8.154853,5.447813428571429,9.205441999999998,18.195490999999997,11.735970888888888,7.278310761904762,8.154853,5.447813428571429,9.205441999999998,18.195490999999997,11.735970888888888,7.278310761904762,0.7,0.2,0.1,0
107,1000_to_1099,1049.5,10,10,1,1,0.3458378,0.3458378,0.32948,0.76151,0.5220420888888889,0.5220420888888889,0.3458378,0.3458378,0.32948,0.76151,0.5220420888888889,0.5220420888888889,1,0,0,0
11,1000_to_1099,1049.5,10,10,1,3,0.7969457999999999,0.7969457999999999,0.701469,1.78182,1.2394545333333333,1.2394545333333333,0.7969457999999999,0.7969457999999999,0.701469,1.78182,1.2394545333333333,1.2394545333333333,1,0,0,0
116,1000_to_1099,1049.5,10,10,1,1,2.9069819000000003,2.9069819000000003,2.769998,6.232100000000001,4.904748555555556,4.904748555555556,2.9069819000000003,2.9069819000000003,2.769998,6.232100000000001,4.904748555555556,4.904748555555556,1,0,0,0
120,1000_to_1099,1049.5,10,10,1,1,0.48184750000000004,0.48184750000000004,0.605668,1.095691,0.7058488666666667,0.7058488666666667,0.48184750000000004,0.48184750000000004,0.605668,1.095691,0.7058488666666667,0.7058488666666667,1,0,0,0
128,1000_to_1099,1049.5,10,10,1,1,3.1961539999999995,3.1961539999999995,3.527129,8.131143,4.976070222222222,4.976070222222222,3.1961539999999995,3.1961539999999995,3.527129,8.131143,4.976070222222222,4.976070222222222,1,0,0,0
133,1000_to_1099,1049.5,10,10,1,1,7.0467013000000005,7.0467013000000005,6.949102,15.896286,10.497688777777778,10.497688777777778,7.0467013000000005,7.0467013000000005,6.949102,15.896286,10.497688777777778,10.497688777777778,1,0,0,0
141,1000_to_1099,1049.5,10,10,1,5,2.4935921,2.4935921,2.3497250000000003,5.484292000000001,4.1794841555555555,4.1794841555555555,2.4935921,2.4935921,2.3497250000000003,5.484292000000001,4.1794841555555555,4.1794841555555555,1,0,0,0
150,1000_to_1099,1049.5,10,10,1,1,3.1407381,3.1407381,3.4271979999999997,6.84215,5.440370288888889,5.440370288888889,3.1407381,3.1407381,3.4271979999999997,6.84215,5.440370288888889,5.440370288888889,1,0,0,0
152,1000_to_1099,1049.5,10,10,3,3,8.6999741,5.290331,8.168996000000002,17.82111,13.036389755555556,4.9442774,8.6999741,5.290331,8.168996000000002,17.82111,13.036389755555556,4.9442774,0.5,0.4,0.1,0
162,1000_to_1099,1049.5,10,10,1,1,0.34574819999999995,0.34574819999999995,0.382747,0.789744,0.5178371555555555,0.5178371555555555,0.34574819999999995,0.34574819999999995,0.382747,0.789744,0.5178371555555555,0.5178371555555555,1,0,0,0
164,1000_to_1099,1049.5,10,10,2,8,0.4514587,0.200064,0.691731,0.960737,0.4256660222222222,0.3091337777777778,0.4514587,0.200064,0.691731,0.960737,0.4256660222222222,0.3091337777777778,0.9,0.1,0,0
175,1000_to_1099,1049.5,10,10,1,7,6.7176321,6.7176321,5.780832,15.061276000000001,9.456803177777777,9.456803177777777,6.7176321,6.7176321,5.780832,15.061276000000001,9.456803177777777,9.456803177777777,1,0,0,0
176,1000_to_1099,1049.5,10,10,1,1,0.24580480000000002,0.24580480000000002,0.242506,0.556683,0.34341333333333335,0.34341333333333335,0.24580480000000002,0.24580480000000002,0.242506,0.556683,0.34341333333333335,0.34341333333333335,1,0,0,0
18,1000_to_1099,1049.5,10,10,1,8,2.6298632000000004,2.6298632000000004,2.211235,5.2846139999999995,4.177986222222223,4.177986222222223,2.6298632000000004,2.6298632000000004,2.211235,5.2846139999999995,4.177986222222223,4.177986222222223,1,0,0,0
181,1000_to_1099,1049.5,10,10,1,6,1.9296164999999998,1.9296164999999998,2.307717,4.48497,3.1945745555555556,3.1945745555555556,1.9296164999999998,1.9296164999999998,2.307717,4.48497,3.1945745555555556,3.1945745555555556,1,0,0,0
21,1000_to_1099,1049.5,10,10,1,1,0.3903092,0.3903092,0.265391,0.8334149999999998,0.5349675555555555,0.5349675555555555,0.3903092,0.3903092,0.265391,0.8334149999999998,0.5349675555555555,0.5349675555555555,1,0,0,0
