None	982	0.000000
982	421	1.341243
982	330	2.056676
982	13	2.280712
982	719	2.281682
982	115	2.341776
982	844	2.463650
982	121	3.140601
982	728	3.384567
982	982	4.693923
121	59	21.370137
121	298	21.492163
121	411	21.551811
121	137	21.600882
121	367	21.654239
121	577	21.755098
121	297	22.449467
121	847	22.502831
121	361	22.819548
121	319	23.018482
121	524	23.133682
121	188	23.199914
121	121	23.383810
188	189	31.231534
188	8	31.495578
188	188	31.577706
524	176	37.710858
524	593	37.919360
524	419	38.443555
524	524	38.959138
411	512	43.750703
411	46	43.785595
411	391	43.999163
