host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
107,135,none,7,10,7/10,7
107,16,none,10,10,10/10,10
107,232,trans,10,10,10/10,10
107,241,none,8,10,8/10,10
107,241,trans,2,10,2/10,10
107,338,none,10,10,10/10,10
107,53,none,10,10,10/10,10
107,624,none,10,10,10/10,10
107,846,none,10,10,10/10,10
107,907,none,6,10,6/10,6
107,94,trans,10,10,10/10,10
135,16,complex,2,10,2/10,10
135,16,none,5,10,5/10,10
135,338,none,7,10,7/10,7
135,53,none,7,10,7/10,7
135,624,none,7,10,7/10,7
135,846,none,7,10,7/10,7
135,907,none,6,10,6/10,8
135,907,trans,2,10,2/10,8
16,135,trans,3,10,3/10,10
16,241,none,8,10,8/10,8
16,338,none,10,10,10/10,10
16,53,none,10,10,10/10,10
16,624,none,10,10,10/10,10
16,63,trans,10,10,10/10,10
16,846,none,10,10,10/10,10
16,907,none,6,10,6/10,8
16,907,trans,2,10,2/10,8
241,338,none,8,10,8/10,8
241,53,none,8,10,8/10,8
241,624,none,8,10,8/10,8
241,846,none,8,10,8/10,8
338,53,none,10,10,10/10,10
338,624,none,10,10,10/10,10
338,846,none,10,10,10/10,10
338,907,none,6,10,6/10,6
449,53,complex,4,10,4/10,10
449,675,none,7,10,7/10,9
449,675,trans,2,10,2/10,9
5,428,trans,10,10,10/10,10
53,28,trans,10,10,10/10,10
53,422,trans,10,10,10/10,10
53,435,trans,10,10,10/10,10
53,449,trans,6,10,6/10,10
53,624,none,10,10,10/10,10
53,654,trans,10,10,10/10,10
53,675,trans,8,10,8/10,8
53,679,trans,10,10,10/10,10
53,846,none,10,10,10/10,10
53,907,none,6,10,6/10,6
624,846,none,10,10,10/10,10
624,907,none,6,10,6/10,6
675,5,trans,10,10,10/10,10
846,907,none,6,10,6/10,6
