host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
108,143,none,9,10,9/10,9
108,406,none,10,10,10/10,10
108,42,none,9,10,9/10,10
111,123,trans,7,10,7/10,7
111,60,trans,6,10,6/10,6
111,779,trans,8,10,8/10,8
118,289,none,7,10,7/10,7
122,173,none,8,10,8/10,8
122,454,none,9,10,9/10,9
122,59,none,10,10,10/10,10
123,6,none,8,10,8/10,10
123,6,trans,2,10,2/10,10
123,60,none,7,10,7/10,9
123,60,trans,1,10,1/10,9
123,699,none,2,10,2/10,10
123,699,trans,8,10,8/10,10
123,779,none,7,10,7/10,10
123,779,trans,1,10,1/10,10
129,180,trans,10,10,10/10,10
129,196,trans,10,10,10/10,10
129,20,trans,10,10,10/10,10
129,38,trans,10,10,10/10,10
129,895,trans,10,10,10/10,10
137,579,trans,10,10,10/10,10
143,118,trans,10,10,10/10,10
143,122,trans,10,10,10/10,10
143,156,trans,10,10,10/10,10
143,173,trans,9,10,9/10,9
143,21,trans,10,10,10/10,10
143,289,trans,10,10,10/10,10
143,34,trans,10,10,10/10,10
143,406,none,9,10,9/10,9
143,42,none,10,10,10/10,10
143,454,trans,10,10,10/10,10
143,59,trans,10,10,10/10,10
143,592,trans,9,10,9/10,9
156,462,trans,10,10,10/10,10
156,659,trans,10,10,10/10,10
156,88,trans,10,10,10/10,10
173,454,none,9,10,9/10,10
173,59,none,8,10,8/10,8
182,250,complex,2,10,2/10,9
182,250,none,1,10,1/10,9
182,250,trans,6,10,6/10,9
182,42,complex,1,10,1/10,8
182,821,complex,3,10,3/10,10
182,821,none,1,10,1/10,10
182,821,trans,5,10,5/10,10
217,111,trans,10,10,10/10,10
217,137,trans,10,10,10/10,10
295,42,complex,1,10,1/10,10
34,129,trans,10,10,10/10,10
34,303,trans,10,10,10/10,10
34,949,trans,10,10,10/10,10
398,275,trans,10,10,10/10,10
398,477,trans,10,10,10/10,10
406,42,none,9,10,9/10,10
406,75,trans,10,10,10/10,10
42,108,trans,1,10,1/10,10
42,182,trans,7,10,7/10,8
42,217,trans,10,10,10/10,10
42,295,trans,9,10,9/10,10
42,406,trans,1,10,1/10,10
42,443,trans,10,10,10/10,10
42,499,trans,9,10,9/10,9
42,599,trans,10,10,10/10,10
454,173,trans,1,10,1/10,10
454,59,none,9,10,9/10,9
499,398,trans,10,10,10/10,10
6,60,none,8,10,8/10,9
6,779,none,7,10,7/10,9
60,123,trans,1,10,1/10,9
60,6,trans,1,10,1/10,9
60,779,none,6,10,6/10,10
60,779,trans,1,10,1/10,10
779,123,trans,2,10,2/10,10
779,6,trans,2,10,2/10,9
779,60,trans,3,10,3/10,10
821,174,trans,10,10,10/10,10
821,182,trans,1,10,1/10,10
