host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
107,126,trans,10,10,10/10,10
107,21,none,8,10,8/10,8
107,235,none,8,10,8/10,8
107,462,none,1,10,1/10,10
107,462,trans,9,10,9/10,10
107,52,none,8,10,8/10,8
107,61,none,8,10,8/10,8
107,63,none,8,10,8/10,8
107,634,none,8,10,8/10,8
107,71,none,8,10,8/10,8
107,742,trans,10,10,10/10,10
107,823,none,1,10,1/10,10
107,823,trans,9,10,9/10,10
107,97,none,1,10,1/10,10
107,97,trans,9,10,9/10,10
107,983,complex,2,10,2/10,10
107,983,none,6,10,6/10,10
21,235,none,10,10,10/10,10
21,290,complex,3,10,3/10,9
21,290,trans,6,10,6/10,9
21,52,none,10,10,10/10,10
21,61,none,10,10,10/10,10
21,63,none,10,10,10/10,10
21,634,none,10,10,10/10,10
21,71,none,10,10,10/10,10
21,983,none,10,10,10/10,10
235,52,none,10,10,10/10,10
235,61,none,10,10,10/10,10
235,63,none,10,10,10/10,10
235,634,none,10,10,10/10,10
235,71,none,10,10,10/10,10
235,983,none,10,10,10/10,10
290,728,complex,3,10,3/10,9
290,728,trans,5,10,5/10,9
377,12,trans,10,10,10/10,10
377,63,complex,3,10,3/10,10
462,97,none,10,10,10/10,10
52,61,none,10,10,10/10,10
52,63,none,10,10,10/10,10
52,634,none,10,10,10/10,10
52,71,none,10,10,10/10,10
52,983,none,10,10,10/10,10
61,63,none,10,10,10/10,10
61,634,none,10,10,10/10,10
61,71,none,10,10,10/10,10
61,983,none,10,10,10/10,10
63,377,trans,7,10,7/10,10
63,397,trans,10,10,10/10,10
63,634,none,10,10,10/10,10
63,71,none,10,10,10/10,10
63,862,none,1,10,1/10,10
63,862,trans,9,10,9/10,10
63,89,trans,10,10,10/10,10
63,983,none,10,10,10/10,10
634,71,none,10,10,10/10,10
634,983,none,10,10,10/10,10
71,654,trans,10,10,10/10,10
71,983,none,10,10,10/10,10
728,290,trans,1,10,1/10,9
742,686,trans,10,10,10/10,10
862,89,none,8,10,8/10,8
97,77,trans,10,10,10/10,10
983,107,trans,2,10,2/10,10
983,993,none,1,10,1/10,10
983,993,trans,9,10,9/10,10
