None	224	0.000000
224	506	0.013896
224	445	0.774193
224	158	1.639011
224	224	1.742177
506	8	2.018956
158	636	3.625624
506	703	4.327491
8	63	4.421070
506	881	4.520727
8	542	4.533940
542	390	5.038952
542	25	5.135425
703	26	5.458745
63	16	5.779614
506	651	5.909357
636	166	5.926308
445	445	6.064897
703	860	6.257696
506	193	6.367929
881	881	6.538263
26	404	6.584346
636	257	6.874502
63	41	7.073930
193	322	7.170177
542	542	7.240792
404	468	7.601775
41	230	7.616880
26	209	7.725291
468	468	7.932255
63	180	8.043080
209	684	8.299596
26	279	8.487089
166	123	8.594929
26	79	8.695969
257	728	8.747253
404	943	8.907169
8	187	9.200025
279	72	9.202771
79	79	9.207654
684	75	9.244288
72	749	9.267095
209	270	9.311058
180	180	9.444287
684	407	9.460154
72	117	9.522853
75	968	9.551321
63	95	9.555093
72	186	9.584395
390	121	9.587872
230	53	9.595764
166	367	9.893057
53	691	9.973076
