host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
104,30,complex,4,10,4/10,10
30,104,trans,6,10,6/10,10
30,441,complex,1,10,1/10,10
30,441,trans,9,10,9/10,10
30,45,complex,2,10,2/10,10
30,45,none,2,10,2/10,10
30,67,none,1,10,1/10,10
30,67,trans,9,10,9/10,10
30,726,none,1,10,1/10,10
30,726,trans,9,10,9/10,10
445,67,none,5,10,5/10,10
45,30,trans,6,10,6/10,10
45,740,complex,3,10,3/10,7
45,740,none,2,10,2/10,7
45,740,trans,2,10,2/10,7
45,949,complex,5,10,5/10,10
45,949,none,2,10,2/10,10
67,445,trans,5,10,5/10,10
740,920,complex,1,10,1/10,7
740,920,none,4,10,4/10,7
740,920,trans,1,10,1/10,7
740,949,complex,6,10,6/10,7
740,949,none,1,10,1/10,7
920,740,trans,1,10,1/10,7
920,949,complex,2,10,2/10,9
920,949,none,5,10,5/10,9
949,45,trans,3,10,3/10,10
949,920,trans,2,10,2/10,9
