None	4	0.000000
4	67	2.905035
4	4	3.616462
67	32	4.814136
67	125	5.009967
125	101	5.325074
32	407	5.553501
101	896	5.659947
32	507	5.963573
67	27	6.029097
27	496	6.270057
27	344	6.506514
125	651	7.779979
101	46	7.844426
125	448	8.046022
448	448	8.084961
32	210	8.388383
344	10	8.409230
10	819	8.611246
27	12	8.623114
10	296	8.721666
67	321	9.024968
344	344	9.255312
27	396	9.317592
407	81	9.478293
496	306	9.515492
496	496	9.622997
67	67	9.725046
210	210	9.759739
27	27	9.794802
12	214	9.812251
10	450	9.833761
81	81	9.865573
