None	681	0.000000
681	142	1.020649
681	214	2.417895
214	14	2.930122
14	62	3.827909
142	192	4.360151
62	32	4.508682
192	734	4.524090
142	142	4.693229
62	260	5.385861
32	64	5.406823
62	70	5.541064
70	582	6.161536
64	677	6.271748
64	198	6.326911
214	223	6.370530
70	313	6.417766
64	176	6.462070
62	205	6.634717
214	419	6.906232
64	445	7.011262
582	582	7.088161
70	70	7.247863
677	677	7.255701
62	549	7.488341
734	22	7.496939
192	585	7.676133
62	264	7.687738
681	127	7.697322
198	430	7.849647
127	545	7.915366
260	260	7.983591
14	249	8.020021
585	585	8.104133
62	395	8.109349
62	420	8.354977
249	720	8.516039
32	79	8.517154
127	100	8.571686
223	67	8.631198
205	124	8.685803
549	805	8.687511
805	494	8.875295
176	138	8.883246
32	32	8.986006
264	354	9.062176
264	128	9.085943
176	324	9.093940
214	172	9.269424
14	842	9.312568
67	76	9.501884
172	922	9.528458
62	752	9.541805
922	86	9.560872
264	246	9.568824
264	599	9.591233
246	246	9.654229
192	59	9.776726
549	549	9.926163
