host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
141,194,complex,6,10,6/10,7
141,194,none,1,10,1/10,7
141,340,complex,3,10,3/10,6
141,340,none,3,10,3/10,6
141,433,complex,2,10,2/10,6
141,433,none,3,10,3/10,6
141,433,trans,1,10,1/10,6
141,652,complex,5,10,5/10,8
141,652,none,2,10,2/10,8
194,248,complex,3,10,3/10,8
194,248,none,5,10,5/10,8
194,340,none,5,10,5/10,7
194,340,trans,2,10,2/10,7
194,652,complex,6,10,6/10,8
194,652,none,2,10,2/10,8
248,3,none,6,10,6/10,6
248,652,none,7,10,7/10,9
3,340,complex,4,10,4/10,6
3,340,none,2,10,2/10,6
3,360,trans,10,10,10/10,10
3,377,trans,10,10,10/10,10
3,652,none,9,10,9/10,10
3,715,trans,10,10,10/10,10
340,652,complex,3,10,3/10,6
340,652,none,3,10,3/10,6
360,504,none,3,10,3/10,10
360,504,trans,7,10,7/10,10
360,803,complex,3,10,3/10,10
360,803,trans,7,10,7/10,10
360,810,none,1,10,1/10,10
360,810,trans,9,10,9/10,10
433,652,complex,6,10,6/10,7
433,652,none,1,10,1/10,7
652,141,trans,1,10,1/10,8
652,248,trans,2,10,2/10,9
652,3,trans,1,10,1/10,10
652,79,complex,7,10,7/10,10
652,79,trans,3,10,3/10,10
715,841,trans,10,10,10/10,10
