host.1,host.2,adjacent,contiguous,paths12,paths21,nodes1,nodes2,ancestry,min.distance.between.subgraphs
104,106,FALSE,FALSE,0,0,1,1,none,3.1527310000000006
104,162,FALSE,FALSE,0,0,1,1,none,6.198253000000001
106,162,FALSE,FALSE,0,0,1,1,none,4.442576
104,164,FALSE,FALSE,0,0,1,1,none,5.734752
106,164,FALSE,FALSE,0,0,1,1,none,6.369811000000001
162,164,FALSE,FALSE,0,0,1,1,none,9.415332999999999
104,215,FALSE,FALSE,0,0,1,1,none,3.218179
106,215,FALSE,FALSE,0,0,1,1,none,3.8532380000000006
162,215,FALSE,FALSE,0,0,1,1,none,6.898760000000001
164,215,FALSE,FALSE,0,0,1,1,none,5.104283000000001
104,216,FALSE,FALSE,0,0,1,1,none,9.907392000000002
106,216,FALSE,FALSE,0,0,1,1,none,8.323337
162,216,FALSE,FALSE,0,0,1,1,none,11.368859
164,216,FALSE,FALSE,0,0,1,1,none,13.124472
215,216,FALSE,FALSE,0,0,1,1,none,10.607899
104,240,FALSE,FALSE,0,0,1,1,none,2.973453
106,240,FALSE,FALSE,0,0,1,1,none,5.161688000000001
162,240,FALSE,FALSE,0,0,1,1,none,8.20721
164,240,FALSE,FALSE,0,0,1,1,none,7.743708999999999
215,240,FALSE,FALSE,0,0,1,1,none,5.227136
216,240,FALSE,FALSE,0,0,1,1,none,11.916349
104,305,FALSE,FALSE,0,0,1,1,none,4.192127000000001
106,305,FALSE,FALSE,0,0,1,1,none,2.4364500000000002
162,305,FALSE,FALSE,0,0,1,1,none,4.255421999999999
164,305,FALSE,FALSE,0,0,1,1,none,7.409207
215,305,FALSE,FALSE,0,0,1,1,none,4.892634000000001
216,305,FALSE,FALSE,0,0,1,1,none,9.362733
240,305,FALSE,FALSE,0,0,1,1,none,6.201084
104,454,FALSE,FALSE,0,0,1,1,none,3.5898730000000008
106,454,FALSE,FALSE,0,0,1,1,none,1.8341960000000002
162,454,TRUE,TRUE,0,1,1,1,desc,0.629646
164,454,FALSE,FALSE,0,0,1,1,none,6.806953000000001
215,454,FALSE,FALSE,0,0,1,1,none,4.290380000000001
216,454,FALSE,FALSE,0,0,1,1,none,8.760479
240,454,FALSE,FALSE,0,0,1,1,none,5.59883
305,454,TRUE,TRUE,0,0,1,1,none,1.6470420000000001
104,498,FALSE,FALSE,0,0,1,1,none,2.9465450000000004
106,498,FALSE,FALSE,0,0,1,1,none,1.362488
162,498,FALSE,FALSE,0,0,1,1,none,4.408009999999999
164,498,FALSE,FALSE,0,0,1,1,none,6.163625000000001
215,498,FALSE,FALSE,0,0,1,1,none,3.6470520000000004
216,498,FALSE,FALSE,0,0,1,1,none,8.117151
240,498,FALSE,FALSE,0,0,1,1,none,4.955502
305,498,FALSE,FALSE,0,0,1,1,none,2.401884
454,498,FALSE,FALSE,0,0,1,1,none,1.79963
104,5,FALSE,FALSE,0,0,1,1,none,3.236875000000001
106,5,TRUE,TRUE,1,0,1,1,anc,0.040243
162,5,FALSE,FALSE,0,0,1,1,none,4.52672
164,5,FALSE,FALSE,0,0,1,1,none,Inf
215,5,FALSE,FALSE,0,0,1,1,none,3.937382000000001
216,5,FALSE,FALSE,0,0,1,1,none,8.407481
240,5,FALSE,FALSE,0,0,1,1,none,5.245832000000001
305,5,FALSE,FALSE,0,0,1,1,none,2.520594
454,5,FALSE,FALSE,0,0,1,1,none,1.9183400000000002
498,5,FALSE,FALSE,0,0,1,1,none,1.4466320000000001
104,502,FALSE,FALSE,0,0,1,1,none,2.695826
106,502,FALSE,FALSE,0,0,1,1,none,3.3308850000000003
162,502,FALSE,FALSE,0,0,1,1,none,6.376407
164,502,TRUE,TRUE,0,1,1,1,desc,2.787721
215,502,FALSE,FALSE,0,0,1,1,none,2.065357
216,502,FALSE,FALSE,0,0,1,1,none,10.085546
240,502,FALSE,FALSE,0,0,1,1,none,4.704783
305,502,FALSE,FALSE,0,0,1,1,none,4.370281
454,502,FALSE,FALSE,0,0,1,1,none,3.768027
498,502,FALSE,FALSE,0,0,1,1,none,3.1246989999999997
5,502,FALSE,FALSE,0,0,1,1,none,3.4150290000000005
104,528,FALSE,FALSE,0,0,1,1,none,6.832497
106,528,FALSE,FALSE,0,0,1,1,none,5.248442000000001
162,528,FALSE,FALSE,0,0,1,1,none,8.293964
164,528,FALSE,FALSE,0,0,1,1,none,10.049577000000001
215,528,FALSE,FALSE,0,0,1,1,none,7.533004
216,528,FALSE,FALSE,0,0,1,1,none,11.463821
240,528,FALSE,FALSE,0,0,1,1,none,8.841454
305,528,FALSE,FALSE,0,0,1,1,none,6.287838000000001
454,528,FALSE,FALSE,0,0,1,1,none,5.685584
498,528,FALSE,FALSE,0,0,1,1,none,5.042256
5,528,FALSE,FALSE,0,0,1,1,none,5.332586000000001
502,528,FALSE,FALSE,0,0,1,1,none,7.010650999999999
104,58,FALSE,FALSE,0,0,1,1,none,2.966311
106,58,FALSE,FALSE,0,0,1,1,none,3.1492420000000005
162,58,FALSE,FALSE,0,0,1,1,none,6.194764000000001
164,58,FALSE,FALSE,0,0,1,1,none,6.183391
215,58,FALSE,FALSE,0,0,1,1,none,3.666818
216,58,FALSE,FALSE,0,0,1,1,none,9.903903
240,58,FALSE,FALSE,0,0,1,1,none,4.975268
305,58,FALSE,FALSE,0,0,1,1,none,4.188638000000001
454,58,FALSE,FALSE,0,0,1,1,none,3.5863840000000007
498,58,FALSE,FALSE,0,0,1,1,none,2.9430560000000003
5,58,FALSE,FALSE,0,0,1,1,none,3.2333860000000008
502,58,FALSE,FALSE,0,0,1,1,none,3.144465
528,58,FALSE,FALSE,0,0,1,1,none,6.829008
104,632,FALSE,FALSE,0,0,1,1,none,3.119073
106,632,FALSE,FALSE,0,0,1,1,none,1.535018
162,632,FALSE,FALSE,0,0,1,1,none,4.580539999999999
164,632,FALSE,FALSE,0,0,1,1,none,6.3361529999999995
215,632,FALSE,FALSE,0,0,1,1,none,3.81958
216,632,TRUE,TRUE,0,1,1,1,desc,5.782521
240,632,FALSE,FALSE,0,0,1,1,none,5.128029999999999
305,632,FALSE,FALSE,0,0,1,1,none,2.574414
454,632,FALSE,FALSE,0,0,1,1,none,1.9721600000000001
498,632,FALSE,FALSE,0,0,1,1,none,1.3288320000000002
5,632,FALSE,FALSE,0,0,1,1,none,1.619162
502,632,FALSE,FALSE,0,0,1,1,none,3.297227
528,632,FALSE,FALSE,0,0,1,1,none,4.675502
58,632,FALSE,FALSE,0,0,1,1,none,3.115584
104,110,FALSE,FALSE,0,0,1,2,none,2.368393
106,110,TRUE,TRUE,0,1,1,2,desc,0.238837
