host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
156,329,complex,3,10,3/10,10
160,492,none,1,10,1/10,10
187,596,trans,10,10,10/10,10
194,457,none,10,10,10/10,10
194,492,none,10,10,10/10,10
194,580,none,10,10,10/10,10
194,586,none,9,10,9/10,9
194,592,trans,8,10,8/10,8
194,595,trans,10,10,10/10,10
194,808,trans,10,10,10/10,10
206,492,complex,1,10,1/10,10
206,492,none,1,10,1/10,10
241,715,trans,10,10,10/10,10
241,717,trans,10,10,10/10,10
241,774,trans,10,10,10/10,10
321,155,trans,10,10,10/10,10
321,187,trans,10,10,10/10,10
321,329,complex,1,10,1/10,10
321,329,trans,9,10,9/10,10
329,156,trans,7,10,7/10,10
329,639,trans,9,10,9/10,9
329,69,trans,10,10,10/10,10
329,798,trans,10,10,10/10,10
335,241,trans,10,10,10/10,10
335,321,trans,10,10,10/10,10
335,468,trans,10,10,10/10,10
335,492,none,2,10,2/10,10
335,563,trans,10,10,10/10,10
335,616,trans,10,10,10/10,10
335,800,trans,10,10,10/10,10
339,970,none,8,10,8/10,10
339,970,trans,2,10,2/10,10
399,252,trans,10,10,10/10,10
449,492,complex,3,10,3/10,10
457,168,trans,10,10,10/10,10
457,492,none,10,10,10/10,10
457,580,none,10,10,10/10,10
457,586,none,9,10,9/10,10
457,586,trans,1,10,1/10,10
492,160,trans,9,10,9/10,10
492,206,trans,8,10,8/10,10
492,335,trans,8,10,8/10,10
492,449,trans,7,10,7/10,10
492,580,none,10,10,10/10,10
492,586,none,9,10,9/10,9
513,781,trans,10,10,10/10,10
580,586,none,9,10,9/10,9
592,186,trans,10,10,10/10,10
592,595,none,8,10,8/10,10
592,914,trans,10,10,10/10,10
595,399,trans,10,10,10/10,10
595,513,trans,10,10,10/10,10
595,592,trans,2,10,2/10,10
595,630,trans,10,10,10/10,10
800,22,trans,10,10,10/10,10
800,305,trans,10,10,10/10,10
800,339,trans,10,10,10/10,10
800,970,trans,8,10,8/10,8
