host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4,prop.gp.5
10,1000_to_1099,1049.5,10,10,1,1,0.9170365,0.9170365,0.7518670000000001,1.5344139999999997,0.6311285999999999,0.6311285999999999,0.9170365,0.9170365,0.7518670000000001,1.5344139999999997,0.6311285999999999,0.6311285999999999,1,0,0,0,0
109,1000_to_1099,1049.5,10,10,1,1,3.2941454000000006,3.2941454000000006,2.519741,6.097339999999999,3.33277,3.33277,3.2941454000000006,3.2941454000000006,2.519741,6.097339999999999,3.33277,3.33277,1,0,0,0,0
112,1000_to_1099,1049.5,10,10,1,2,3.8176029,3.8176029,2.8210080000000004,5.479864000000001,3.0171742444444445,3.0171742444444445,3.8176029,3.8176029,2.8210080000000004,5.479864000000001,3.0171742444444445,3.0171742444444445,1,0,0,0,0
143,1000_to_1099,1049.5,10,10,1,8,1.5382573,1.5382573,1.175553,2.885381,1.8379914000000002,1.8379914000000002,1.5382573,1.5382573,1.175553,2.885381,1.8379914000000002,1.8379914000000002,1,0,0,0,0
201,1000_to_1099,1049.5,10,10,1,1,1.4429266,1.4429266,1.422392,3.9377519999999997,2.1773121333333334,2.1773121333333334,1.4429266,1.4429266,1.422392,3.9377519999999997,2.1773121333333334,2.1773121333333334,1,0,0,0,0
202,1000_to_1099,1049.5,10,10,3,7,12.1624458,5.786455714285714,13.793652000000002,36.89038600000001,17.079288577777778,9.565082761904762,12.1624458,5.786455714285714,13.793652000000002,36.89038600000001,17.079288577777778,9.565082761904762,0.7,0.2,0.1,0,0
217,1000_to_1099,1049.5,10,10,3,5,5.7112413,3.7120252000000002,3.93303,13.04768,7.198559577777778,5.6612732,5.7112413,3.7120252000000002,3.93303,13.04768,7.198559577777778,5.6612732,0.5,0.4,0.1,0,0
326,1000_to_1099,1049.5,10,10,1,1,1.6996120000000001,1.6996120000000001,1.315394,4.421944,2.8982087111111112,2.8982087111111112,1.6996120000000001,1.6996120000000001,1.315394,4.421944,2.8982087111111112,2.8982087111111112,1,0,0,0,0
329,1000_to_1099,1049.5,10,10,1,1,2.4899425,2.4899425,2.364914,6.33071,3.738402777777778,3.738402777777778,2.4899425,2.4899425,2.364914,6.33071,3.738402777777778,3.738402777777778,1,0,0,0,0
38,1000_to_1099,1049.5,10,10,1,7,1.1559403,1.1559403,0.552688,1.8231380000000001,1.1358334444444445,1.1358334444444445,1.1559403,1.1559403,0.552688,1.8231380000000001,1.1358334444444445,1.1358334444444445,1,0,0,0,0
550,1000_to_1099,1049.5,10,10,1,1,1.0262806,1.0262806,0.976239,2.565378,1.6679342666666668,1.6679342666666668,1.0262806,1.0262806,0.976239,2.565378,1.6679342666666668,1.6679342666666668,1,0,0,0,0
60,1000_to_1099,1049.5,10,10,1,1,1.4040238,1.4040238,1.548329,3.526536,2.3662359555555557,2.3662359555555557,1.4040238,1.4040238,1.548329,3.526536,2.3662359555555557,2.3662359555555557,1,0,0,0,0
735,1000_to_1099,1049.5,10,10,2,2,2.9806819,1.4838405000000001,3.402431,6.229183,3.461199488888889,2.2987824285714287,2.9806819,1.4838405000000001,3.402431,6.229183,3.461199488888889,2.2987824285714287,0.8,0.2,0,0,0
777,1000_to_1099,1049.5,10,10,1,1,1.1219852000000001,1.1219852000000001,1.0802930000000002,2.4747179999999998,1.540225777777778,1.540225777777778,1.1219852000000001,1.1219852000000001,1.0802930000000002,2.4747179999999998,1.540225777777778,1.540225777777778,1,0,0,0,0
811,1000_to_1099,1049.5,10,10,1,2,0.3309247999999999,0.3309247999999999,0.618395,0.8591440000000001,0.39171911111111113,0.39171911111111113,0.3309247999999999,0.3309247999999999,0.618395,0.8591440000000001,0.39171911111111113,0.39171911111111113,1,0,0,0,0
896,1000_to_1099,1049.5,10,10,1,1,1.5734287999999998,1.5734287999999998,0.907539,3.364366,2.1928251555555556,2.1928251555555556,1.5734287999999998,1.5734287999999998,0.907539,3.364366,2.1928251555555556,2.1928251555555556,1,0,0,0,0
942,1000_to_1099,1049.5,10,10,1,5,0.2900588,0.2900588,0.557999,0.833137,0.33834355555555556,0.33834355555555556,0.2900588,0.2900588,0.557999,0.833137,0.33834355555555556,0.33834355555555556,1,0,0,0,0
997,1000_to_1099,1049.5,10,10,2,5,4.8460699,3.846159375,5.103776,12.550932,7.671603355555556,6.518090107142857,4.8460699,3.846159375,5.103776,12.550932,7.671603355555556,6.518090107142857,0.8,0.2,0,0,0
10,1100_to_1199,1149.5,10,10,1,1,0.5549674,0.5549674,0.739525,1.217816,0.514773288888889,0.514773288888889,0.5549674,0.5549674,0.739525,1.217816,0.514773288888889,0.514773288888889,1,0,0,0,0
109,1100_to_1199,1149.5,10,10,1,1,1.1740284,1.1740284,1.332379,3.3528000000000002,2.0985872,2.0985872,1.1740284,1.1740284,1.332379,3.3528000000000002,2.0985872,2.0985872,1,0,0,0,0
112,1100_to_1199,1149.5,10,10,1,1,2.9418314,2.9418314,3.321604,5.874927,2.3358741333333333,2.3358741333333333,2.9418314,2.9418314,3.321604,5.874927,2.3358741333333333,2.3358741333333333,1,0,0,0,0
143,1100_to_1199,1149.5,10,10,1,7,1.3713067999999997,1.3713067999999997,1.7374530000000001,4.059116,2.1165812,2.1165812,1.3713067999999997,1.3713067999999997,1.7374530000000001,4.059116,2.1165812,2.1165812,1,0,0,0,0
201,1100_to_1199,1149.5,10,10,2,4,2.3003748,1.004302375,2.022927,5.370179,2.4160708,1.5531312499999999,2.3003748,1.004302375,2.022927,5.370179,2.4160708,1.5531312499999999,0.8,0.2,0,0,0
202,1100_to_1199,1149.5,10,10,2,7,5.594089900000001,4.674351000000001,5.341562,13.663985,9.309696288888889,7.516446380952381,5.594089900000001,4.674351000000001,5.341562,13.663985,9.309696288888889,7.516446380952381,0.7,0.3,0,0,0
217,1100_to_1199,1149.5,10,10,1,4,4.0853976,4.0853976,2.162409,6.045251,4.195510488888889,4.195510488888889,4.0853976,4.0853976,2.162409,6.045251,4.195510488888889,4.195510488888889,1,0,0,0,0
326,1100_to_1199,1149.5,10,10,1,1,1.6794891999999997,1.6794891999999997,1.649416,4.33511,2.823778311111111,2.823778311111111,1.6794891999999997,1.6794891999999997,1.649416,4.33511,2.823778311111111,2.823778311111111,1,0,0,0,0
329,1100_to_1199,1149.5,10,10,1,3,1.8826074,1.8826074,1.588302,4.332625999999999,2.7587295555555555,2.7587295555555555,1.8826074,1.8826074,1.588302,4.332625999999999,2.7587295555555555,2.7587295555555555,1,0,0,0,0
38,1100_to_1199,1149.5,10,10,1,6,0.5467000000000001,0.5467000000000001,0.373215,1.3027800000000003,0.771238,0.771238,0.5467000000000001,0.5467000000000001,0.373215,1.3027800000000003,0.771238,0.771238,1,0,0,0,0
550,1100_to_1199,1149.5,10,10,1,1,0.6680623,0.6680623,0.691217,1.645305,1.0708096666666667,1.0708096666666667,0.6680623,0.6680623,0.691217,1.645305,1.0708096666666667,1.0708096666666667,1,0,0,0,0
60,1100_to_1199,1149.5,10,10,1,1,1.0495976,1.0495976,1.120033,2.449998,1.6141113777777778,1.6141113777777778,1.0495976,1.0495976,1.120033,2.449998,1.6141113777777778,1.6141113777777778,1,0,0,0,0
735,1100_to_1199,1149.5,10,10,2,2,2.4250488999999997,1.222384375,2.7293589999999996,6.271755,2.9252951777777776,1.98040575,2.4250488999999997,1.222384375,2.7293589999999996,6.271755,2.9252951777777776,1.98040575,0.8,0.2,0,0,0
777,1100_to_1199,1149.5,10,10,1,1,0.7790319,0.7790319,0.788929,1.606798,1.0681692666666667,1.0681692666666667,0.7790319,0.7790319,0.788929,1.606798,1.0681692666666667,1.0681692666666667,1,0,0,0,0
811,1100_to_1199,1149.5,10,10,1,5,0.2269841,0.2269841,0.35545,0.541098,0.2937850444444444,0.2937850444444444,0.2269841,0.2269841,0.35545,0.541098,0.2937850444444444,0.2937850444444444,1,0,0,0,0
896,1100_to_1199,1149.5,10,10,1,1,1.1061760999999999,1.1061760999999999,0.689223,2.625877,1.6958170444444445,1.6958170444444445,1.1061760999999999,1.1061760999999999,0.689223,2.625877,1.6958170444444445,1.6958170444444445,1,0,0,0,0
942,1100_to_1199,1149.5,10,10,1,8,0.40312020000000004,0.40312020000000004,0.536848,0.8540130000000001,0.31499995555555554,0.31499995555555554,0.40312020000000004,0.40312020000000004,0.536848,0.8540130000000001,0.31499995555555554,0.31499995555555554,1,0,0,0,0
997,1100_to_1199,1149.5,10,10,3,3,3.5411367999999994,2.2005798,2.5516069999999997,8.876268,5.8566231111111104,3.4127356,3.5411367999999994,2.2005798,2.5516069999999997,8.876268,5.8566231111111104,3.4127356,0.5,0.4,0.1,0,0
10,1200_to_1299,1249.5,10,10,1,1,0.48977819999999994,0.48977819999999994,0.6742779999999999,1.129821,0.45092635555555555,0.45092635555555555,0.48977819999999994,0.48977819999999994,0.6742779999999999,1.129821,0.45092635555555555,0.45092635555555555,1,0,0,0,0
109,1200_to_1299,1249.5,10,10,1,1,2.149943,2.149943,1.443196,4.399495,2.6252209333333334,2.6252209333333334,2.149943,2.149943,1.443196,4.399495,2.6252209333333334,2.6252209333333334,1,0,0,0,0
112,1200_to_1299,1249.5,10,10,1,1,1.2170874,1.2170874,1.600652,3.1195049999999998,1.7512617777777777,1.7512617777777777,1.2170874,1.2170874,1.600652,3.1195049999999998,1.7512617777777777,1.7512617777777777,1,0,0,0,0
143,1200_to_1299,1249.5,10,10,1,4,1.3228201,1.3228201,1.148771,3.0051380000000005,1.7869379333333333,1.7869379333333333,1.3228201,1.3228201,1.148771,3.0051380000000005,1.7869379333333333,1.7869379333333333,1,0,0,0,0
