None	11	0.000000
11	506	0.134564
11	825	0.559592
11	880	0.775307
11	40	0.876276
11	967	0.936957
11	88	0.996483
11	54	1.273255
506	506	1.741955
11	156	1.746313
88	88	1.777176
40	861	1.941406
11	990	2.054652
54	30	2.477324
11	187	2.533938
11	258	2.544535
880	880	2.648955
40	90	3.043638
11	251	3.430914
30	969	3.609288
11	11	3.694445
54	54	3.802222
30	690	3.856499
258	311	3.949043
251	36	4.641193
40	6	4.677243
40	718	4.959697
30	134	5.152177
187	187	5.241149
30	596	5.396855
718	718	5.397277
690	690	5.437162
311	808	5.818596
36	107	6.049093
6	667	6.249011
40	40	6.406134
825	825	6.591558
107	603	6.791404
6	6	7.188649
30	484	7.291909
861	861	7.459767
258	713	7.543409
30	58	7.624064
58	497	8.065436
30	470	8.750334
36	19	8.796681
596	162	8.798793
311	472	8.835599
90	173	9.603005
713	713	9.692099
30	692	9.762914
19	940	9.780096
