None	49	0.000000
49	19	0.101950
19	28	0.256522
19	69	1.202367
28	28	1.631217
19	352	1.821856
69	198	1.836305
69	20	1.942475
49	102	1.997676
102	417	2.021900
417	417	2.032135
20	20	2.100495
49	266	2.546052
19	101	2.583858
19	175	2.933089
19	35	3.007996
102	634	3.167515
19	161	3.202878
161	38	3.216640
101	10	3.302213
266	944	3.674016
198	239	3.712797
69	164	3.761660
10	988	3.764132
49	7	3.989042
49	513	4.032644
19	19	4.128122
198	474	4.829962
10	764	4.913508
161	187	4.951920
38	209	5.173438
101	215	5.185969
69	203	5.516027
102	959	5.529998
10	919	5.536047
164	216	5.856646
49	837	5.914490
7	174	6.259643
7	428	6.617396
474	467	6.684489
352	213	6.715337
101	242	6.858613
919	919	6.898441
38	38	6.926668
242	757	7.057687
513	513	7.192197
69	806	7.262896
10	66	7.450798
7	47	7.457157
474	16	7.470276
47	231	7.544198
10	825	7.615171
16	643	7.650412
198	761	7.724361
66	66	7.786319
164	59	7.992823
7	621	8.114134
10	199	8.198932
49	742	8.396031
164	164	8.417249
621	621	8.474657
16	176	8.522096
764	51	8.566772
10	925	8.619523
806	65	8.697063
49	98	8.729202
959	92	8.736128
47	592	8.783746
944	944	8.957210
825	451	8.990625
92	683	9.002935
49	678	9.266611
474	474	9.310943
7	67	9.394155
764	764	9.420620
47	47	9.653420
10	158	9.673969
10	1	9.677621
352	420	9.741455
242	242	9.754478
98	269	9.804426
98	340	9.823493
757	757	9.853275
10	21	9.895471
451	493	9.924768
176	151	9.947551
