host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
13,145,none,1,10,1/10,10
13,19,complex,2,10,2/10,10
13,19,none,4,10,4/10,10
13,19,trans,4,10,4/10,10
145,0,trans,10,10,10/10,10
145,13,trans,9,10,9/10,10
145,240,complex,1,10,1/10,10
145,240,none,1,10,1/10,10
145,240,trans,8,10,8/10,10
145,375,trans,10,10,10/10,10
19,327,none,2,10,2/10,10
19,327,trans,8,10,8/10,10
19,670,none,2,10,2/10,10
19,670,trans,8,10,8/10,10
240,35,trans,10,10,10/10,10
670,992,trans,10,10,10/10,10
