host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
106,129,none,9,10,9/10,9
106,437,none,8,10,8/10,8
106,544,none,10,10,10/10,10
106,574,none,9,10,9/10,9
106,642,none,9,10,9/10,9
116,145,none,10,10,10/10,10
116,174,trans,10,10,10/10,10
116,184,trans,10,10,10/10,10
116,20,trans,10,10,10/10,10
116,25,trans,10,10,10/10,10
116,27,trans,10,10,10/10,10
116,292,trans,10,10,10/10,10
116,333,trans,10,10,10/10,10
116,336,none,10,10,10/10,10
116,362,trans,10,10,10/10,10
116,483,trans,10,10,10/10,10
116,516,trans,10,10,10/10,10
116,580,trans,10,10,10/10,10
116,589,none,10,10,10/10,10
116,593,trans,10,10,10/10,10
116,597,trans,10,10,10/10,10
116,690,trans,10,10,10/10,10
116,780,none,8,10,8/10,8
116,784,trans,10,10,10/10,10
116,843,trans,10,10,10/10,10
116,864,trans,10,10,10/10,10
116,865,trans,10,10,10/10,10
124,202,none,2,10,2/10,10
124,34,none,10,10,10/10,10
129,437,none,9,10,9/10,9
129,544,none,9,10,9/10,9
129,574,none,10,10,10/10,10
129,642,none,10,10,10/10,10
137,202,complex,1,10,1/10,10
145,336,none,10,10,10/10,10
145,589,none,10,10,10/10,10
145,780,none,8,10,8/10,10
145,780,trans,2,10,2/10,10
161,106,trans,10,10,10/10,10
161,116,trans,10,10,10/10,10
161,129,trans,10,10,10/10,10
161,145,trans,10,10,10/10,10
161,202,complex,3,10,3/10,10
161,336,trans,10,10,10/10,10
161,437,trans,9,10,9/10,9
161,544,trans,10,10,10/10,10
161,574,trans,10,10,10/10,10
161,589,trans,10,10,10/10,10
161,642,trans,10,10,10/10,10
161,667,trans,10,10,10/10,10
161,771,trans,10,10,10/10,10
161,780,trans,8,10,8/10,8
163,202,none,1,10,1/10,6
168,17,complex,2,10,2/10,9
168,17,none,2,10,2/10,9
168,17,trans,5,10,5/10,9
168,202,complex,7,10,7/10,10
168,374,complex,9,10,9/10,10
168,374,trans,1,10,1/10,10
168,396,complex,4,10,4/10,10
168,396,trans,6,10,6/10,10
168,459,complex,6,10,6/10,9
168,459,trans,3,10,3/10,9
168,515,complex,7,10,7/10,9
168,515,trans,2,10,2/10,9
17,374,complex,2,10,2/10,6
17,374,none,4,10,4/10,6
174,597,none,10,10,10/10,10
184,593,none,6,10,6/10,6
202,124,trans,8,10,8/10,10
202,137,trans,9,10,9/10,10
202,161,trans,7,10,7/10,10
202,163,trans,5,10,5/10,6
202,168,trans,3,10,3/10,10
202,319,none,2,10,2/10,10
202,319,trans,8,10,8/10,10
202,34,none,2,10,2/10,10
202,34,trans,8,10,8/10,10
202,365,complex,1,10,1/10,10
202,365,none,1,10,1/10,10
202,365,trans,8,10,8/10,10
202,367,trans,10,10,10/10,10
202,374,complex,5,10,5/10,7
202,374,none,2,10,2/10,7
202,462,none,1,10,1/10,9
202,462,trans,8,10,8/10,9
202,613,none,3,10,3/10,10
202,613,trans,7,10,7/10,10
202,796,none,3,10,3/10,10
202,796,trans,7,10,7/10,10
202,809,complex,1,10,1/10,10
202,809,none,2,10,2/10,10
202,809,trans,7,10,7/10,10
202,871,trans,10,10,10/10,10
202,917,none,3,10,3/10,10
202,917,trans,7,10,7/10,10
25,580,none,10,10,10/10,10
292,483,none,8,10,8/10,8
333,784,none,6,10,6/10,6
336,418,trans,10,10,10/10,10
336,589,none,10,10,10/10,10
336,780,none,8,10,8/10,8
362,516,none,10,10,10/10,10
393,396,complex,3,10,3/10,10
396,115,trans,10,10,10/10,10
396,393,trans,7,10,7/10,10
396,494,trans,10,10,10/10,10
437,444,none,2,10,2/10,10
437,444,trans,7,10,7/10,10
437,544,none,8,10,8/10,8
437,574,none,9,10,9/10,9
437,642,none,9,10,9/10,9
444,437,trans,1,10,1/10,10
459,515,complex,1,10,1/10,6
459,515,none,5,10,5/10,6
544,574,none,9,10,9/10,9
544,642,none,9,10,9/10,9
574,642,none,10,10,10/10,10
589,780,none,8,10,8/10,8
593,690,none,9,10,9/10,9
613,917,none,9,10,9/10,9
796,809,none,6,10,6/10,6
