host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
102,243,trans,10,10,10/10,10
102,410,trans,10,10,10/10,10
102,483,trans,10,10,10/10,10
102,487,trans,10,10,10/10,10
102,49,complex,1,10,1/10,10
102,49,trans,9,10,9/10,10
102,981,complex,1,10,1/10,10
113,19,trans,9,10,9/10,9
113,192,complex,2,10,2/10,10
113,192,trans,8,10,8/10,10
113,199,complex,1,10,1/10,10
113,199,trans,9,10,9/10,10
113,209,none,2,10,2/10,9
113,209,trans,7,10,7/10,9
113,256,trans,10,10,10/10,10
113,343,complex,4,10,4/10,10
113,343,trans,6,10,6/10,10
113,38,trans,8,10,8/10,8
113,404,trans,10,10,10/10,10
113,439,trans,8,10,8/10,8
113,454,complex,4,10,4/10,10
113,454,trans,6,10,6/10,10
113,597,trans,9,10,9/10,9
113,604,complex,1,10,1/10,10
113,604,none,2,10,2/10,10
113,604,trans,7,10,7/10,10
113,648,trans,8,10,8/10,8
113,676,trans,9,10,9/10,9
113,79,complex,8,10,8/10,10
119,121,complex,4,10,4/10,8
119,184,complex,3,10,3/10,7
119,184,none,1,10,1/10,7
119,184,trans,2,10,2/10,7
121,119,trans,4,10,4/10,8
121,184,complex,5,10,5/10,10
121,184,trans,5,10,5/10,10
121,196,complex,2,10,2/10,10
121,196,trans,8,10,8/10,10
121,251,complex,3,10,3/10,9
121,251,trans,6,10,6/10,9
121,258,trans,10,10,10/10,10
121,344,none,3,10,3/10,9
121,344,trans,6,10,6/10,9
121,775,complex,8,10,8/10,10
121,775,none,2,10,2/10,10
121,952,complex,3,10,3/10,6
121,952,none,3,10,3/10,6
143,79,complex,2,10,2/10,10
146,952,complex,8,10,8/10,10
168,406,none,1,10,1/10,10
168,406,trans,9,10,9/10,10
173,907,complex,6,10,6/10,10
173,907,none,1,10,1/10,10
184,109,trans,9,10,9/10,9
184,119,trans,1,10,1/10,7
184,175,trans,8,10,8/10,8
184,241,trans,9,10,9/10,9
184,79,complex,2,10,2/10,7
184,79,trans,5,10,5/10,7
184,903,complex,1,10,1/10,10
184,903,none,1,10,1/10,10
184,903,trans,8,10,8/10,10
185,346,none,8,10,8/10,8
19,38,none,7,10,7/10,8
19,676,none,10,10,10/10,10
195,907,complex,4,10,4/10,10
241,79,none,7,10,7/10,8
241,79,trans,1,10,1/10,8
244,233,trans,9,10,9/10,9
244,907,complex,1,10,1/10,8
244,981,complex,3,10,3/10,10
244,981,trans,7,10,7/10,10
251,162,trans,8,10,8/10,8
251,392,complex,2,10,2/10,10
251,392,trans,7,10,7/10,10
251,476,complex,3,10,3/10,10
251,476,trans,7,10,7/10,10
256,404,none,10,10,10/10,10
256,439,none,8,10,8/10,10
256,439,trans,2,10,2/10,10
265,185,trans,10,10,10/10,10
265,346,trans,10,10,10/10,10
265,475,trans,10,10,10/10,10
265,480,trans,10,10,10/10,10
279,296,none,1,10,1/10,10
279,296,trans,9,10,9/10,10
279,79,complex,4,10,4/10,10
38,19,trans,1,10,1/10,8
38,676,none,7,10,7/10,10
38,676,trans,1,10,1/10,10
392,251,trans,1,10,1/10,10
404,439,none,8,10,8/10,8
475,480,none,6,10,6/10,6
483,487,none,10,10,10/10,10
546,849,none,3,10,3/10,10
546,849,trans,3,10,3/10,10
555,907,complex,1,10,1/10,8
589,546,trans,6,10,6/10,6
589,849,trans,7,10,7/10,7
676,38,trans,2,10,2/10,10
775,952,complex,8,10,8/10,10
775,952,none,1,10,1/10,10
775,952,trans,1,10,1/10,10
79,113,trans,2,10,2/10,10
79,143,trans,8,10,8/10,10
79,279,trans,6,10,6/10,10
849,546,trans,4,10,4/10,10
907,168,trans,10,10,10/10,10
907,173,trans,3,10,3/10,10
907,195,trans,6,10,6/10,10
907,244,trans,7,10,7/10,8
907,400,trans,10,10,10/10,10
907,555,trans,7,10,7/10,8
907,952,complex,4,10,4/10,10
907,952,none,3,10,3/10,10
952,146,trans,2,10,2/10,10
952,589,trans,6,10,6/10,6
952,907,trans,3,10,3/10,10
981,102,trans,9,10,9/10,10
981,265,trans,10,10,10/10,10
981,295,trans,10,10,10/10,10
981,623,trans,10,10,10/10,10
