host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
0,52,trans,10,10,10/10,10
0,769,trans,10,10,10/10,10
0,807,trans,10,10,10/10,10
0,984,none,5,10,5/10,10
100,208,none,1,10,1/10,9
100,208,trans,8,10,8/10,9
100,251,none,1,10,1/10,10
100,251,trans,9,10,9/10,10
100,332,complex,1,10,1/10,7
100,332,none,1,10,1/10,7
100,332,trans,5,10,5/10,7
100,345,none,1,10,1/10,10
100,345,trans,9,10,9/10,10
100,405,none,10,10,10/10,10
100,439,none,10,10,10/10,10
100,561,none,1,10,1/10,9
100,561,trans,8,10,8/10,9
100,660,none,1,10,1/10,10
100,660,trans,9,10,9/10,10
100,682,none,8,10,8/10,8
100,755,none,10,10,10/10,10
100,771,none,1,10,1/10,10
100,771,trans,9,10,9/10,10
100,851,none,1,10,1/10,6
100,851,trans,5,10,5/10,6
100,86,none,1,10,1/10,10
100,86,trans,9,10,9/10,10
100,889,none,10,10,10/10,10
100,984,trans,10,10,10/10,10
104,411,none,8,10,8/10,10
114,60,none,1,10,1/10,10
176,205,none,10,10,10/10,10
176,339,none,8,10,8/10,8
176,65,none,8,10,8/10,10
176,94,trans,10,10,10/10,10
205,339,none,8,10,8/10,8
205,65,none,8,10,8/10,10
208,251,none,9,10,9/10,10
239,24,none,1,10,1/10,10
24,239,trans,9,10,9/10,10
24,452,none,8,10,8/10,10
24,452,trans,1,10,1/10,10
251,208,trans,1,10,1/10,10
251,97,trans,10,10,10/10,10
268,419,trans,10,10,10/10,10
268,501,none,10,10,10/10,10
268,9,none,1,10,1/10,10
272,9,none,1,10,1/10,10
332,851,none,7,10,7/10,8
332,86,complex,1,10,1/10,9
332,86,none,6,10,6/10,9
339,65,none,10,10,10/10,10
345,660,none,10,10,10/10,10
345,771,none,10,10,10/10,10
405,439,none,10,10,10/10,10
405,468,trans,10,10,10/10,10
405,56,trans,10,10,10/10,10
405,682,none,8,10,8/10,8
405,755,none,10,10,10/10,10
405,889,none,10,10,10/10,10
411,104,trans,2,10,2/10,10
439,50,complex,1,10,1/10,10
439,50,none,4,10,4/10,10
439,50,trans,5,10,5/10,10
439,682,none,8,10,8/10,8
439,755,none,10,10,10/10,10
439,889,none,10,10,10/10,10
452,24,trans,1,10,1/10,10
452,60,none,1,10,1/10,9
468,56,none,10,10,10/10,10
50,587,none,1,10,1/10,10
50,587,trans,9,10,9/10,10
501,9,none,1,10,1/10,10
52,807,none,10,10,10/10,10
561,626,trans,10,10,10/10,10
561,805,trans,10,10,10/10,10
561,898,trans,9,10,9/10,10
60,114,trans,9,10,9/10,10
60,24,trans,9,10,9/10,9
60,452,trans,8,10,8/10,9
60,77,none,9,10,9/10,10
60,9,none,9,10,9/10,9
65,176,trans,2,10,2/10,10
65,205,trans,2,10,2/10,10
660,771,none,10,10,10/10,10
682,176,trans,8,10,8/10,8
682,205,trans,8,10,8/10,8
682,339,trans,10,10,10/10,10
682,60,trans,9,10,9/10,9
682,65,trans,10,10,10/10,10
682,755,none,8,10,8/10,8
682,77,trans,10,10,10/10,10
682,889,none,8,10,8/10,10
682,9,trans,8,10,8/10,8
755,889,none,10,10,10/10,10
77,27,trans,10,10,10/10,10
77,60,trans,1,10,1/10,10
77,730,trans,10,10,10/10,10
77,9,none,8,10,8/10,10
77,9,trans,2,10,2/10,10
771,104,trans,8,10,8/10,8
771,411,trans,10,10,10/10,10
851,332,trans,1,10,1/10,8
851,86,none,6,10,6/10,10
86,332,trans,2,10,2/10,9
86,851,trans,4,10,4/10,10
889,682,trans,2,10,2/10,10
898,561,trans,1,10,1/10,10
9,268,trans,9,10,9/10,10
9,272,trans,9,10,9/10,10
9,305,trans,10,10,10/10,10
9,501,trans,9,10,9/10,10
984,0,trans,5,10,5/10,10
