host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4,prop.gp.5,prop.gp.6,prop.gp.7
0,1000_to_1099,1049.5,10,10,2,3,4.8409911999999995,4.1880896666666665,5.300921000000001,10.262306,6.38297368888889,5.606464444444445,4.8409911999999995,4.1880896666666665,5.300921000000001,10.262306,6.38297368888889,5.606464444444445,0.9,0.1,0,0,0,0,0
114,1000_to_1099,1049.5,10,10,1,1,1.9827462999999999,1.9827462999999999,1.858702,5.33291,3.3926775333333334,3.3926775333333334,1.9827462999999999,1.9827462999999999,1.858702,5.33291,3.3926775333333334,3.3926775333333334,1,0,0,0,0,0,0
115,1000_to_1099,1049.5,10,10,2,3,4.5136423,4.485873333333334,6.126896,12.100658000000001,6.694411622222223,5.5480534666666665,4.5136423,4.485873333333334,6.126896,12.100658000000001,6.694411622222223,5.5480534666666665,0.6,0.4,0,0,0,0,0
129,1000_to_1099,1049.5,10,10,1,3,4.914015399999999,4.914015399999999,3.7453770000000004,12.590748999999999,7.299157955555556,7.299157955555556,4.914015399999999,4.914015399999999,3.7453770000000004,12.590748999999999,7.299157955555556,7.299157955555556,1,0,0,0,0,0,0
134,1000_to_1099,1049.5,10,10,1,1,2.0992421,2.0992421,1.52111,5.952446,3.6153577555555554,3.6153577555555554,2.0992421,2.0992421,1.52111,5.952446,3.6153577555555554,3.6153577555555554,1,0,0,0,0,0,0
135,1000_to_1099,1049.5,10,10,2,2,4.6762953000000005,2.12094725,6.810123000000001,10.796957000000003,4.661427488888889,2.1164837857142857,4.6762953000000005,2.12094725,6.810123000000001,10.796957000000003,4.661427488888889,2.1164837857142857,0.8,0.2,0,0,0,0,0
161,1000_to_1099,1049.5,10,10,2,3,4.0236336999999995,3.074385833333333,3.706602,8.750066999999998,6.060738777777778,4.5036486,4.0236336999999995,3.074385833333333,3.706602,8.750066999999998,6.060738777777778,4.5036486,0.6,0.4,0,0,0,0,0
173,1000_to_1099,1049.5,10,10,1,1,1.6321681000000001,1.6321681000000001,1.324183,3.789059,2.7412449999999997,2.7412449999999997,1.6321681000000001,1.6321681000000001,1.324183,3.789059,2.7412449999999997,2.7412449999999997,1,0,0,0,0,0,0
207,1000_to_1099,1049.5,10,10,4,10,3.5929621999999997,2.2763497500000005,3.876068,8.630733000000001,6.000039066666667,2.2831168333333336,3.5929621999999997,2.2763497500000005,3.876068,8.630733000000001,6.000039066666667,2.2831168333333336,0.4,0.4,0.1,0.1,0,0,0
29,1000_to_1099,1049.5,10,10,2,2,4.040701199999999,2.710079875,5.632524000000001,10.487907,5.803257377777778,3.834366464285714,4.040701199999999,2.710079875,5.632524000000001,10.487907,5.803257377777778,3.834366464285714,0.8,0.2,0,0,0,0,0
306,1000_to_1099,1049.5,10,10,3,5,2.4290513,1.6951252500000002,2.598388,5.130974999999999,3.1743660222222223,2.699205,2.4290513,1.6951252500000002,2.598388,5.130974999999999,3.1743660222222223,2.699205,0.8,0.1,0.1,0,0,0,0
317,1000_to_1099,1049.5,10,10,1,1,3.3055261000000002,3.3055261000000002,2.2701,7.461057,5.2579502,5.2579502,3.3055261000000002,3.3055261000000002,2.2701,7.461057,5.2579502,5.2579502,1,0,0,0,0,0,0
319,1000_to_1099,1049.5,10,10,1,1,0.45702419999999994,0.45702419999999994,0.337253,1.405816,0.6859683999999999,0.6859683999999999,0.45702419999999994,0.45702419999999994,0.337253,1.405816,0.6859683999999999,0.6859683999999999,1,0,0,0,0,0,0
386,1000_to_1099,1049.5,10,10,2,8,0.1743488,0.20467275000000001,0.229405,0.479193,0.3035452888888889,0.3402488571428572,0.1743488,0.20467275000000001,0.229405,0.479193,0.3035452888888889,0.3402488571428572,0.8,0.2,0,0,0,0,0
407,1000_to_1099,1049.5,10,10,4,4,4.9575964,1.1196291999999999,4.732638,11.081558000000001,6.6154009333333335,1.513913,4.9575964,1.1196291999999999,4.732638,11.081558000000001,6.6154009333333335,1.513913,0.5,0.3,0.1,0.1,0,0,0
6,1000_to_1099,1049.5,10,10,1,1,3.3824125,3.3824125,2.149004,7.688697000000001,4.388485844444444,4.388485844444444,3.3824125,3.3824125,2.149004,7.688697000000001,4.388485844444444,4.388485844444444,1,0,0,0,0,0,0
660,1000_to_1099,1049.5,10,10,1,5,2.1891186,2.1891186,2.445763,6.145856,3.5898340444444443,3.5898340444444443,2.1891186,2.1891186,2.445763,6.145856,3.5898340444444443,3.5898340444444443,1,0,0,0,0,0,0
692,1000_to_1099,1049.5,10,10,1,4,1.9256472000000002,1.9256472000000002,1.8590369999999998,4.295685,2.8594607555555553,2.8594607555555553,1.9256472000000002,1.9256472000000002,1.8590369999999998,4.295685,2.8594607555555553,2.8594607555555553,1,0,0,0,0,0,0
758,1000_to_1099,1049.5,10,10,1,1,0.8499699,0.8499699,0.630359,2.14302,1.3050392222222222,1.3050392222222222,0.8499699,0.8499699,0.630359,2.14302,1.3050392222222222,1.3050392222222222,1,0,0,0,0,0,0
8,1000_to_1099,1049.5,10,10,1,1,1.7086686,1.7086686,1.650131,4.377138,2.6661967555555557,2.6661967555555557,1.7086686,1.7086686,1.650131,4.377138,2.6661967555555557,2.6661967555555557,1,0,0,0,0,0,0
83,1000_to_1099,1049.5,10,10,2,2,1.9754262,1.759229625,1.800806,4.7228639999999995,3.467177111111111,3.089653892857143,1.9754262,1.759229625,1.800806,4.7228639999999995,3.467177111111111,3.089653892857143,0.8,0.2,0,0,0,0,0
897,1000_to_1099,1049.5,10,10,2,5,0.3257505,0.3229291111111111,0.227845,0.848488,0.46717086666666663,0.4314883333333333,0.3257505,0.3229291111111111,0.227845,0.848488,0.46717086666666663,0.4314883333333333,0.9,0.1,0,0,0,0,0
954,1000_to_1099,1049.5,10,10,6,9,2.2111286,0.61897975,1.961865,5.6691579999999995,3.4694522666666665,0.9481318333333334,2.2111286,0.61897975,1.961865,5.6691579999999995,3.4694522666666665,0.9481318333333334,0.4,0.2,0.1,0.1,0.1,0.1,0
977,1000_to_1099,1049.5,10,10,1,5,1.7037859999999998,1.7037859999999998,1.809606,4.418843999999999,2.6228264,2.6228264,1.7037859999999998,1.7037859999999998,1.809606,4.418843999999999,2.6228264,2.6228264,1,0,0,0,0,0,0
984,1000_to_1099,1049.5,10,10,1,1,1.5345552,1.5345552,1.490493,4.113916,2.657138088888889,2.657138088888889,1.5345552,1.5345552,1.490493,4.113916,2.657138088888889,2.657138088888889,1,0,0,0,0,0,0
986,1000_to_1099,1049.5,10,10,1,1,2.6609343,2.6609343,2.949,7.863819,4.008632777777778,4.008632777777778,2.6609343,2.6609343,2.949,7.863819,4.008632777777778,4.008632777777778,1,0,0,0,0,0,0
0,1100_to_1199,1149.5,10,10,3,3,5.633841599999999,2.992736166666667,5.38195,15.328453,8.742919866666666,4.5171054,5.633841599999999,2.992736166666667,5.38195,15.328453,8.742919866666666,4.5171054,0.6,0.3,0.1,0,0,0,0
114,1100_to_1199,1149.5,10,10,1,4,2.9195459999999995,2.9195459999999995,2.907911,6.4117999999999995,4.102143066666667,4.102143066666667,2.9195459999999995,2.9195459999999995,2.907911,6.4117999999999995,4.102143066666667,4.102143066666667,1,0,0,0,0,0,0
115,1100_to_1199,1149.5,10,10,3,3,8.173799599999999,1.773778,9.331748,19.196948999999996,11.39070302222222,3.16743,8.173799599999999,1.773778,9.331748,19.196948999999996,11.39070302222222,3.16743,0.5,0.4,0.1,0,0,0,0
129,1100_to_1199,1149.5,10,10,3,3,5.509644300000001,3.4354281999999996,6.809578,13.435762,8.01478611111111,4.590199,5.509644300000001,3.4354281999999996,6.809578,13.435762,8.01478611111111,4.590199,0.5,0.3,0.2,0,0,0,0
134,1100_to_1199,1149.5,10,10,1,8,2.761461,2.761461,2.158067,6.105709,4.077108711111111,4.077108711111111,2.761461,2.761461,2.158067,6.105709,4.077108711111111,4.077108711111111,1,0,0,0,0,0,0
135,1100_to_1199,1149.5,10,10,2,2,8.5689075,2.7947940000000004,15.404207999999997,20.911407999999994,8.86242691111111,3.4758187142857144,8.5689075,2.7947940000000004,15.404207999999997,20.911407999999994,8.86242691111111,3.4758187142857144,0.8,0.2,0,0,0,0,0
161,1100_to_1199,1149.5,10,10,2,3,5.5276073000000006,4.479474499999999,4.648885,14.495938,8.66998428888889,6.759671133333333,5.5276073000000006,4.479474499999999,4.648885,14.495938,8.66998428888889,6.759671133333333,0.6,0.4,0,0,0,0,0
173,1100_to_1199,1149.5,10,10,1,5,2.4139626,2.4139626,2.324909,6.273083,4.070749511111111,4.070749511111111,2.4139626,2.4139626,2.324909,6.273083,4.070749511111111,4.070749511111111,1,0,0,0,0,0,0
207,1100_to_1199,1149.5,10,10,7,10,4.6677968,3.3379426666666667,5.426237,12.341465000000001,7.860335911111112,6.010506,4.6677968,3.3379426666666667,5.426237,12.341465000000001,7.860335911111112,6.010506,0.3,0.2,0.1,0.1,0.1,0.1,0.1
29,1100_to_1199,1149.5,10,10,2,2,6.1214925000000004,4.061375625,7.161648,16.38381,8.046387488888888,5.456537178571429,6.1214925000000004,4.061375625,7.161648,16.38381,8.046387488888888,5.456537178571429,0.8,0.2,0,0,0,0,0
306,1100_to_1199,1149.5,10,10,4,5,2.7635617,1.513952,3.2151500000000004,6.246504000000001,3.8884808222222222,2.350348,2.7635617,1.513952,3.2151500000000004,6.246504000000001,3.8884808222222222,2.350348,0.4,0.3,0.2,0.1,0,0,0
317,1100_to_1199,1149.5,10,10,3,3,6.6168482,4.2627304,5.815087,15.018162,9.770935733333333,5.6246456,6.6168482,4.2627304,5.815087,15.018162,9.770935733333333,5.6246456,0.5,0.3,0.2,0,0,0,0
319,1100_to_1199,1149.5,10,10,1,3,0.39166179999999995,0.39166179999999995,0.391238,0.917784,0.6365786222222222,0.6365786222222222,0.39166179999999995,0.39166179999999995,0.391238,0.917784,0.6365786222222222,0.6365786222222222,1,0,0,0,0,0,0
386,1100_to_1199,1149.5,10,10,1,6,0.2957858,0.2957858,0.26052099999999995,0.8335049999999999,0.3826339555555555,0.3826339555555555,0.2957858,0.2957858,0.26052099999999995,0.8335049999999999,0.3826339555555555,0.3826339555555555,1,0,0,0,0,0,0
407,1100_to_1199,1149.5,10,10,1,2,3.7267195,3.7267195,3.886593,9.364325,5.323606511111111,5.323606511111111,3.7267195,3.7267195,3.886593,9.364325,5.323606511111111,5.323606511111111,1,0,0,0,0,0,0
6,1100_to_1199,1149.5,10,10,1,1,4.6456553,4.6456553,3.076842,9.978838,6.104259711111111,6.104259711111111,4.6456553,4.6456553,3.076842,9.978838,6.104259711111111,6.104259711111111,1,0,0,0,0,0,0
660,1100_to_1199,1149.5,10,10,1,1,2.9187383,2.9187383,4.424123,7.740103,4.286957444444445,4.286957444444445,2.9187383,2.9187383,4.424123,7.740103,4.286957444444445,4.286957444444445,1,0,0,0,0,0,0
692,1100_to_1199,1149.5,10,10,1,2,1.8596360999999995,1.8596360999999995,1.646303,4.262038,3.0118222,3.0118222,1.8596360999999995,1.8596360999999995,1.646303,4.262038,3.0118222,3.0118222,1,0,0,0,0,0,0
758,1100_to_1199,1149.5,10,10,1,1,0.8834742999999999,0.8834742999999999,0.579585,2.165213,1.3775930888888888,1.3775930888888888,0.8834742999999999,0.8834742999999999,0.579585,2.165213,1.3775930888888888,1.3775930888888888,1,0,0,0,0,0,0
8,1100_to_1199,1149.5,10,10,1,2,3.3517283,3.3517283,2.998437,8.057148,4.4848964222222225,4.4848964222222225,3.3517283,3.3517283,2.998437,8.057148,4.4848964222222225,4.4848964222222225,1,0,0,0,0,0,0
83,1100_to_1199,1149.5,10,10,1,1,2.9753968,2.9753968,3.845668,6.934367,4.667788711111111,4.667788711111111,2.9753968,2.9753968,3.845668,6.934367,4.667788711111111,4.667788711111111,1,0,0,0,0,0,0
897,1100_to_1199,1149.5,10,10,2,7,0.3687228,0.12047500000000001,0.331479,1.157162,0.5337888444444444,0.1462097333333333,0.3687228,0.12047500000000001,0.331479,1.157162,0.5337888444444444,0.1462097333333333,0.6,0.4,0,0,0,0,0
954,1100_to_1199,1149.5,10,10,3,9,2.9826387999999997,0.8460445,2.808261,6.892589999999999,4.814052577777778,1.2987063333333333,2.9826387999999997,0.8460445,2.808261,6.892589999999999,4.814052577777778,1.2987063333333333,0.4,0.4,0.2,0,0,0,0
977,1100_to_1199,1149.5,10,10,1,1,1.8837690999999999,1.8837690999999999,1.911831,5.090096,3.1448990444444442,3.1448990444444442,1.8837690999999999,1.8837690999999999,1.911831,5.090096,3.1448990444444442,3.1448990444444442,1,0,0,0,0,0,0
984,1100_to_1199,1149.5,10,10,1,1,2.3383719000000003,2.3383719000000003,2.451686,5.3533729999999995,3.4490632666666667,3.4490632666666667,2.3383719000000003,2.3383719000000003,2.451686,5.3533729999999995,3.4490632666666667,3.4490632666666667,1,0,0,0,0,0,0
986,1100_to_1199,1149.5,10,10,1,1,4.035239,4.035239,5.347187,10.861132000000001,6.367890755555556,6.367890755555556,4.035239,4.035239,5.347187,10.861132000000001,6.367890755555556,6.367890755555556,1,0,0,0,0,0,0
0,1200_to_1299,1249.5,10,10,4,4,12.845303900000001,4.6431994,15.773268,27.925947000000004,16.949720555555555,3.9299470000000003,12.845303900000001,4.6431994,15.773268,27.925947000000004,16.949720555555555,3.9299470000000003,0.5,0.3,0.1,0.1,0,0,0
114,1200_to_1299,1249.5,10,10,1,1,2.8154211,2.8154211,3.685318,8.508253,5.000862511111111,5.000862511111111,2.8154211,2.8154211,3.685318,8.508253,5.000862511111111,5.000862511111111,1,0,0,0,0,0,0
115,1200_to_1299,1249.5,10,10,3,3,8.258118,5.1169898,8.088878,19.524117,11.760693466666666,6.208451,8.258118,5.1169898,8.088878,19.524117,11.760693466666666,6.208451,0.5,0.4,0.1,0,0,0,0
129,1200_to_1299,1249.5,10,10,1,4,5.3781559,5.3781559,5.366823,14.038969000000002,8.77081397777778,8.77081397777778,5.3781559,5.3781559,5.366823,14.038969000000002,8.77081397777778,8.77081397777778,1,0,0,0,0,0,0
134,1200_to_1299,1249.5,10,10,1,1,4.0610045999999995,4.0610045999999995,4.56282,8.693691,4.9374850666666665,4.9374850666666665,4.0610045999999995,4.0610045999999995,4.56282,8.693691,4.9374850666666665,4.9374850666666665,1,0,0,0,0,0,0
135,1200_to_1299,1249.5,10,10,1,2,4.0852733,4.0852733,3.965667,9.946457,4.787652022222223,4.787652022222223,4.0852733,4.0852733,3.965667,9.946457,4.787652022222223,4.787652022222223,1,0,0,0,0,0,0
161,1200_to_1299,1249.5,10,10,2,4,6.656889100000001,5.600764875,10.000114,18.558394,11.13440228888889,8.859198750000001,6.656889100000001,5.600764875,10.000114,18.558394,11.13440228888889,8.859198750000001,0.8,0.2,0,0,0,0,0
173,1200_to_1299,1249.5,10,10,2,3,3.2862014999999998,2.8969491111111108,3.657457,7.394159,5.082929844444444,4.7150607777777775,3.2862014999999998,2.8969491111111108,3.657457,7.394159,5.082929844444444,4.7150607777777775,0.9,0.1,0,0,0,0,0
207,1200_to_1299,1249.5,10,10,3,10,5.6266174,3.1424226666666666,16.242104999999995,23.736263999999995,9.750031288888888,4.784928933333333,5.6266174,3.1424226666666666,16.242104999999995,23.736263999999995,9.750031288888888,4.784928933333333,0.6,0.3,0.1,0,0,0,0
29,1200_to_1299,1249.5,10,10,4,5,9.010977299999997,0.858672,9.888163,22.418868000000003,14.418344422222223,1.7173433333333334,9.010977299999997,0.858672,9.888163,22.418868000000003,14.418344422222223,1.7173433333333334,0.3,0.3,0.2,0.2,0,0,0
