host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
107,174,complex,1,10,1/10,9
107,174,none,3,10,3/10,9
107,334,none,7,10,7/10,8
107,334,trans,1,10,1/10,8
174,107,trans,5,10,5/10,9
174,177,complex,3,10,3/10,7
174,177,none,2,10,2/10,7
174,177,trans,2,10,2/10,7
174,334,none,3,10,3/10,9
174,334,trans,6,10,6/10,9
174,453,complex,3,10,3/10,6
174,453,none,2,10,2/10,6
174,453,trans,1,10,1/10,6
174,62,complex,5,10,5/10,8
174,62,none,3,10,3/10,8
174,854,complex,4,10,4/10,7
174,854,none,2,10,2/10,7
174,854,trans,1,10,1/10,7
177,636,complex,3,10,3/10,9
177,636,none,2,10,2/10,9
177,636,trans,2,10,2/10,9
177,854,complex,1,10,1/10,7
177,854,none,4,10,4/10,7
177,854,trans,1,10,1/10,7
211,37,complex,5,10,5/10,10
211,37,none,1,10,1/10,10
211,37,trans,2,10,2/10,10
211,62,complex,2,10,2/10,6
211,62,none,2,10,2/10,6
350,636,complex,3,10,3/10,10
355,59,none,2,10,2/10,9
37,211,trans,2,10,2/10,10
453,46,complex,2,10,2/10,10
453,46,none,2,10,2/10,10
453,46,trans,4,10,4/10,10
453,62,complex,6,10,6/10,8
453,62,none,1,10,1/10,8
453,62,trans,1,10,1/10,8
46,453,trans,2,10,2/10,10
551,62,complex,2,10,2/10,10
59,228,trans,10,10,10/10,10
59,355,trans,7,10,7/10,9
59,854,complex,4,10,4/10,10
62,211,trans,2,10,2/10,6
62,367,trans,10,10,10/10,10
62,551,trans,8,10,8/10,10
62,795,none,2,10,2/10,6
62,795,trans,4,10,4/10,6
636,177,trans,2,10,2/10,9
636,350,trans,7,10,7/10,10
636,854,complex,3,10,3/10,6
636,854,none,2,10,2/10,6
636,854,trans,1,10,1/10,6
854,177,trans,1,10,1/10,7
854,59,trans,6,10,6/10,10
