None	290	0.000000
290	65	2.232500
65	30	2.783022
30	30	3.808717
65	506	4.018347
290	79	4.182662
79	147	4.246592
65	231	4.307308
79	79	4.727683
65	52	4.785455
290	558	4.912136
52	557	5.168826
147	201	5.601492
65	6	6.255556
6	922	6.399160
290	97	6.406008
65	689	6.440155
97	446	6.592391
97	222	6.700400
222	462	6.756454
290	290	6.764218
558	3	7.001379
65	411	7.044215
231	231	7.133886
97	97	7.337903
922	127	7.532887
557	19	7.580004
19	623	7.605300
127	99	8.130007
19	95	8.227267
558	558	8.254922
506	105	8.280148
95	95	8.296131
65	599	8.430771
557	557	8.529546
623	82	8.657632
127	667	8.692452
689	288	8.872497
65	193	8.973640
667	234	9.129876
99	99	9.200819
105	169	9.361917
667	108	9.371135
82	283	9.429720
105	4	9.513221
446	446	9.610493
169	473	9.658243
6	869	9.865132
52	124	9.939990
