host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4,prop.gp.5
105,1000_to_1099,1049.5,10,10,1,1,2.0422604,2.0422604,2.2853440000000003,4.767251,3.3135207555555555,3.3135207555555555,2.0422604,2.0422604,2.2853440000000003,4.767251,3.3135207555555555,3.3135207555555555,1,0,0,0,0
107,1000_to_1099,1049.5,10,10,1,5,0.5977439,0.5977439,0.483612,1.2654130000000001,0.9257639333333334,0.9257639333333334,0.5977439,0.5977439,0.483612,1.2654130000000001,0.9257639333333334,0.9257639333333334,1,0,0,0,0
122,1000_to_1099,1049.5,10,10,1,2,1.5306456000000002,1.5306456000000002,2.047577,3.706876,2.318840711111111,2.318840711111111,1.5306456000000002,1.5306456000000002,2.047577,3.706876,2.318840711111111,2.318840711111111,1,0,0,0,0
128,1000_to_1099,1049.5,10,10,3,6,6.642619699999999,5.4023416,4.269571,15.755601,10.979821177777778,7.8311774000000005,6.642619699999999,5.4023416,4.269571,15.755601,10.979821177777778,7.8311774000000005,0.5,0.3,0.2,0,0
141,1000_to_1099,1049.5,10,10,1,6,0.8076114999999999,0.8076114999999999,0.7266,1.8018779999999999,1.2640552666666667,1.2640552666666667,0.8076114999999999,0.8076114999999999,0.7266,1.8018779999999999,1.2640552666666667,1.2640552666666667,1,0,0,0,0
144,1000_to_1099,1049.5,10,10,1,1,0.7666136,0.7666136,0.753208,1.6833200000000001,0.8007219555555556,0.8007219555555556,0.7666136,0.7666136,0.753208,1.6833200000000001,0.8007219555555556,0.8007219555555556,1,0,0,0,0
145,1000_to_1099,1049.5,10,10,1,1,2.8986392000000003,2.8986392000000003,2.488184,6.434737,4.5008094666666665,4.5008094666666665,2.8986392000000003,2.8986392000000003,2.488184,6.434737,4.5008094666666665,4.5008094666666665,1,0,0,0,0
156,1000_to_1099,1049.5,10,10,1,1,0.2809138,0.2809138,0.40742999999999996,0.5334949999999999,0.2059678222222222,0.2059678222222222,0.2809138,0.2809138,0.40742999999999996,0.5334949999999999,0.2059678222222222,0.2059678222222222,1,0,0,0,0
16,1000_to_1099,1049.5,10,10,1,3,0.1090111,0.1090111,0.14779399999999998,0.25462399999999996,0.14077873333333332,0.14077873333333332,0.1090111,0.1090111,0.14779399999999998,0.25462399999999996,0.14077873333333332,0.14077873333333332,1,0,0,0,0
207,1000_to_1099,1049.5,10,10,1,5,1.2396936999999997,1.2396936999999997,1.062098,2.7475419999999997,2.0718652222222222,2.0718652222222222,1.2396936999999997,1.2396936999999997,1.062098,2.7475419999999997,2.0718652222222222,2.0718652222222222,1,0,0,0,0
