host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
100,165,none,1,10,1/10,9
100,241,none,9,10,9/10,9
100,274,trans,10,10,10/10,10
100,276,complex,1,10,1/10,10
100,276,none,3,10,3/10,10
100,276,trans,6,10,6/10,10
116,157,complex,4,10,4/10,10
119,157,complex,1,10,1/10,10
129,157,complex,1,10,1/10,10
129,229,none,5,10,5/10,6
129,229,trans,1,10,1/10,6
145,157,none,1,10,1/10,10
148,165,complex,2,10,2/10,10
148,165,none,4,10,4/10,10
148,165,trans,3,10,3/10,10
148,315,trans,9,10,9/10,9
148,555,none,8,10,8/10,9
148,555,trans,1,10,1/10,9
148,67,trans,10,10,10/10,10
157,116,trans,6,10,6/10,10
157,119,trans,9,10,9/10,10
157,129,trans,9,10,9/10,10
157,145,trans,9,10,9/10,10
157,190,trans,10,10,10/10,10
157,195,complex,1,10,1/10,10
157,195,trans,9,10,9/10,10
157,229,trans,10,10,10/10,10
157,241,complex,5,10,5/10,10
157,335,trans,10,10,10/10,10
157,372,trans,9,10,9/10,9
157,437,trans,10,10,10/10,10
157,586,trans,10,10,10/10,10
157,772,complex,1,10,1/10,10
157,772,trans,9,10,9/10,10
157,905,trans,10,10,10/10,10
165,100,trans,8,10,8/10,9
165,148,trans,1,10,1/10,10
165,170,none,2,10,2/10,10
165,170,trans,8,10,8/10,10
165,241,none,1,10,1/10,10
165,241,trans,9,10,9/10,10
165,412,none,1,10,1/10,9
165,412,trans,8,10,8/10,9
165,440,trans,9,10,9/10,9
165,550,complex,1,10,1/10,10
165,550,trans,9,10,9/10,10
165,830,none,2,10,2/10,10
165,830,trans,8,10,8/10,10
170,830,none,7,10,7/10,7
24,417,complex,1,10,1/10,10
241,157,trans,5,10,5/10,10
247,128,trans,10,10,10/10,10
247,146,trans,10,10,10/10,10
247,347,none,2,10,2/10,10
247,347,trans,8,10,8/10,10
247,897,none,3,10,3/10,10
247,897,trans,7,10,7/10,10
308,313,complex,8,10,8/10,9
308,321,none,1,10,1/10,10
308,321,trans,9,10,9/10,10
313,147,trans,8,10,8/10,8
313,308,trans,1,10,1/10,9
313,466,complex,3,10,3/10,10
313,466,none,1,10,1/10,10
313,466,trans,5,10,5/10,10
313,500,complex,7,10,7/10,9
313,500,trans,1,10,1/10,9
313,555,complex,6,10,6/10,9
34,620,none,7,10,7/10,7
347,897,none,6,10,6/10,6
372,905,none,7,10,7/10,8
412,835,none,4,10,4/10,10
412,835,trans,5,10,5/10,10
417,197,trans,10,10,10/10,10
417,24,trans,9,10,9/10,10
417,585,none,2,10,2/10,10
417,734,trans,10,10,10/10,10
440,248,trans,10,10,10/10,10
440,34,trans,10,10,10/10,10
440,620,trans,10,10,10/10,10
440,771,trans,10,10,10/10,10
440,863,trans,10,10,10/10,10
440,883,trans,10,10,10/10,10
466,313,trans,1,10,1/10,10
491,714,trans,10,10,10/10,10
500,313,trans,1,10,1/10,9
555,313,trans,3,10,3/10,9
555,491,trans,10,10,10/10,10
555,837,none,2,10,2/10,10
555,837,trans,8,10,8/10,10
555,968,none,3,10,3/10,10
555,968,trans,7,10,7/10,10
585,417,trans,8,10,8/10,10
734,808,trans,10,10,10/10,10
830,247,trans,10,10,10/10,10
830,325,trans,10,10,10/10,10
835,412,trans,1,10,1/10,10
837,599,trans,10,10,10/10,10
905,372,trans,1,10,1/10,8
