host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3
113,1000_to_1099,1049.5,10,10,1,1,1.5767394,1.5767394,1.339399,3.5832669999999998,2.5808725333333333,2.5808725333333333,1.5767394,1.5767394,1.339399,3.5832669999999998,2.5808725333333333,2.5808725333333333,1,0,0
114,1000_to_1099,1049.5,10,10,1,7,0.8697315,0.8697315,0.6952119999999999,1.9415719999999999,1.0796952222222223,1.0796952222222223,0.8697315,0.8697315,0.6952119999999999,1.9415719999999999,1.0796952222222223,1.0796952222222223,1,0,0
115,1000_to_1099,1049.5,10,10,1,1,1.7596593999999999,1.7596593999999999,2.159315,3.9364039999999996,1.9711226222222222,1.9711226222222222,1.7596593999999999,1.7596593999999999,2.159315,3.9364039999999996,1.9711226222222222,1.9711226222222222,1,0,0
117,1000_to_1099,1049.5,10,10,1,1,0.1282558,0.1282558,0.20305299999999998,0.315297,0.11578457777777777,0.11578457777777777,0.1282558,0.1282558,0.20305299999999998,0.315297,0.11578457777777777,0.11578457777777777,1,0,0
127,1000_to_1099,1049.5,10,10,1,1,0.3357254,0.3357254,0.47743,0.793219,0.43944022222222223,0.43944022222222223,0.3357254,0.3357254,0.47743,0.793219,0.43944022222222223,0.43944022222222223,1,0,0
128,1000_to_1099,1049.5,10,10,1,5,2.1306237,2.1306237,1.634783,5.02439,3.5369610444444444,3.5369610444444444,2.1306237,2.1306237,1.634783,5.02439,3.5369610444444444,3.5369610444444444,1,0,0
145,1000_to_1099,1049.5,10,10,1,4,0.7086496000000001,0.7086496000000001,0.9202870000000001,1.503362,0.9378606666666667,0.9378606666666667,0.7086496000000001,0.7086496000000001,0.9202870000000001,1.503362,0.9378606666666667,0.9378606666666667,1,0,0
151,1000_to_1099,1049.5,10,10,1,7,3.0903508,3.0903508,2.38473,6.072781000000001,4.590413155555556,4.590413155555556,3.0903508,3.0903508,2.38473,6.072781000000001,4.590413155555556,4.590413155555556,1,0,0
166,1000_to_1099,1049.5,10,10,1,6,0.6833290999999999,0.6833290999999999,1.0541189999999998,1.7077089999999997,1.040516822222222,1.040516822222222,0.6833290999999999,0.6833290999999999,1.0541189999999998,1.7077089999999997,1.040516822222222,1.040516822222222,1,0,0
204,1000_to_1099,1049.5,10,10,1,1,1.9268907,1.9268907,1.517265,4.247026,3.0444207333333333,3.0444207333333333,1.9268907,1.9268907,1.517265,4.247026,3.0444207333333333,3.0444207333333333,1,0,0
