host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
122,285,complex,4,10,4/10,8
122,285,none,3,10,3/10,8
122,519,complex,4,10,4/10,6
122,519,none,2,10,2/10,6
122,789,complex,7,10,7/10,8
122,789,none,1,10,1/10,8
215,413,none,1,10,1/10,10
215,753,none,10,10,10/10,10
285,122,trans,1,10,1/10,8
285,519,complex,2,10,2/10,6
285,519,none,4,10,4/10,6
285,867,complex,5,10,5/10,8
285,867,none,3,10,3/10,8
406,413,none,8,10,8/10,10
406,413,trans,1,10,1/10,10
413,174,trans,10,10,10/10,10
413,215,trans,9,10,9/10,10
413,406,trans,1,10,1/10,10
413,753,none,1,10,1/10,10
413,753,trans,9,10,9/10,10
446,867,complex,1,10,1/10,10
504,789,complex,5,10,5/10,10
519,61,complex,1,10,1/10,6
519,61,none,3,10,3/10,6
519,61,trans,2,10,2/10,6
519,789,complex,2,10,2/10,6
519,789,none,3,10,3/10,6
519,789,trans,1,10,1/10,6
519,867,none,6,10,6/10,6
595,867,complex,1,10,1/10,10
61,165,trans,10,10,10/10,10
61,789,complex,1,10,1/10,6
61,789,none,3,10,3/10,6
789,504,trans,5,10,5/10,10
789,61,trans,2,10,2/10,6
789,867,complex,1,10,1/10,7
789,867,none,6,10,6/10,7
867,406,trans,9,10,9/10,9
867,413,trans,9,10,9/10,9
867,446,trans,9,10,9/10,10
867,595,trans,9,10,9/10,10
867,910,none,2,10,2/10,10
867,910,trans,8,10,8/10,10
