host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
191,251,complex,2,10,2/10,10
191,251,trans,4,10,4/10,10
210,231,complex,1,10,1/10,10
210,231,none,6,10,6/10,10
210,53,none,3,10,3/10,8
231,210,trans,3,10,3/10,10
231,53,complex,2,10,2/10,9
231,53,none,1,10,1/10,9
251,191,trans,4,10,4/10,10
251,895,complex,4,10,4/10,7
251,895,none,1,10,1/10,7
321,53,none,5,10,5/10,6
321,895,none,6,10,6/10,10
402,53,complex,5,10,5/10,10
53,210,trans,5,10,5/10,8
53,231,trans,6,10,6/10,9
53,321,trans,1,10,1/10,6
53,402,trans,5,10,5/10,10
53,875,complex,2,10,2/10,10
53,875,none,1,10,1/10,10
53,875,trans,7,10,7/10,10
53,895,complex,2,10,2/10,9
53,895,none,7,10,7/10,9
895,251,trans,2,10,2/10,7
895,321,trans,4,10,4/10,10
