host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
125,780,complex,5,10,5/10,10
13,780,complex,3,10,3/10,10
157,598,complex,9,10,9/10,10
157,598,none,1,10,1/10,10
157,780,complex,5,10,5/10,8
157,780,none,3,10,3/10,8
168,203,none,7,10,7/10,10
168,203,trans,3,10,3/10,10
168,598,none,5,10,5/10,6
168,780,none,3,10,3/10,8
222,780,complex,1,10,1/10,7
222,780,none,2,10,2/10,7
298,906,complex,1,10,1/10,10
328,780,complex,1,10,1/10,10
369,780,complex,2,10,2/10,10
369,780,none,2,10,2/10,10
584,906,complex,1,10,1/10,10
598,168,trans,1,10,1/10,6
598,715,none,2,10,2/10,7
598,715,trans,5,10,5/10,7
598,780,complex,9,10,9/10,10
598,780,none,1,10,1/10,10
715,780,complex,1,10,1/10,10
715,780,none,4,10,4/10,10
76,906,complex,1,10,1/10,10
780,125,trans,5,10,5/10,10
780,13,trans,7,10,7/10,10
780,168,trans,5,10,5/10,8
780,222,trans,4,10,4/10,7
780,328,trans,9,10,9/10,10
780,369,trans,6,10,6/10,10
780,638,trans,10,10,10/10,10
780,715,trans,5,10,5/10,10
780,835,complex,1,10,1/10,9
780,835,none,3,10,3/10,9
780,835,trans,5,10,5/10,9
780,906,complex,1,10,1/10,9
780,906,none,3,10,3/10,9
780,906,trans,5,10,5/10,9
780,965,trans,8,10,8/10,8
906,18,trans,10,10,10/10,10
906,298,trans,9,10,9/10,10
906,494,trans,10,10,10/10,10
906,584,trans,9,10,9/10,10
906,76,trans,9,10,9/10,10
