None	219	0.000000
219	339	0.258751
339	339	0.463373
219	656	1.752358
219	114	2.205664
114	142	2.527122
142	268	3.006658
219	617	3.916639
617	567	4.202416
142	142	4.282425
617	617	4.381801
656	656	4.645434
114	24	6.236115
268	118	6.614849
24	128	6.836271
24	520	7.437596
118	22	7.500120
24	326	7.648304
219	541	7.730276
268	909	7.745310
909	37	7.798041
219	908	7.990586
24	918	8.280873
541	541	8.569855
22	314	8.994267
37	86	9.104734
22	22	9.239817
118	958	9.376262
24	941	9.507327
958	958	9.635416
128	570	9.720161
