host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
104,270,complex,7,10,7/10,7
104,47,complex,8,10,8/10,9
104,47,none,1,10,1/10,9
104,58,complex,9,10,9/10,9
104,750,complex,3,10,3/10,7
104,750,none,1,10,1/10,7
104,750,trans,1,10,1/10,7
104,834,complex,4,10,4/10,7
104,834,none,2,10,2/10,7
104,834,trans,1,10,1/10,7
104,862,complex,9,10,9/10,9
104,903,complex,9,10,9/10,9
137,903,none,1,10,1/10,10
176,67,none,6,10,6/10,10
182,259,complex,2,10,2/10,8
182,259,none,2,10,2/10,8
182,556,complex,1,10,1/10,8
182,556,none,3,10,3/10,8
182,556,trans,1,10,1/10,8
221,259,none,1,10,1/10,10
259,182,trans,4,10,4/10,8
259,221,trans,9,10,9/10,10
259,408,complex,8,10,8/10,10
259,408,none,1,10,1/10,10
259,408,trans,1,10,1/10,10
259,544,complex,2,10,2/10,9
259,544,none,2,10,2/10,9
259,544,trans,5,10,5/10,9
259,556,complex,1,10,1/10,9
259,556,none,3,10,3/10,9
259,556,trans,5,10,5/10,9
259,862,complex,4,10,4/10,7
259,862,none,3,10,3/10,7
270,834,complex,3,10,3/10,6
270,834,none,3,10,3/10,6
270,862,complex,3,10,3/10,8
270,862,none,5,10,5/10,8
270,903,complex,3,10,3/10,6
270,903,none,3,10,3/10,6
396,408,none,5,10,5/10,7
396,80,none,6,10,6/10,10
396,80,trans,1,10,1/10,10
408,396,trans,2,10,2/10,7
408,80,none,4,10,4/10,7
408,80,trans,2,10,2/10,7
47,834,complex,3,10,3/10,6
47,834,none,3,10,3/10,6
47,862,complex,4,10,4/10,8
47,862,none,4,10,4/10,8
47,903,complex,6,10,6/10,7
47,903,none,1,10,1/10,7
556,182,trans,3,10,3/10,8
58,750,complex,5,10,5/10,6
58,750,none,1,10,1/10,6
58,834,complex,4,10,4/10,6
58,834,none,2,10,2/10,6
58,862,complex,8,10,8/10,8
58,903,complex,4,10,4/10,6
58,903,none,2,10,2/10,6
67,176,trans,4,10,4/10,10
684,862,complex,5,10,5/10,7
684,862,none,2,10,2/10,7
684,903,complex,3,10,3/10,6
684,903,none,3,10,3/10,6
750,104,trans,2,10,2/10,7
80,396,trans,3,10,3/10,10
80,408,trans,1,10,1/10,7
834,862,complex,3,10,3/10,8
834,862,none,5,10,5/10,8
862,903,complex,3,10,3/10,6
862,903,none,3,10,3/10,6
882,903,none,1,10,1/10,9
9,903,complex,2,10,2/10,6
9,903,none,3,10,3/10,6
903,137,trans,9,10,9/10,10
903,882,trans,8,10,8/10,9
903,9,trans,1,10,1/10,6
