host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
124,14,trans,10,10,10/10,10
124,142,complex,2,10,2/10,10
124,142,trans,8,10,8/10,10
124,163,trans,9,10,9/10,9
124,172,trans,10,10,10/10,10
124,243,trans,10,10,10/10,10
124,309,trans,10,10,10/10,10
124,480,trans,10,10,10/10,10
124,839,complex,1,10,1/10,10
124,84,trans,10,10,10/10,10
13,265,complex,3,10,3/10,6
13,265,none,3,10,3/10,6
13,700,complex,7,10,7/10,9
13,700,none,1,10,1/10,9
14,163,none,9,10,9/10,10
14,163,trans,1,10,1/10,10
148,155,trans,10,10,10/10,10
148,762,trans,10,10,10/10,10
216,218,none,10,10,10/10,10
216,266,none,10,10,10/10,10
216,802,none,10,10,10/10,10
218,266,none,10,10,10/10,10
218,802,none,10,10,10/10,10
222,216,trans,10,10,10/10,10
222,218,trans,10,10,10/10,10
222,266,trans,10,10,10/10,10
222,577,trans,10,10,10/10,10
222,638,none,3,10,3/10,10
222,802,trans,10,10,10/10,10
262,251,trans,10,10,10/10,10
262,523,trans,10,10,10/10,10
265,700,complex,5,10,5/10,8
266,802,none,10,10,10/10,10
36,514,complex,2,10,2/10,10
36,514,none,5,10,5/10,10
36,514,trans,2,10,2/10,10
36,839,complex,2,10,2/10,9
36,841,none,7,10,7/10,9
36,841,trans,2,10,2/10,9
480,84,none,10,10,10/10,10
514,36,trans,1,10,1/10,10
514,841,none,6,10,6/10,8
514,841,trans,2,10,2/10,8
638,148,trans,10,10,10/10,10
638,222,trans,7,10,7/10,10
638,700,complex,2,10,2/10,10
638,700,none,7,10,7/10,10
638,879,complex,2,10,2/10,10
638,879,trans,8,10,8/10,10
700,13,trans,1,10,1/10,9
700,265,trans,3,10,3/10,8
700,638,trans,1,10,1/10,10
700,720,complex,1,10,1/10,9
700,720,none,4,10,4/10,9
700,720,trans,4,10,4/10,9
700,839,complex,4,10,4/10,10
700,839,none,2,10,2/10,10
700,839,trans,4,10,4/10,10
720,167,trans,10,10,10/10,10
720,262,trans,10,10,10/10,10
720,468,trans,10,10,10/10,10
762,200,trans,10,10,10/10,10
762,201,trans,10,10,10/10,10
762,576,trans,10,10,10/10,10
762,962,complex,1,10,1/10,10
762,962,trans,9,10,9/10,10
839,124,trans,9,10,9/10,10
839,36,trans,7,10,7/10,9
839,514,trans,7,10,7/10,7
839,841,trans,6,10,6/10,6
