host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
13,14,trans,8,10,8/10,8
13,15,trans,10,10,10/10,10
13,203,none,7,10,7/10,7
13,242,trans,10,10,10/10,10
13,308,none,6,10,6/10,6
13,318,trans,10,10,10/10,10
13,356,trans,10,10,10/10,10
13,380,none,9,10,9/10,9
13,431,trans,10,10,10/10,10
13,60,none,8,10,8/10,8
13,935,none,7,10,7/10,8
13,968,none,7,10,7/10,9
14,431,none,8,10,8/10,10
15,318,none,10,10,10/10,10
18,935,complex,5,10,5/10,10
203,285,trans,10,10,10/10,10
203,308,none,8,10,8/10,9
203,308,trans,1,10,1/10,9
203,35,trans,10,10,10/10,10
203,380,none,7,10,7/10,7
203,60,none,7,10,7/10,7
203,935,none,9,10,9/10,10
203,968,none,9,10,9/10,9
203,97,none,4,10,4/10,10
203,97,trans,6,10,6/10,10
217,265,none,6,10,6/10,10
217,265,trans,4,10,4/10,10
217,350,none,3,10,3/10,6
217,350,trans,3,10,3/10,6
220,42,none,1,10,1/10,10
242,601,trans,10,10,10/10,10
265,350,none,6,10,6/10,10
265,350,trans,4,10,4/10,10
265,42,none,5,10,5/10,8
265,42,trans,3,10,3/10,8
265,654,none,5,10,5/10,8
265,654,trans,3,10,3/10,8
308,380,none,6,10,6/10,6
308,60,none,6,10,6/10,6
308,935,none,8,10,8/10,9
308,968,none,8,10,8/10,8
350,42,none,8,10,8/10,10
350,42,trans,2,10,2/10,10
350,654,none,8,10,8/10,10
350,654,trans,2,10,2/10,10
350,817,trans,10,10,10/10,10
380,60,none,8,10,8/10,8
380,935,none,7,10,7/10,8
380,968,none,7,10,7/10,9
42,220,trans,9,10,9/10,10
42,654,none,8,10,8/10,8
431,14,trans,2,10,2/10,10
60,935,none,7,10,7/10,8
60,968,none,8,10,8/10,10
935,13,trans,1,10,1/10,8
935,18,trans,5,10,5/10,10
935,203,trans,1,10,1/10,10
935,217,trans,10,10,10/10,10
935,265,trans,6,10,6/10,6
935,308,trans,1,10,1/10,9
935,380,trans,1,10,1/10,8
935,572,trans,10,10,10/10,10
935,60,trans,1,10,1/10,8
935,968,none,9,10,9/10,10
935,968,trans,1,10,1/10,10
968,13,trans,2,10,2/10,9
968,380,trans,2,10,2/10,9
968,60,trans,2,10,2/10,10
