host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
161,510,complex,3,10,3/10,9
22,382,none,9,10,9/10,10
22,510,none,7,10,7/10,8
268,382,none,3,10,3/10,10
27,510,trans,1,10,1/10,10
301,382,complex,1,10,1/10,10
382,124,trans,10,10,10/10,10
382,22,trans,1,10,1/10,10
382,268,trans,7,10,7/10,10
382,301,trans,9,10,9/10,10
382,400,none,1,10,1/10,10
382,400,trans,9,10,9/10,10
382,510,complex,4,10,4/10,9
382,510,none,5,10,5/10,9
382,710,none,1,10,1/10,10
382,710,trans,9,10,9/10,10
510,161,trans,6,10,6/10,9
510,22,trans,1,10,1/10,8
510,27,trans,9,10,9/10,10
510,966,none,1,10,1/10,10
510,966,trans,9,10,9/10,10
