None	457	0.000000
457	227	0.743439
457	457	1.137974
227	934	8.430024
227	702	8.481465
227	227	8.484320
934	877	11.332584
934	29	11.342414
702	748	11.985201
702	702	12.162397
934	348	12.555242
748	831	13.029253
748	377	13.226756
748	748	14.026606
934	573	14.701094
573	191	15.192351
934	934	15.238211
573	573	15.270185
191	191	18.410528
29	278	27.769114
29	29	28.054008
877	877	28.330085
831	203	33.897040
278	875	34.385089
278	278	34.631647
348	200	34.922799
348	129	35.599980
348	394	36.403878
348	165	36.423750
348	348	36.578723
831	910	36.639158
831	831	37.048492
129	770	37.541331
129	968	37.686829
129	393	37.822231
377	358	37.848492
129	501	37.874242
129	530	37.908379
875	875	37.929766
129	148	38.083784
770	442	38.216487
129	129	38.640468
770	391	38.743042
377	144	38.812165
770	770	38.987438
377	796	39.012000
377	377	39.330945
203	203	40.640375
144	235	41.294919
144	311	41.630366
144	144	41.664789
235	384	45.369074
311	756	45.407360
235	235	45.412252
148	809	45.886332
148	143	46.119435
311	349	46.194113
311	93	46.448603
311	666	46.550646
311	212	46.815564
311	82	46.819584
311	311	46.834985
148	957	46.849766
148	106	47.029847
148	319	47.089170
148	48	47.106183
349	349	47.213434
148	148	47.282793
530	530	48.610399
165	811	48.674981
165	281	48.807211
957	28	49.283146
165	180	49.329252
957	957	49.397932
165	165	49.436066
809	809	49.687385
