host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3
1,1000_to_1099,1049.5,10,10,1,7,7.6913151,7.6913151,5.020569,15.498353000000002,10.697174022222223,10.697174022222223,7.6913151,7.6913151,5.020569,15.498353000000002,10.697174022222223,10.697174022222223,1,0,0
10,1000_to_1099,1049.5,10,10,1,1,0.9243117,0.9243117,0.781869,2.2958450000000004,1.2430122444444445,1.2430122444444445,0.9243117,0.9243117,0.781869,2.2958450000000004,1.2430122444444445,1.2430122444444445,1,0,0
101,1000_to_1099,1049.5,10,10,1,3,1.9275118,1.9275118,2.8087109999999997,4.14419,2.4503484444444443,2.4503484444444443,1.9275118,1.9275118,2.8087109999999997,4.14419,2.4503484444444443,2.4503484444444443,1,0,0
107,1000_to_1099,1049.5,10,10,1,3,4.662061400000001,4.662061400000001,4.618372000000001,10.760888000000001,6.538801511111112,6.538801511111112,4.662061400000001,4.662061400000001,4.618372000000001,10.760888000000001,6.538801511111112,6.538801511111112,1,0,0
110,1000_to_1099,1049.5,10,10,1,1,2.3725772999999997,2.3725772999999997,3.886457,5.6544620000000005,2.4471418000000003,2.4471418000000003,2.3725772999999997,2.3725772999999997,3.886457,5.6544620000000005,2.4471418000000003,2.4471418000000003,1,0,0
12,1000_to_1099,1049.5,10,10,1,5,1.6946238999999998,1.6946238999999998,1.484134,2.3875379999999997,0.9647962444444445,0.9647962444444445,1.6946238999999998,1.6946238999999998,1.484134,2.3875379999999997,0.9647962444444445,0.9647962444444445,1,0,0
128,1000_to_1099,1049.5,10,10,1,1,3.0438533999999997,3.0438533999999997,2.290679,5.848532,3.477717822222222,3.477717822222222,3.0438533999999997,3.0438533999999997,2.290679,5.848532,3.477717822222222,3.477717822222222,1,0,0
143,1000_to_1099,1049.5,10,10,1,2,0.5672789,0.5672789,0.7515499999999999,1.2150089999999998,0.5225642444444445,0.5225642444444445,0.5672789,0.5672789,0.7515499999999999,1.2150089999999998,0.5225642444444445,0.5225642444444445,1,0,0
16,1000_to_1099,1049.5,10,10,1,5,7.6194062,7.6194062,6.243799,16.110073,12.1970208,12.1970208,7.6194062,7.6194062,6.243799,16.110073,12.1970208,12.1970208,1,0,0
19,1000_to_1099,1049.5,10,10,1,1,0.761744,0.761744,0.986538,2.027323,1.1647430666666667,1.1647430666666667,0.761744,0.761744,0.986538,2.027323,1.1647430666666667,1.1647430666666667,1,0,0
210,1000_to_1099,1049.5,10,10,1,3,1.6477466,1.6477466,1.973494,3.5021929999999997,2.195308,2.195308,1.6477466,1.6477466,1.973494,3.5021929999999997,2.195308,2.195308,1,0,0
23,1000_to_1099,1049.5,10,10,1,5,3.0427410000000004,3.0427410000000004,2.592823,7.109945,3.335291777777778,3.335291777777778,3.0427410000000004,3.0427410000000004,2.592823,7.109945,3.335291777777778,3.335291777777778,1,0,0
234,1000_to_1099,1049.5,10,10,2,2,5.8541517,2.1217214444444448,9.165216000000001,12.683413,4.765927711111111,3.1356752777777777,5.8541517,2.1217214444444448,9.165216000000001,12.683413,4.765927711111111,3.1356752777777777,0.9,0.1,0
257,1000_to_1099,1049.5,10,10,1,1,1.9754648000000004,1.9754648000000004,1.792144,4.120718999999999,2.6253037777777775,2.6253037777777775,1.9754648000000004,1.9754648000000004,1.792144,4.120718999999999,2.6253037777777775,2.6253037777777775,1,0,0
266,1000_to_1099,1049.5,10,10,1,1,1.3220642,1.3220642,1.1889159999999999,2.175718,1.1282172888888888,1.1282172888888888,1.3220642,1.3220642,1.1889159999999999,2.175718,1.1282172888888888,1.1282172888888888,1,0,0
271,1000_to_1099,1049.5,10,10,1,1,1.7156306999999997,1.7156306999999997,1.5787909999999998,3.4800729999999995,2.1710869555555554,2.1710869555555554,1.7156306999999997,1.7156306999999997,1.5787909999999998,3.4800729999999995,2.1710869555555554,2.1710869555555554,1,0,0
29,1000_to_1099,1049.5,10,10,1,1,1.8105196,1.8105196,1.818079,4.377502,2.7534084,2.7534084,1.8105196,1.8105196,1.818079,4.377502,2.7534084,2.7534084,1,0,0
304,1000_to_1099,1049.5,10,10,1,1,0.6311672999999999,0.6311672999999999,0.929275,1.525812,0.8801011333333334,0.8801011333333334,0.6311672999999999,0.6311672999999999,0.929275,1.525812,0.8801011333333334,0.8801011333333334,1,0,0
33,1000_to_1099,1049.5,10,10,1,3,2.2547304,2.2547304,2.173646,4.994543,3.652244177777778,3.652244177777778,2.2547304,2.2547304,2.173646,4.994543,3.652244177777778,3.652244177777778,1,0,0
339,1000_to_1099,1049.5,10,10,1,2,7.7376737,7.7376737,11.16189,15.895689,8.617430644444445,8.617430644444445,7.7376737,7.7376737,11.16189,15.895689,8.617430644444445,8.617430644444445,1,0,0
354,1000_to_1099,1049.5,10,10,1,2,3.9612562999999996,3.9612562999999996,5.959449,9.544032000000001,4.482056511111111,4.482056511111111,3.9612562999999996,3.9612562999999996,5.959449,9.544032000000001,4.482056511111111,4.482056511111111,1,0,0
38,1000_to_1099,1049.5,10,10,1,2,3.4725544,3.4725544,4.491197,5.649896,2.0020033777777777,2.0020033777777777,3.4725544,3.4725544,4.491197,5.649896,2.0020033777777777,2.0020033777777777,1,0,0
387,1000_to_1099,1049.5,10,10,1,1,1.4160999,1.4160999,1.285841,3.900024,2.3277024666666666,2.3277024666666666,1.4160999,1.4160999,1.285841,3.900024,2.3277024666666666,2.3277024666666666,1,0,0
429,1000_to_1099,1049.5,10,10,1,1,1.1445926000000002,1.1445926000000002,1.790154,3.018979,1.558506711111111,1.558506711111111,1.1445926000000002,1.1445926000000002,1.790154,3.018979,1.558506711111111,1.558506711111111,1,0,0
44,1000_to_1099,1049.5,10,10,1,3,1.3144265000000002,1.3144265000000002,0.848897,2.647738,1.9306594888888888,1.9306594888888888,1.3144265000000002,1.3144265000000002,0.848897,2.647738,1.9306594888888888,1.9306594888888888,1,0,0
454,1000_to_1099,1049.5,10,10,1,1,6.9860519,6.9860519,6.579471,16.753908000000003,12.063103266666667,12.063103266666667,6.9860519,6.9860519,6.579471,16.753908000000003,12.063103266666667,12.063103266666667,1,0,0
456,1000_to_1099,1049.5,10,10,1,1,0.41342080000000003,0.41342080000000003,0.534636,0.964407,0.5350218222222223,0.5350218222222223,0.41342080000000003,0.41342080000000003,0.534636,0.964407,0.5350218222222223,0.5350218222222223,1,0,0
46,1000_to_1099,1049.5,10,10,1,3,4.9898197,4.9898197,3.659451,10.467875,7.445169488888889,7.445169488888889,4.9898197,4.9898197,3.659451,10.467875,7.445169488888889,7.445169488888889,1,0,0
460,1000_to_1099,1049.5,10,10,2,2,0.6468033999999999,0.19268020000000002,1.0249329999999999,1.3618050000000002,0.7896946222222223,0.19225520000000001,0.6468033999999999,0.19268020000000002,1.0249329999999999,1.3618050000000002,0.7896946222222223,0.19225520000000001,0.5,0.5,0
50,1000_to_1099,1049.5,10,10,1,5,1.0386309,1.0386309,2.730996,3.190942,0.9446603777777778,0.9446603777777778,1.0386309,1.0386309,2.730996,3.190942,0.9446603777777778,0.9446603777777778,1,0,0
509,1000_to_1099,1049.5,10,10,1,1,1.4665974,1.4665974,2.261373,3.2140440000000003,1.860108,1.860108,1.4665974,1.4665974,2.261373,3.2140440000000003,1.860108,1.860108,1,0,0
522,1000_to_1099,1049.5,10,10,1,1,0.6614102,0.6614102,0.666539,1.3008739999999999,0.8345925777777777,0.8345925777777777,0.6614102,0.6614102,0.666539,1.3008739999999999,0.8345925777777777,0.8345925777777777,1,0,0
527,1000_to_1099,1049.5,10,10,1,2,6.6328774,6.6328774,5.793141,15.681930000000001,10.744474355555555,10.744474355555555,6.6328774,6.6328774,5.793141,15.681930000000001,10.744474355555555,10.744474355555555,1,0,0
529,1000_to_1099,1049.5,10,10,1,1,4.652598,4.652598,5.162057000000001,9.218429,5.816078222222222,5.816078222222222,4.652598,4.652598,5.162057000000001,9.218429,5.816078222222222,5.816078222222222,1,0,0
532,1000_to_1099,1049.5,10,10,1,1,4.075855799999999,4.075855799999999,4.55895,8.797112,4.939433955555556,4.939433955555556,4.075855799999999,4.075855799999999,4.55895,8.797112,4.939433955555556,4.939433955555556,1,0,0
55,1000_to_1099,1049.5,10,10,1,2,2.0063584000000003,2.0063584000000003,1.881675,4.462013000000001,2.6674676,2.6674676,2.0063584000000003,2.0063584000000003,1.881675,4.462013000000001,2.6674676,2.6674676,1,0,0
57,1000_to_1099,1049.5,10,10,1,1,2.1566799999999997,2.1566799999999997,2.480855,4.75699,2.9876371555555554,2.9876371555555554,2.1566799999999997,2.1566799999999997,2.480855,4.75699,2.9876371555555554,2.9876371555555554,1,0,0
571,1000_to_1099,1049.5,10,10,1,1,0.2834035,0.2834035,0.419267,0.7651959999999999,0.48349655555555554,0.48349655555555554,0.2834035,0.2834035,0.419267,0.7651959999999999,0.48349655555555554,0.48349655555555554,1,0,0
58,1000_to_1099,1049.5,10,10,2,6,4.8557765,3.085809857142858,5.402535,11.758906,6.778297444444444,4.54279,4.8557765,3.085809857142858,5.402535,11.758906,6.778297444444444,4.54279,0.7,0.3,0
60,1000_to_1099,1049.5,10,10,3,5,7.4354487,5.135469833333333,6.422079999999999,17.388734,11.353685666666667,7.575516733333334,7.4354487,5.135469833333333,6.422079999999999,17.388734,11.353685666666667,7.575516733333334,0.6,0.3,0.1
644,1000_to_1099,1049.5,10,10,1,1,1.5572542999999999,1.5572542999999999,1.563446,4.110979,2.3574710444444444,2.3574710444444444,1.5572542999999999,1.5572542999999999,1.563446,4.110979,2.3574710444444444,2.3574710444444444,1,0,0
661,1000_to_1099,1049.5,10,10,1,1,2.0336495,2.0336495,2.450074,4.756525999999999,2.8555509555555556,2.8555509555555556,2.0336495,2.0336495,2.450074,4.756525999999999,2.8555509555555556,2.8555509555555556,1,0,0
673,1000_to_1099,1049.5,10,10,1,1,0.8473240000000001,0.8473240000000001,1.270353,1.5388419999999998,0.5626603555555556,0.5626603555555556,0.8473240000000001,0.8473240000000001,1.270353,1.5388419999999998,0.5626603555555556,0.5626603555555556,1,0,0
