None	394	0.000000
394	927	0.036176
394	217	0.174828
394	394	0.738666
217	899	4.933387
217	36	4.993511
217	731	5.152434
217	495	5.173187
217	595	5.224838
217	806	5.353325
217	350	5.787495
217	168	6.122409
217	529	6.439564
217	520	6.544319
217	774	6.559206
217	64	6.826937
217	217	7.213627
520	520	10.113347
899	899	11.249661
168	74	15.572185
168	888	15.869162
168	214	15.871580
168	246	15.877088
168	554	16.348967
168	168	16.507583
554	224	18.289246
554	108	18.826593
554	268	18.900351
554	566	19.144683
554	314	19.234431
806	392	19.348739
554	88	20.204957
806	806	21.007200
554	554	21.240234
64	377	24.613219
64	258	24.885012
64	64	25.003712
888	749	34.102998
888	133	34.263860
888	288	34.455046
888	888	34.475926
392	280	39.372130
392	967	39.440886
392	392	39.930887
224	5	47.501496
224	819	47.584415
224	299	47.713590
224	165	47.884570
224	929	48.109050
224	678	48.206112
224	374	49.012462
224	357	49.313305
