unique.split,parent.split,host,parent.host
AJ6-SPLIT2,unassigned_region-SPLIT1,AJ6,unassigned_region
AJ199,AJ6-SPLIT2,AJ199,AJ6
AJ86-SPLIT1,AJ199,AJ86,AJ199
AJ6-SPLIT1,AJ199,AJ6,AJ199
AJ86-SPLIT2,AJ199,AJ86,AJ199
AJ86-SPLIT3,AJ199,AJ86,AJ199
AJ86-SPLIT4,AJ199,AJ86,AJ199
AJ86-SPLIT5,AJ199,AJ86,AJ199
AJ86-SPLIT6,AJ199,AJ86,AJ199
AJ86-SPLIT7,AJ199,AJ86,AJ199
AA45-SPLIT3,AJ199,AA45,AJ199
AA8-SPLIT1,AA45-SPLIT3,AA8,AA45
AA8-SPLIT2,AA45-SPLIT3,AA8,AA45
AA20,AA45-SPLIT3,AA20,AA45
AA45-SPLIT1,AA20,AA45,AA20
AA8-SPLIT3,AA45-SPLIT3,AA8,AA45
AA8-SPLIT4,AA45-SPLIT3,AA8,AA45
AA45-SPLIT2,AA8-SPLIT4,AA45,AA8
AU64-SPLIT2,unassigned_region-SPLIT2,AU64,unassigned_region
AU62-SPLIT1,AU64-SPLIT2,AU62,AU64
AU64-SPLIT1,AU62-SPLIT1,AU64,AU62
AU62-SPLIT2,AU64-SPLIT2,AU62,AU64
AS4-SPLIT2,AS3-SPLIT4,AS4,AS3
AS3-SPLIT1,AS4-SPLIT2,AS3,AS4
AS3-SPLIT3,AS4-SPLIT2,AS3,AS4
AS4-SPLIT1,AS3-SPLIT3,AS4,AS3
AS3-SPLIT2,AS4-SPLIT1,AS3,AS4
AS3-SPLIT4,unassigned_region-SPLIT2,AS3,unassigned_region
BA8,unassigned_region-SPLIT2,BA8,unassigned_region
BA16,BA8,BA16,BA8
BA3-SPLIT1,BA16,BA3,BA16
BA3-SPLIT6,BA8,BA3,BA8
BA1,BA3-SPLIT6,BA1,BA3
BA3-SPLIT2,BA1,BA3,BA1
BA3-SPLIT3,BA1,BA3,BA1
BA3-SPLIT4,BA1,BA3,BA1
BA4,BA1,BA4,BA1
BA2,unassigned_region-SPLIT3,BA2,unassigned_region
BA3-SPLIT5,unassigned_region-SPLIT3,BA3,unassigned_region
AO6-SPLIT6,AO11-SPLIT7,AO6,AO11
AO9-SPLIT1,AO6-SPLIT6,AO9,AO6
AO11-SPLIT1,AO6-SPLIT6,AO11,AO6
AO10-SPLIT1,AO9-SPLIT2,AO10,AO9
AO9-SPLIT2,AO6-SPLIT6,AO9,AO6
AO6-SPLIT1,AO9-SPLIT2,AO6,AO9
AO10-SPLIT2,AO9-SPLIT2,AO10,AO9
AO11-SPLIT2,AO9-SPLIT2,AO11,AO9
AO6-SPLIT2,AO9-SPLIT2,AO6,AO9
AO6-SPLIT3,AO9-SPLIT2,AO6,AO9
AO11-SPLIT3,AO9-SPLIT2,AO11,AO9
AO6-SPLIT4,AO11-SPLIT3,AO6,AO11
AO10-SPLIT3,AO9-SPLIT2,AO10,AO9
AO6-SPLIT5,AO9-SPLIT2,AO6,AO9
AO11-SPLIT7,unassigned_region-SPLIT2,AO11,unassigned_region
AO6-SPLIT11,AO11-SPLIT7,AO6,AO11
AO11-SPLIT6,AO6-SPLIT11,AO11,AO6
AO6-SPLIT7,AO11-SPLIT6,AO6,AO11
AO11-SPLIT4,AO6-SPLIT7,AO11,AO6
AO11-SPLIT5,AO6-SPLIT7,AO11,AO6
AO6-SPLIT8,AO11-SPLIT6,AO6,AO11
AO6-SPLIT9,AO11-SPLIT6,AO6,AO11
AO6-SPLIT10,AO11-SPLIT6,AO6,AO11
AY5,unassigned_region-SPLIT2,AY5,unassigned_region
AY43-SPLIT1,AY5,AY43,AY5
AY43-SPLIT2,AY5,AY43,AY5
AY43-SPLIT3,AY5,AY43,AY5
AY43-SPLIT4,AY5,AY43,AY5
AY44-SPLIT1,AY5,AY44,AY5
AY44-SPLIT2,AY5,AY44,AY5
AY43-SPLIT5,AY5,AY43,AY5
AY43-SPLIT6,AY5,AY43,AY5
AW2-SPLIT1,AW21-SPLIT4,AW2,AW21
AW21-SPLIT4,unassigned_region-SPLIT2,AW21,unassigned_region
AW16-SPLIT1,AW21-SPLIT4,AW16,AW21
AW9-SPLIT1,AW21-SPLIT4,AW9,AW21
AW10-SPLIT1,AW21-SPLIT4,AW10,AW21
AW28-SPLIT1,AW21-SPLIT4,AW28,AW21
AW13-SPLIT1,unassigned_region-SPLIT4,AW13,unassigned_region
AW13-SPLIT2,unassigned_region-SPLIT6,AW13,unassigned_region
AW34-SPLIT1,unassigned_region-SPLIT6,AW34,unassigned_region
AW35-SPLIT1,unassigned_region-SPLIT6,AW35,unassigned_region
AW18-SPLIT1,unassigned_region-SPLIT6,AW18,unassigned_region
AW28-SPLIT2,unassigned_region-SPLIT7,AW28,unassigned_region
AW7-SPLIT1,unassigned_region-SPLIT7,AW7,unassigned_region
AW35-SPLIT2,unassigned_region-SPLIT7,AW35,unassigned_region
AW12-SPLIT2,unassigned_region-SPLIT5,AW12,unassigned_region
AW34-SPLIT2,AW12-SPLIT2,AW34,AW12
AW7-SPLIT2,unassigned_region-SPLIT8,AW7,unassigned_region
AW20-SPLIT1,unassigned_region-SPLIT8,AW20,unassigned_region
AW18-SPLIT2,unassigned_region-SPLIT9,AW18,unassigned_region
AW1-SPLIT1,unassigned_region-SPLIT9,AW1,unassigned_region
AW35-SPLIT3,AW12-SPLIT2,AW35,AW12
AW10-SPLIT2,AW35-SPLIT3,AW10,AW35
AW34-SPLIT3,AW12-SPLIT2,AW34,AW12
AW20-SPLIT3,AW12-SPLIT2,AW20,AW12
AW18-SPLIT3,AW20-SPLIT3,AW18,AW20
AW12-SPLIT1,unassigned_region-SPLIT10,AW12,unassigned_region
