unique.split,parent.split,host,parent.host
AN12,unassigned_region-SPLIT1,AN12,unassigned_region
AN13,AN12,AN13,AN12
AR8-SPLIT3,unassigned_region-SPLIT1,AR8,unassigned_region
AR9-SPLIT1,AR7,AR9,AR7
AR7,AR8-SPLIT3,AR7,AR8
AR9-SPLIT2,AR8-SPLIT3,AR9,AR8
AR6-SPLIT1,AR8-SPLIT3,AR6,AR8
AR6-SPLIT2,AR8-SPLIT3,AR6,AR8
AR6-SPLIT3,AR8-SPLIT3,AR6,AR8
AR8-SPLIT1,AR6-SPLIT3,AR8,AR6
AR8-SPLIT2,AR6-SPLIT3,AR8,AR6
BC46,unassigned_region-SPLIT1,BC46,unassigned_region
BC30,BC46,BC30,BC46
AV40-SPLIT1,unassigned_region-SPLIT1,AV40,unassigned_region
AV42,unassigned_region-SPLIT1,AV42,unassigned_region
AV40-SPLIT2,AV42,AV40,AV42
AV40-SPLIT3,AV42,AV40,AV42
BU23,unassigned_region-SPLIT1,BU23,unassigned_region
BU18-SPLIT1,BU23,BU18,BU23
BU18-SPLIT2,BU23,BU18,BU23
BT68-SPLIT7,unassigned_region-SPLIT2,BT68,unassigned_region
BT51-SPLIT1,BT68-SPLIT7,BT51,BT68
BT68-SPLIT1,BT51-SPLIT1,BT68,BT51
BT68-SPLIT2,BT51-SPLIT1,BT68,BT51
BT68-SPLIT3,BT51-SPLIT1,BT68,BT51
BT68-SPLIT4,BT51-SPLIT1,BT68,BT51
BT68-SPLIT5,BT51-SPLIT1,BT68,BT51
BT68-SPLIT6,BT51-SPLIT1,BT68,BT51
BT51-SPLIT2,unassigned_region-SPLIT2,BT51,unassigned_region
BU18-SPLIT3,BU23,BU18,BU23
AQ25,unassigned_region-SPLIT1,AQ25,unassigned_region
AQ16-SPLIT1,AQ90-SPLIT2,AQ16,AQ90
AQ4-SPLIT1,AQ90-SPLIT2,AQ4,AQ90
AQ90-SPLIT2,AQ28,AQ90,AQ28
AQ4-SPLIT2,AQ90-SPLIT2,AQ4,AQ90
AQ90-SPLIT1,AQ4-SPLIT2,AQ90,AQ4
AQ28,AQ25,AQ28,AQ25
AQ92-SPLIT2,unassigned_region-SPLIT3,AQ92,unassigned_region
AQ4-SPLIT3,unassigned_region-SPLIT4,AQ4,unassigned_region
AQ90-SPLIT3,unassigned_region-SPLIT4,AQ90,unassigned_region
AQ13-SPLIT1,AQ92-SPLIT2,AQ13,AQ92
AQ92-SPLIT1,unassigned_region-SPLIT5,AQ92,unassigned_region
AQ4-SPLIT4,unassigned_region-SPLIT5,AQ4,unassigned_region
AQ4-SPLIT5,unassigned_region-SPLIT3,AQ4,unassigned_region
AQ90-SPLIT4,unassigned_region-SPLIT3,AQ90,unassigned_region
AQ89,AQ13-SPLIT3,AQ89,AQ13
AQ4-SPLIT6,AQ89,AQ4,AQ89
AQ16-SPLIT2,AQ4-SPLIT6,AQ16,AQ4
AQ4-SPLIT7,AQ89,AQ4,AQ89
AQ90-SPLIT5,AQ89,AQ90,AQ89
