host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4,prop.gp.5,prop.gp.6,prop.gp.7
10,1000_to_1099,1049.5,10,10,4,7,6.4579886,4.8516032,11.362986000000001,23.033694000000004,11.849009422222224,7.4881012,6.4579886,4.8516032,11.362986000000001,23.033694000000004,11.849009422222224,7.4881012,0.5,0.3,0.1,0.1,0,0,0
103,1000_to_1099,1049.5,10,10,1,1,0.5625612,0.5625612,0.650196,1.274257,0.6945368000000001,0.6945368000000001,0.5625612,0.5625612,0.650196,1.274257,0.6945368000000001,0.6945368000000001,1,0,0,0,0,0,0
117,1000_to_1099,1049.5,10,10,1,5,0.8472519999999999,0.8472519999999999,0.468847,1.274718,0.8734264444444445,0.8734264444444445,0.8472519999999999,0.8472519999999999,0.468847,1.274718,0.8734264444444445,0.8734264444444445,1,0,0,0,0,0,0
122,1000_to_1099,1049.5,10,10,1,1,0.9903469999999999,0.9903469999999999,0.9522249999999999,2.318639,1.5096725777777777,1.5096725777777777,0.9903469999999999,0.9903469999999999,0.9522249999999999,2.318639,1.5096725777777777,1.5096725777777777,1,0,0,0,0,0,0
13,1000_to_1099,1049.5,10,10,1,1,1.2324554,1.2324554,1.636848,2.967908,1.5498249777777777,1.5498249777777777,1.2324554,1.2324554,1.636848,2.967908,1.5498249777777777,1.5498249777777777,1,0,0,0,0,0,0
14,1000_to_1099,1049.5,10,10,1,2,1.3903677999999997,1.3903677999999997,1.167826,2.9650339999999997,1.5269985333333331,1.5269985333333331,1.3903677999999997,1.3903677999999997,1.167826,2.9650339999999997,1.5269985333333331,1.5269985333333331,1,0,0,0,0,0,0
15,1000_to_1099,1049.5,10,10,1,1,0.9686439,0.9686439,1.337411,2.526592,1.5787269555555554,1.5787269555555554,0.9686439,0.9686439,1.337411,2.526592,1.5787269555555554,1.5787269555555554,1,0,0,0,0,0,0
16,1000_to_1099,1049.5,10,10,1,7,3.8951898,3.8951898,2.443749,7.998131999999999,4.790122311111111,4.790122311111111,3.8951898,3.8951898,2.443749,7.998131999999999,4.790122311111111,4.790122311111111,1,0,0,0,0,0,0
175,1000_to_1099,1049.5,10,10,1,1,0.11615849999999998,0.11615849999999998,0.1901,0.29096,0.13712059999999998,0.13712059999999998,0.11615849999999998,0.11615849999999998,0.1901,0.29096,0.13712059999999998,0.13712059999999998,1,0,0,0,0,0,0
185,1000_to_1099,1049.5,10,10,1,1,0.8979353,0.8979353,1.353722,2.015667,1.0611983777777778,1.0611983777777778,0.8979353,0.8979353,1.353722,2.015667,1.0611983777777778,1.0611983777777778,1,0,0,0,0,0,0
194,1000_to_1099,1049.5,10,10,1,1,0.2804294,0.2804294,0.217646,0.494517,0.3032489333333333,0.3032489333333333,0.2804294,0.2804294,0.217646,0.494517,0.3032489333333333,0.3032489333333333,1,0,0,0,0,0,0
20,1000_to_1099,1049.5,10,10,1,1,0.6658457,0.6658457,0.611662,1.4664990000000002,0.6572558000000001,0.6572558000000001,0.6658457,0.6658457,0.611662,1.4664990000000002,0.6572558000000001,0.6572558000000001,1,0,0,0,0,0,0
236,1000_to_1099,1049.5,10,10,1,1,0.45699120000000004,0.45699120000000004,0.704275,1.486396,0.7529610222222223,0.7529610222222223,0.45699120000000004,0.45699120000000004,0.704275,1.486396,0.7529610222222223,0.7529610222222223,1,0,0,0,0,0,0
240,1000_to_1099,1049.5,10,10,1,1,0.340762,0.340762,0.344471,0.7499089999999999,0.3696282222222222,0.3696282222222222,0.340762,0.340762,0.344471,0.7499089999999999,0.3696282222222222,0.3696282222222222,1,0,0,0,0,0,0
242,1000_to_1099,1049.5,10,10,1,2,1.3943092,1.3943092,1.013887,2.965119,1.5424616444444446,1.5424616444444446,1.3943092,1.3943092,1.013887,2.965119,1.5424616444444446,1.5424616444444446,1,0,0,0,0,0,0
253,1000_to_1099,1049.5,10,10,1,1,0.2315466,0.2315466,0.288177,0.560755,0.2527556444444444,0.2527556444444444,0.2315466,0.2315466,0.288177,0.560755,0.2527556444444444,0.2527556444444444,1,0,0,0,0,0,0
26,1000_to_1099,1049.5,10,10,2,2,2.2820932000000003,0.2161152,3.8126949999999997,4.85149,2.8027896,0.3078012,2.2820932000000003,0.2161152,3.8126949999999997,4.85149,2.8027896,0.3078012,0.5,0.5,0,0,0,0,0
278,1000_to_1099,1049.5,10,10,1,1,0.47154570000000007,0.47154570000000007,0.386399,1.10636,0.555497888888889,0.555497888888889,0.47154570000000007,0.47154570000000007,0.386399,1.10636,0.555497888888889,0.555497888888889,1,0,0,0,0,0,0
287,1000_to_1099,1049.5,10,10,1,4,4.0202831,4.0202831,3.89571,9.276805,6.8444546,6.8444546,4.0202831,4.0202831,3.89571,9.276805,6.8444546,6.8444546,1,0,0,0,0,0,0
32,1000_to_1099,1049.5,10,10,1,1,0.7350657,0.7350657,0.41669599999999996,1.889989,1.0566883777777778,1.0566883777777778,0.7350657,0.7350657,0.41669599999999996,1.889989,1.0566883777777778,1.0566883777777778,1,0,0,0,0,0,0
39,1000_to_1099,1049.5,10,10,1,4,0.799078,0.799078,1.874146,2.631583,1.2562110666666668,1.2562110666666668,0.799078,0.799078,1.874146,2.631583,1.2562110666666668,1.2562110666666668,1,0,0,0,0,0,0
406,1000_to_1099,1049.5,10,10,2,2,2.0931828999999995,1.4374902857142857,2.4188919999999996,4.492763,3.022308511111111,2.3149655238095237,2.0931828999999995,1.4374902857142857,2.4188919999999996,4.492763,3.022308511111111,2.3149655238095237,0.7,0.3,0,0,0,0,0
475,1000_to_1099,1049.5,10,10,1,1,3.6582209,3.6582209,3.269632,8.484212,5.526329577777778,5.526329577777778,3.6582209,3.6582209,3.269632,8.484212,5.526329577777778,5.526329577777778,1,0,0,0,0,0,0
494,1000_to_1099,1049.5,10,10,1,1,0.7566505000000001,0.7566505000000001,0.825726,1.5955959999999998,0.8092961111111111,0.8092961111111111,0.7566505000000001,0.7566505000000001,0.825726,1.5955959999999998,0.8092961111111111,0.8092961111111111,1,0,0,0,0,0,0
52,1000_to_1099,1049.5,10,10,1,5,2.0186417,2.0186417,1.978175,3.8713680000000004,1.9693064222222223,1.9693064222222223,2.0186417,2.0186417,1.978175,3.8713680000000004,1.9693064222222223,1.9693064222222223,1,0,0,0,0,0,0
53,1000_to_1099,1049.5,10,10,6,7,8.017865999999998,3.0449529999999996,8.674718,18.019177,10.952122088888888,5.842031333333333,8.017865999999998,3.0449529999999996,8.674718,18.019177,10.952122088888888,5.842031333333333,0.3,0.2,0.2,0.1,0.1,0.1,0
551,1000_to_1099,1049.5,10,10,1,3,2.3826553,2.3826553,1.624485,4.950349,3.1968543333333335,3.1968543333333335,2.3826553,2.3826553,1.624485,4.950349,3.1968543333333335,3.1968543333333335,1,0,0,0,0,0,0
562,1000_to_1099,1049.5,10,10,1,2,1.2059301,1.2059301,1.699779,2.6025280000000004,0.9873555333333334,0.9873555333333334,1.2059301,1.2059301,1.699779,2.6025280000000004,0.9873555333333334,0.9873555333333334,1,0,0,0,0,0,0
584,1000_to_1099,1049.5,10,10,1,1,0.6458348999999999,0.6458348999999999,0.742799,1.511181,0.8805510444444444,0.8805510444444444,0.6458348999999999,0.6458348999999999,0.742799,1.511181,0.8805510444444444,0.8805510444444444,1,0,0,0,0,0,0
600,1000_to_1099,1049.5,10,10,1,1,0.1351378,0.1351378,0.11964,0.32458299999999995,0.13865568888888888,0.13865568888888888,0.1351378,0.1351378,0.11964,0.32458299999999995,0.13865568888888888,0.13865568888888888,1,0,0,0,0,0,0
603,1000_to_1099,1049.5,10,10,1,4,2.8589562,2.8589562,1.628958,7.156983,3.883722355555556,3.883722355555556,2.8589562,2.8589562,1.628958,7.156983,3.883722355555556,3.883722355555556,1,0,0,0,0,0,0
61,1000_to_1099,1049.5,10,10,1,2,4.8111748,4.8111748,6.140498,9.628937,3.6395813777777777,3.6395813777777777,4.8111748,4.8111748,6.140498,9.628937,3.6395813777777777,3.6395813777777777,1,0,0,0,0,0,0
640,1000_to_1099,1049.5,10,10,1,1,3.2343202,3.2343202,3.330334,7.845882,4.512482044444445,4.512482044444445,3.2343202,3.2343202,3.330334,7.845882,4.512482044444445,4.512482044444445,1,0,0,0,0,0,0
65,1000_to_1099,1049.5,10,10,1,1,0.6278461999999999,0.6278461999999999,0.638323,1.728573,0.9463219555555555,0.9463219555555555,0.6278461999999999,0.6278461999999999,0.638323,1.728573,0.9463219555555555,0.9463219555555555,1,0,0,0,0,0,0
656,1000_to_1099,1049.5,10,10,1,5,1.7174213999999999,1.7174213999999999,1.445989,3.7612360000000002,2.463275022222222,2.463275022222222,1.7174213999999999,1.7174213999999999,1.445989,3.7612360000000002,2.463275022222222,2.463275022222222,1,0,0,0,0,0,0
668,1000_to_1099,1049.5,10,10,1,3,0.7588882,0.7588882,0.90408,1.89068,0.9997072888888887,0.9997072888888887,0.7588882,0.7588882,0.90408,1.89068,0.9997072888888887,0.9997072888888887,1,0,0,0,0,0,0
778,1000_to_1099,1049.5,10,10,1,1,0.26196110000000006,0.26196110000000006,0.498146,0.907684,0.4147846888888889,0.4147846888888889,0.26196110000000006,0.26196110000000006,0.498146,0.907684,0.4147846888888889,0.4147846888888889,1,0,0,0,0,0,0
791,1000_to_1099,1049.5,10,10,1,7,0.8447625999999999,0.8447625999999999,0.7458750000000001,1.900949,0.8768293333333333,0.8768293333333333,0.8447625999999999,0.8447625999999999,0.7458750000000001,1.900949,0.8768293333333333,0.8768293333333333,1,0,0,0,0,0,0
808,1000_to_1099,1049.5,10,10,1,1,0.6332831,0.6332831,0.466435,1.142926,0.7910877111111111,0.7910877111111111,0.6332831,0.6332831,0.466435,1.142926,0.7910877111111111,0.7910877111111111,1,0,0,0,0,0,0
90,1000_to_1099,1049.5,10,10,1,1,0.3395894,0.3395894,0.35401499999999997,0.795903,0.35605484444444446,0.35605484444444446,0.3395894,0.3395894,0.35401499999999997,0.795903,0.35605484444444446,0.35605484444444446,1,0,0,0,0,0,0
949,1000_to_1099,1049.5,10,10,1,1,1.5497466999999998,1.5497466999999998,1.641369,3.150375,1.5719984666666666,1.5719984666666666,1.5497466999999998,1.5497466999999998,1.641369,3.150375,1.5719984666666666,1.5719984666666666,1,0,0,0,0,0,0
959,1000_to_1099,1049.5,10,10,1,1,0.7621830999999999,0.7621830999999999,0.890561,1.761403,1.0444443777777779,1.0444443777777779,0.7621830999999999,0.7621830999999999,0.890561,1.761403,1.0444443777777779,1.0444443777777779,1,0,0,0,0,0,0
966,1000_to_1099,1049.5,10,10,1,1,0.6422547999999999,0.6422547999999999,0.8410219999999999,1.2024029999999999,0.4532187555555556,0.4532187555555556,0.6422547999999999,0.6422547999999999,0.8410219999999999,1.2024029999999999,0.4532187555555556,0.4532187555555556,1,0,0,0,0,0,0
992,1000_to_1099,1049.5,10,10,1,1,3.613893000000001,3.613893000000001,3.700362,7.6938010000000006,4.863339911111112,4.863339911111112,3.613893000000001,3.613893000000001,3.700362,7.6938010000000006,4.863339911111112,4.863339911111112,1,0,0,0,0,0,0
