host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
116,20,complex,2,10,2/10,10
116,57,complex,2,10,2/10,9
116,57,trans,7,10,7/10,9
128,20,complex,1,10,1/10,7
128,946,complex,1,10,1/10,8
128,946,none,4,10,4/10,8
20,116,trans,8,10,8/10,10
20,128,trans,6,10,6/10,7
20,353,none,1,10,1/10,10
20,353,trans,9,10,9/10,10
20,542,complex,3,10,3/10,10
20,542,trans,6,10,6/10,10
20,894,complex,5,10,5/10,9
20,894,none,4,10,4/10,9
20,946,trans,10,10,10/10,10
382,878,complex,1,10,1/10,10
382,878,none,2,10,2/10,10
382,878,trans,4,10,4/10,10
382,894,complex,1,10,1/10,6
382,894,none,1,10,1/10,6
44,473,none,3,10,3/10,10
44,473,trans,2,10,2/10,10
44,57,none,2,10,2/10,6
473,44,trans,5,10,5/10,10
473,57,none,4,10,4/10,8
473,57,trans,1,10,1/10,8
542,20,trans,1,10,1/10,10
57,44,trans,4,10,4/10,6
57,473,trans,3,10,3/10,8
703,894,none,6,10,6/10,10
878,382,trans,3,10,3/10,10
894,382,trans,4,10,4/10,6
894,703,trans,4,10,4/10,10
946,128,trans,3,10,3/10,8
