host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
13,0,trans,10,10,10/10,10
13,22,trans,10,10,10/10,10
13,257,trans,10,10,10/10,10
13,26,none,9,10,9/10,10
13,26,trans,1,10,1/10,10
13,303,none,9,10,9/10,10
13,303,trans,1,10,1/10,10
13,489,trans,10,10,10/10,10
13,629,trans,9,10,9/10,9
13,630,none,10,10,10/10,10
13,677,trans,10,10,10/10,10
13,806,trans,9,10,9/10,9
13,88,none,10,10,10/10,10
158,224,trans,10,10,10/10,10
158,283,trans,10,10,10/10,10
22,489,none,9,10,9/10,9
22,629,none,8,10,8/10,8
241,52,none,8,10,8/10,10
241,52,trans,1,10,1/10,10
241,62,trans,10,10,10/10,10
241,845,none,9,10,9/10,10
241,845,trans,1,10,1/10,10
257,192,trans,10,10,10/10,10
257,806,none,9,10,9/10,10
257,806,trans,1,10,1/10,10
26,303,none,10,10,10/10,10
26,509,none,1,10,1/10,10
26,509,trans,9,10,9/10,10
26,630,none,9,10,9/10,9
26,88,none,9,10,9/10,9
303,630,none,9,10,9/10,9
303,88,none,9,10,9/10,9
489,629,none,9,10,9/10,10
489,629,trans,1,10,1/10,10
52,241,trans,1,10,1/10,10
52,394,trans,10,10,10/10,10
52,845,none,9,10,9/10,10
52,845,trans,1,10,1/10,10
630,241,trans,9,10,9/10,9
630,52,trans,9,10,9/10,9
630,845,trans,8,10,8/10,8
630,88,none,10,10,10/10,10
88,158,trans,10,10,10/10,10
