host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
116,348,trans,10,10,10/10,10
116,494,complex,3,10,3/10,10
116,494,none,1,10,1/10,10
116,494,trans,6,10,6/10,10
116,637,trans,10,10,10/10,10
116,8,complex,2,10,2/10,10
143,643,none,10,10,10/10,10
143,68,none,9,10,9/10,9
243,143,trans,10,10,10/10,10
243,210,trans,10,10,10/10,10
243,643,trans,10,10,10/10,10
243,68,complex,1,10,1/10,10
243,68,trans,9,10,9/10,10
249,206,trans,10,10,10/10,10
249,472,trans,10,10,10/10,10
249,8,none,10,10,10/10,10
643,68,none,9,10,9/10,9
73,650,trans,10,10,10/10,10
8,116,trans,8,10,8/10,10
8,243,trans,10,10,10/10,10
8,73,trans,10,10,10/10,10
