host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
104,186,none,7,10,7/10,8
104,300,none,1,10,1/10,8
104,301,none,7,10,7/10,9
104,301,trans,1,10,1/10,9
115,468,none,4,10,4/10,10
125,325,complex,1,10,1/10,9
125,600,none,6,10,6/10,6
125,900,none,6,10,6/10,6
125,993,complex,1,10,1/10,10
125,993,none,5,10,5/10,10
125,993,trans,3,10,3/10,10
127,141,complex,4,10,4/10,7
127,141,none,2,10,2/10,7
127,254,complex,1,10,1/10,6
127,254,none,4,10,4/10,6
127,336,complex,5,10,5/10,6
127,336,none,1,10,1/10,6
127,90,complex,3,10,3/10,8
127,90,none,5,10,5/10,8
141,127,trans,1,10,1/10,7
141,143,none,1,10,1/10,6
141,143,trans,5,10,5/10,6
141,163,complex,8,10,8/10,8
141,181,complex,5,10,5/10,9
141,181,trans,4,10,4/10,9
141,254,complex,6,10,6/10,7
141,254,trans,1,10,1/10,7
141,265,complex,6,10,6/10,10
141,265,none,2,10,2/10,10
141,265,trans,2,10,2/10,10
141,300,complex,1,10,1/10,10
141,300,none,2,10,2/10,10
141,300,trans,7,10,7/10,10
141,31,complex,6,10,6/10,9
141,31,none,1,10,1/10,9
141,31,trans,2,10,2/10,9
141,325,complex,5,10,5/10,10
141,325,trans,5,10,5/10,10
141,336,complex,6,10,6/10,6
141,34,complex,6,10,6/10,8
141,34,trans,2,10,2/10,8
141,468,complex,8,10,8/10,10
141,468,none,1,10,1/10,10
141,468,trans,1,10,1/10,10
141,856,trans,6,10,6/10,6
147,160,trans,9,10,9/10,9
147,171,trans,10,10,10/10,10
147,373,trans,10,10,10/10,10
147,673,trans,10,10,10/10,10
147,722,none,8,10,8/10,10
147,867,trans,9,10,9/10,9
160,488,trans,9,10,9/10,10
163,265,none,7,10,7/10,7
163,300,complex,2,10,2/10,6
163,300,none,3,10,3/10,6
163,31,complex,1,10,1/10,7
163,31,none,6,10,6/10,7
163,468,complex,5,10,5/10,8
163,468,none,3,10,3/10,8
171,867,none,9,10,9/10,10
171,867,trans,1,10,1/10,10
174,644,none,10,10,10/10,10
181,199,none,1,10,1/10,10
181,199,trans,9,10,9/10,10
181,251,none,1,10,1/10,10
181,251,trans,9,10,9/10,10
181,34,complex,1,10,1/10,7
181,34,none,4,10,4/10,7
181,34,trans,1,10,1/10,7
181,624,none,1,10,1/10,10
181,624,trans,9,10,9/10,10
181,839,trans,10,10,10/10,10
181,955,trans,10,10,10/10,10
186,104,trans,1,10,1/10,8
186,300,none,1,10,1/10,9
186,301,none,7,10,7/10,9
186,301,trans,1,10,1/10,9
24,468,none,4,10,4/10,9
24,49,none,9,10,9/10,9
