host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
148,211,none,10,10,10/10,10
148,32,none,10,10,10/10,10
148,324,none,1,10,1/10,10
148,451,none,10,10,10/10,10
149,734,none,5,10,5/10,10
164,295,none,10,10,10/10,10
164,324,none,5,10,5/10,10
167,463,none,5,10,5/10,10
167,641,none,10,10,10/10,10
169,324,none,5,10,5/10,10
169,463,none,10,10,10/10,10
211,32,none,10,10,10/10,10
211,324,none,1,10,1/10,10
211,451,none,10,10,10/10,10
24,697,complex,1,10,1/10,10
295,324,none,5,10,5/10,10
32,324,none,1,10,1/10,10
32,451,none,10,10,10/10,10
324,148,trans,9,10,9/10,10
324,164,trans,5,10,5/10,10
324,169,trans,5,10,5/10,10
324,211,trans,9,10,9/10,10
324,295,trans,5,10,5/10,10
324,32,trans,9,10,9/10,10
324,366,none,5,10,5/10,10
324,366,trans,5,10,5/10,10
324,380,trans,10,10,10/10,10
324,451,none,1,10,1/10,10
324,451,trans,9,10,9/10,10
324,463,none,5,10,5/10,10
324,463,trans,5,10,5/10,10
324,623,none,5,10,5/10,10
324,623,trans,5,10,5/10,10
324,697,complex,5,10,5/10,9
324,697,none,4,10,4/10,9
324,79,none,5,10,5/10,10
324,79,trans,5,10,5/10,10
324,88,none,5,10,5/10,7
324,88,trans,2,10,2/10,7
366,623,none,10,10,10/10,10
366,79,none,10,10,10/10,10
366,88,none,7,10,7/10,10
366,88,trans,3,10,3/10,10
393,697,complex,7,10,7/10,10
393,697,none,1,10,1/10,10
393,697,trans,1,10,1/10,10
463,167,trans,5,10,5/10,10
463,641,none,5,10,5/10,10
463,641,trans,5,10,5/10,10
623,79,none,10,10,10/10,10
623,88,none,7,10,7/10,7
697,24,trans,9,10,9/10,10
697,393,trans,1,10,1/10,10
697,734,none,1,10,1/10,9
697,734,trans,8,10,8/10,9
697,92,complex,7,10,7/10,10
697,92,none,2,10,2/10,10
697,92,trans,1,10,1/10,10
734,149,trans,5,10,5/10,10
79,88,none,7,10,7/10,7
