host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
136,293,none,1,10,1/10,10
136,371,none,8,10,8/10,8
136,986,none,8,10,8/10,8
14,151,complex,1,10,1/10,10
14,151,none,7,10,7/10,10
14,151,trans,2,10,2/10,10
14,162,complex,5,10,5/10,7
14,162,trans,2,10,2/10,7
14,251,complex,2,10,2/10,10
14,251,trans,8,10,8/10,10
14,799,complex,7,10,7/10,9
14,799,none,1,10,1/10,9
14,799,trans,1,10,1/10,9
151,700,complex,9,10,9/10,10
151,700,trans,1,10,1/10,10
151,769,complex,7,10,7/10,8
151,769,none,1,10,1/10,8
151,78,complex,2,10,2/10,9
151,78,trans,7,10,7/10,9
162,799,complex,5,10,5/10,9
162,799,none,3,10,3/10,9
234,944,none,1,10,1/10,10
251,335,trans,10,10,10/10,10
251,933,trans,10,10,10/10,10
251,944,trans,8,10,8/10,8
293,136,trans,9,10,9/10,10
293,269,trans,10,10,10/10,10
293,274,trans,10,10,10/10,10
293,371,none,1,10,1/10,10
293,371,trans,9,10,9/10,10
293,892,trans,10,10,10/10,10
293,986,none,1,10,1/10,10
293,986,trans,9,10,9/10,10
371,986,none,10,10,10/10,10
700,769,complex,2,10,2/10,6
700,769,none,4,10,4/10,6
769,293,trans,10,10,10/10,10
769,542,trans,10,10,10/10,10
799,162,trans,1,10,1/10,9
933,944,none,7,10,7/10,9
933,944,trans,2,10,2/10,9
944,234,trans,9,10,9/10,10
