host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
109,121,none,5,10,5/10,6
109,133,none,8,10,8/10,10
109,307,none,5,10,5/10,6
109,600,none,6,10,6/10,9
121,109,trans,1,10,1/10,6
121,133,none,5,10,5/10,7
121,133,trans,1,10,1/10,7
121,307,none,8,10,8/10,10
121,307,trans,1,10,1/10,10
121,600,complex,1,10,1/10,10
121,600,none,6,10,6/10,10
133,109,trans,2,10,2/10,10
133,121,trans,1,10,1/10,7
133,307,none,5,10,5/10,7
133,307,trans,1,10,1/10,7
133,600,complex,1,10,1/10,10
133,600,none,6,10,6/10,10
136,449,none,9,10,9/10,10
136,723,none,4,10,4/10,6
164,930,complex,4,10,4/10,10
174,339,none,10,10,10/10,10
174,393,none,10,10,10/10,10
174,408,none,9,10,9/10,10
174,528,none,10,10,10/10,10
174,701,none,10,10,10/10,10
174,723,none,1,10,1/10,9
176,226,none,6,10,6/10,6
181,197,complex,4,10,4/10,6
181,197,none,2,10,2/10,6
181,930,complex,8,10,8/10,10
181,930,none,1,10,1/10,10
189,397,none,9,10,9/10,9
189,617,none,9,10,9/10,10
189,723,none,1,10,1/10,9
197,410,complex,5,10,5/10,6
197,410,none,1,10,1/10,6
197,600,complex,5,10,5/10,9
197,600,none,4,10,4/10,9
197,930,complex,4,10,4/10,7
305,600,none,1,10,1/10,10
307,109,trans,1,10,1/10,6
307,121,trans,1,10,1/10,10
307,133,trans,1,10,1/10,7
307,600,complex,1,10,1/10,10
307,600,none,6,10,6/10,10
323,822,complex,3,10,3/10,8
328,822,complex,7,10,7/10,8
328,822,none,1,10,1/10,8
328,930,complex,4,10,4/10,6
328,930,none,2,10,2/10,6
339,393,none,10,10,10/10,10
339,408,none,9,10,9/10,10
339,528,none,10,10,10/10,10
339,701,none,10,10,10/10,10
339,723,none,1,10,1/10,9
393,408,none,9,10,9/10,10
393,528,none,10,10,10/10,10
393,701,none,10,10,10/10,10
393,723,none,1,10,1/10,9
394,410,complex,3,10,3/10,6
394,410,none,2,10,2/10,6
394,600,complex,6,10,6/10,8
394,600,none,1,10,1/10,8
397,617,none,8,10,8/10,10
397,723,none,1,10,1/10,8
408,116,trans,10,10,10/10,10
408,174,trans,1,10,1/10,10
408,339,trans,1,10,1/10,10
408,393,trans,1,10,1/10,10
408,528,none,9,10,9/10,10
408,528,trans,1,10,1/10,10
408,701,none,9,10,9/10,10
408,701,trans,1,10,1/10,10
408,723,none,1,10,1/10,10
408,905,trans,10,10,10/10,10
410,394,trans,1,10,1/10,6
449,136,trans,1,10,1/10,10
449,723,none,4,10,4/10,6
528,701,none,10,10,10/10,10
528,723,none,1,10,1/10,9
600,109,trans,3,10,3/10,9
600,121,trans,3,10,3/10,10
600,133,trans,3,10,3/10,10
600,305,trans,9,10,9/10,10
600,307,trans,3,10,3/10,10
600,394,trans,1,10,1/10,8
600,490,trans,10,10,10/10,10
600,930,complex,7,10,7/10,7
617,189,trans,1,10,1/10,10
617,397,trans,2,10,2/10,10
617,723,none,1,10,1/10,10
664,822,complex,9,10,9/10,10
664,885,complex,2,10,2/10,7
664,885,none,5,10,5/10,7
701,723,none,1,10,1/10,9
723,136,trans,2,10,2/10,6
723,174,trans,8,10,8/10,9
723,176,trans,10,10,10/10,10
723,189,trans,8,10,8/10,9
723,226,trans,10,10,10/10,10
723,339,trans,8,10,8/10,9
723,393,trans,8,10,8/10,9
723,397,trans,7,10,7/10,8
723,408,trans,9,10,9/10,10
723,449,trans,2,10,2/10,6
723,497,trans,10,10,10/10,10
723,528,trans,8,10,8/10,9
723,617,trans,9,10,9/10,10
723,701,trans,8,10,8/10,9
723,822,complex,4,10,4/10,8
723,822,none,3,10,3/10,8
723,822,trans,1,10,1/10,8
723,930,complex,6,10,6/10,9
723,930,none,3,10,3/10,9
822,323,trans,5,10,5/10,8
822,626,trans,9,10,9/10,9
822,664,trans,1,10,1/10,10
822,885,complex,3,10,3/10,10
822,885,trans,7,10,7/10,10
822,930,none,8,10,8/10,8
822,999,complex,2,10,2/10,10
822,999,trans,8,10,8/10,10
930,164,trans,6,10,6/10,10
930,181,trans,1,10,1/10,10
930,197,trans,3,10,3/10,7
