host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
13,131,complex,2,10,2/10,10
13,131,trans,8,10,8/10,10
13,152,none,3,10,3/10,10
13,152,trans,7,10,7/10,10
13,280,complex,2,10,2/10,10
13,828,complex,1,10,1/10,10
13,828,none,1,10,1/10,10
13,828,trans,8,10,8/10,10
144,280,complex,6,10,6/10,9
144,280,none,3,10,3/10,9
144,480,none,6,10,6/10,6
144,546,none,7,10,7/10,7
144,552,complex,2,10,2/10,10
144,552,trans,6,10,6/10,10
150,280,none,7,10,7/10,7
150,480,none,6,10,6/10,10
150,480,trans,1,10,1/10,10
150,546,none,7,10,7/10,7
150,81,none,9,10,9/10,10
150,81,trans,1,10,1/10,10
280,110,trans,10,10,10/10,10
280,13,trans,8,10,8/10,10
280,480,none,8,10,8/10,9
280,480,trans,1,10,1/10,9
280,546,none,9,10,9/10,10
280,546,trans,1,10,1/10,10
280,586,trans,10,10,10/10,10
280,588,trans,10,10,10/10,10
280,589,trans,10,10,10/10,10
280,81,none,6,10,6/10,6
480,150,trans,3,10,3/10,10
480,546,none,9,10,9/10,9
480,81,none,7,10,7/10,10
480,81,trans,3,10,3/10,10
546,81,none,6,10,6/10,6
552,144,trans,2,10,2/10,10
