host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
103,131,trans,1,10,1/10,10
108,115,none,1,10,1/10,10
108,115,trans,9,10,9/10,10
108,439,complex,1,10,1/10,7
108,439,none,1,10,1/10,7
108,439,trans,5,10,5/10,7
108,495,complex,6,10,6/10,10
108,495,none,1,10,1/10,10
131,103,trans,9,10,9/10,10
131,796,none,1,10,1/10,9
185,198,complex,1,10,1/10,10
185,198,none,3,10,3/10,10
198,185,trans,6,10,6/10,10
198,253,complex,1,10,1/10,10
198,253,none,7,10,7/10,10
198,253,trans,2,10,2/10,10
198,44,none,7,10,7/10,10
198,44,trans,3,10,3/10,10
198,758,none,6,10,6/10,9
198,758,trans,3,10,3/10,9
198,796,trans,8,10,8/10,8
198,806,trans,6,10,6/10,6
253,284,trans,10,10,10/10,10
253,44,none,7,10,7/10,7
253,758,none,6,10,6/10,6
44,52,none,1,10,1/10,10
44,52,trans,9,10,9/10,10
44,758,none,9,10,9/10,10
44,758,trans,1,10,1/10,10
444,796,none,6,10,6/10,10
444,806,none,7,10,7/10,8
495,108,trans,3,10,3/10,10
495,796,complex,5,10,5/10,9
796,131,trans,8,10,8/10,9
796,444,trans,4,10,4/10,10
796,495,trans,4,10,4/10,9
796,806,none,5,10,5/10,10
796,806,trans,4,10,4/10,10
806,444,trans,1,10,1/10,8
806,796,trans,1,10,1/10,10
