host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
106,729,complex,6,10,6/10,8
106,729,none,1,10,1/10,8
106,963,complex,3,10,3/10,6
106,963,none,3,10,3/10,6
116,125,none,9,10,9/10,9
116,140,none,9,10,9/10,9
116,214,none,8,10,8/10,8
125,140,none,8,10,8/10,8
125,214,none,7,10,7/10,10
125,214,trans,2,10,2/10,10
140,195,complex,1,10,1/10,10
140,195,none,2,10,2/10,10
140,195,trans,6,10,6/10,10
140,214,none,7,10,7/10,7
195,140,trans,1,10,1/10,10
214,125,trans,1,10,1/10,10
230,419,complex,2,10,2/10,6
230,419,none,4,10,4/10,6
230,531,complex,5,10,5/10,8
230,531,none,2,10,2/10,8
230,729,complex,8,10,8/10,9
419,729,complex,9,10,9/10,9
438,116,trans,10,10,10/10,10
438,125,trans,9,10,9/10,9
438,140,trans,9,10,9/10,9
438,214,trans,8,10,8/10,8
438,4,trans,8,10,8/10,8
438,689,complex,1,10,1/10,10
438,689,trans,9,10,9/10,10
438,729,complex,8,10,8/10,9
438,729,none,1,10,1/10,9
531,230,trans,1,10,1/10,8
531,729,complex,6,10,6/10,10
531,76,complex,4,10,4/10,7
531,76,none,3,10,3/10,7
599,729,complex,6,10,6/10,7
729,106,trans,1,10,1/10,8
729,230,trans,1,10,1/10,9
729,531,trans,4,10,4/10,10
729,599,trans,1,10,1/10,7
729,76,complex,5,10,5/10,7
729,76,none,1,10,1/10,7
729,76,trans,1,10,1/10,7
729,963,complex,4,10,4/10,8
729,963,none,2,10,2/10,8
729,963,trans,2,10,2/10,8
