None	100	0.000000
100	254	0.177841
100	29	0.212019
100	195	0.227300
100	161	0.320043
100	100	0.356940
29	115	2.875883
29	299	3.404341
29	29	3.792236
254	26	4.628679
115	508	6.072388
115	115	6.180518
254	804	6.345632
254	254	6.421297
161	161	11.356263
299	211	17.112855
211	101	17.669145
299	409	17.752769
211	211	17.778259
409	409	19.389228
299	913	19.431601
299	215	19.750928
508	427	20.013005
26	26	20.101114
508	835	20.486017
508	788	20.561831
508	735	21.166293
508	583	21.363836
299	192	21.425482
508	429	21.479297
508	508	21.878559
913	913	22.063074
299	167	22.091782
583	664	22.135210
299	299	22.197488
583	483	22.285895
583	583	22.406496
192	298	22.455221
804	804	22.487633
192	758	22.644163
192	175	23.020020
192	315	23.184006
427	148	23.213154
427	427	23.272090
192	592	23.609595
192	192	23.756041
429	727	24.399123
735	287	24.587779
429	429	24.859293
788	788	25.103568
735	134	25.125553
735	735	25.195473
175	292	25.884719
175	831	26.123221
664	664	26.147129
175	175	26.196299
483	729	26.684167
483	348	26.797588
483	154	27.238922
483	213	27.516077
483	483	27.657580
315	189	28.129207
315	315	29.161890
195	357	29.438848
292	286	29.489415
195	195	29.664569
292	292	30.235704
348	348	30.470864
729	729	30.746334
148	136	33.747239
148	764	33.757016
148	262	33.836931
148	822	33.902746
148	148	33.905194
758	758	35.539760
822	105	36.050618
831	831	36.351885
154	257	36.509706
154	154	36.558746
822	822	37.440897
105	799	37.521018
105	747	37.586206
105	391	37.798145
105	147	37.903142
105	105	38.074184
136	136	38.810107
262	262	41.402178
764	764	47.990694
