host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
183,855,complex,1,10,1/10,10
208,230,none,8,10,8/10,9
208,230,trans,1,10,1/10,9
208,345,none,7,10,7/10,7
208,390,none,9,10,9/10,10
208,390,trans,1,10,1/10,10
208,59,none,9,10,9/10,10
208,59,trans,1,10,1/10,10
230,345,none,7,10,7/10,7
230,390,complex,1,10,1/10,8
230,390,none,7,10,7/10,8
230,59,none,8,10,8/10,8
230,685,trans,10,10,10/10,10
230,875,trans,10,10,10/10,10
345,390,none,6,10,6/10,6
345,59,none,7,10,7/10,10
345,855,complex,1,10,1/10,10
345,855,trans,9,10,9/10,10
390,59,none,8,10,8/10,8
390,591,trans,10,10,10/10,10
59,345,trans,3,10,3/10,10
855,183,trans,9,10,9/10,10
