host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
126,444,none,1,10,1/10,10
134,259,none,1,10,1/10,10
134,444,none,8,10,8/10,8
134,537,none,10,10,10/10,10
147,408,trans,1,10,1/10,10
147,756,none,8,10,8/10,9
147,756,trans,1,10,1/10,9
188,408,none,3,10,3/10,10
193,70,complex,3,10,3/10,10
245,549,none,10,10,10/10,10
259,134,trans,9,10,9/10,10
259,303,complex,1,10,1/10,7
259,303,trans,6,10,6/10,7
259,355,trans,10,10,10/10,10
259,444,none,1,10,1/10,9
259,444,trans,8,10,8/10,9
259,497,complex,2,10,2/10,10
259,497,none,2,10,2/10,10
259,497,trans,6,10,6/10,10
259,537,none,1,10,1/10,10
259,537,trans,9,10,9/10,10
259,911,complex,1,10,1/10,10
259,911,trans,9,10,9/10,10
303,355,none,6,10,6/10,6
303,911,complex,2,10,2/10,10
303,911,none,5,10,5/10,10
341,21,trans,10,10,10/10,10
355,278,trans,10,10,10/10,10
355,650,trans,10,10,10/10,10
355,911,none,7,10,7/10,7
408,147,trans,9,10,9/10,10
408,188,trans,7,10,7/10,10
408,756,none,1,10,1/10,10
408,756,trans,9,10,9/10,10
438,497,complex,3,10,3/10,9
438,759,complex,1,10,1/10,10
438,759,none,2,10,2/10,10
438,759,trans,5,10,5/10,10
444,121,trans,10,10,10/10,10
444,126,trans,9,10,9/10,10
444,341,trans,10,10,10/10,10
444,364,trans,10,10,10/10,10
444,537,none,8,10,8/10,9
444,70,complex,5,10,5/10,10
444,70,trans,5,10,5/10,10
444,86,trans,10,10,10/10,10
497,345,trans,10,10,10/10,10
497,438,trans,6,10,6/10,9
497,544,trans,10,10,10/10,10
497,556,trans,10,10,10/10,10
497,759,complex,2,10,2/10,6
497,759,trans,4,10,4/10,6
537,444,trans,1,10,1/10,9
556,408,trans,9,10,9/10,9
70,135,trans,10,10,10/10,10
70,193,trans,7,10,7/10,10
70,245,trans,10,10,10/10,10
70,549,trans,10,10,10/10,10
759,438,trans,2,10,2/10,10
759,610,trans,10,10,10/10,10
759,92,none,1,10,1/10,10
759,92,trans,9,10,9/10,10
911,303,trans,3,10,3/10,10
